previous,duration,pdays,day,campaign,balance,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
1,56,119,14,1,-932,retired,married,secondary,no,no,no,cellular,nov,failure,1,yes
2,299,187,18,1,4279,management,single,tertiary,no,no,no,cellular,nov,failure,1,unpref
0,357,0,13,1,-975,entrepreneur,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,664,0,12,1,4829,management,divorced,secondary,no,yes,no,unknown,aug,unknown,1,unpref
0,199,0,24,2,469,admin.,single,secondary,no,yes,no,cellular,apr,unknown,unpriv,unpref
0,439,0,26,2,-126,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,yes
0,469,0,7,27,3494,blue-collar,married,primary,no,yes,no,telephone,aug,unknown,1,unpref
0,31,0,19,2,2983,management,married,tertiary,no,no,yes,cellular,nov,unknown,1,unpref
0,185,0,15,8,1137,admin.,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,88,0,2,1,4715,housemaid,divorced,primary,no,no,yes,cellular,feb,unknown,1,unpref
0,417,0,11,2,858,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,1025,0,12,10,2058,blue-collar,divorced,primary,yes,yes,no,cellular,aug,unknown,1,unpref
0,0,853,26,1,17206,admin.,divorced,secondary,no,yes,no,unknown,sep,failure,unpriv,unpref
0,442,0,12,3,772,technician,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,151,0,29,1,-1146,technician,married,secondary,no,no,no,cellular,jan,unknown,1,unpref
0,169,0,15,1,2640,services,married,secondary,no,no,yes,cellular,aug,unknown,1,unpref
0,0,232,17,1,2304,admin.,single,secondary,no,yes,no,cellular,apr,failure,1,unpref
0,47,0,3,1,-228,self-employed,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,126,0,24,5,2123,management,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,345,0,4,1,152,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,464,0,10,2,1987,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,645,232,20,1,1205,technician,single,secondary,no,no,no,telephone,feb,failure,1,yes
0,263,0,12,4,-179,admin.,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,30,199,8,1,-1066,blue-collar,married,tertiary,no,yes,no,cellular,may,success,1,unpref
0,409,0,3,4,1578,management,married,secondary,no,yes,no,cellular,feb,unknown,1,yes
0,61,258,19,1,488,technician,single,tertiary,no,yes,no,telephone,nov,failure,1,unpref
0,13,0,17,9,203,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,162,0,4,2,1737,technician,single,secondary,no,yes,yes,cellular,feb,unknown,1,unpref
2,119,278,3,2,1620,self-employed,married,secondary,no,no,no,unknown,sep,other,1,unpref
0,89,0,29,6,2173,services,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,218,0,2,1,912,management,married,primary,no,no,yes,cellular,feb,unknown,1,unpref
0,182,0,24,3,3236,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,279,0,28,14,-2687,services,married,primary,no,no,yes,unknown,jun,unknown,1,unpref
0,1829,0,12,1,1981,admin.,married,unknown,no,no,no,unknown,jun,unknown,1,yes
0,180,0,4,1,2031,admin.,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,299,3,21,4,-283,technician,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
2,290,257,19,1,-1620,management,married,tertiary,no,no,no,cellular,may,failure,1,yes
0,0,0,25,1,2224,entrepreneur,divorced,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,352,0,4,11,-760,self-employed,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,76,0,21,1,-438,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
2,182,144,6,1,354,student,single,tertiary,no,no,no,cellular,feb,success,1,yes
0,200,0,6,14,12956,technician,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,276,0,25,4,571,management,married,tertiary,no,yes,yes,unknown,may,unknown,1,unpref
1,502,325,20,5,3846,technician,single,secondary,no,yes,no,cellular,jul,other,1,yes
2,130,261,11,1,-3259,admin.,married,secondary,no,yes,no,cellular,feb,other,1,unpref
0,367,0,22,12,417,technician,single,primary,no,yes,yes,unknown,jun,unknown,1,unpref
0,139,0,10,2,-1014,services,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,223,0,17,2,58,management,divorced,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,337,0,1,1,-246,management,married,secondary,no,no,no,cellular,jun,unknown,1,unpref
0,273,0,14,1,-1539,technician,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,655,0,7,1,-170,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,353,0,14,1,777,admin.,single,primary,no,no,no,unknown,may,unknown,unpriv,unpref
0,304,0,30,3,-4396,self-employed,divorced,secondary,yes,no,no,unknown,jun,unknown,1,yes
0,317,0,20,1,10791,retired,divorced,primary,no,yes,no,telephone,feb,unknown,1,unpref
0,173,0,12,1,-622,blue-collar,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,286,0,11,1,-280,blue-collar,married,secondary,no,yes,no,unknown,jul,unknown,1,unpref
1,335,168,20,1,4138,entrepreneur,single,primary,no,yes,no,cellular,nov,failure,1,unpref
0,129,0,19,4,1554,blue-collar,married,unknown,no,no,no,unknown,jun,unknown,1,unpref
0,132,0,13,1,2041,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,364,0,20,1,11878,blue-collar,married,secondary,no,yes,no,cellular,sep,unknown,1,unpref
0,211,0,24,3,-408,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,122,0,23,2,-1182,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,770,1,23,1,1152,blue-collar,married,secondary,no,no,no,unknown,may,unknown,1,unpref
0,169,0,8,4,1378,technician,single,tertiary,no,yes,yes,unknown,jun,unknown,1,unpref
0,109,0,16,1,306,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,343,0,5,6,1403,self-employed,divorced,secondary,no,yes,no,cellular,feb,unknown,1,unpref
0,495,0,18,1,1911,technician,single,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,158,165,1,1,2507,management,single,secondary,no,no,no,cellular,aug,other,1,yes
6,440,72,27,2,104,admin.,divorced,tertiary,yes,no,no,cellular,nov,failure,1,unpref
0,125,53,9,1,-5628,retired,divorced,tertiary,no,no,no,cellular,oct,unknown,unpriv,unpref
0,255,3,5,1,930,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
5,269,215,10,1,6294,management,married,primary,no,no,no,cellular,nov,failure,unpriv,unpref
0,529,0,19,1,11835,retired,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,464,0,21,1,-1502,blue-collar,single,secondary,no,yes,yes,cellular,may,unknown,1,unpref
0,174,0,10,2,-2436,technician,single,secondary,no,no,yes,cellular,jul,unknown,1,yes
0,56,0,26,4,5343,unemployed,single,secondary,no,no,no,telephone,jun,unknown,1,unpref
0,336,5,10,1,153,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,1,unpref
1,378,124,19,1,4210,management,single,tertiary,no,no,no,cellular,may,failure,1,yes
0,232,0,19,2,-936,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,230,96,4,1,876,admin.,married,secondary,no,yes,yes,cellular,feb,failure,1,unpref
7,217,119,5,4,10037,management,married,tertiary,no,no,no,cellular,jun,failure,1,unpref
0,367,2,12,3,857,blue-collar,married,primary,no,no,no,cellular,jul,unknown,1,unpref
2,953,122,11,1,19712,services,married,primary,no,yes,no,cellular,mar,success,1,unpref
0,200,0,14,2,855,services,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,348,0,22,1,1149,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,181,0,18,1,-4595,entrepreneur,divorced,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,1306,0,26,2,3199,blue-collar,divorced,primary,no,yes,no,cellular,jul,unknown,1,yes
0,31,0,10,4,-1260,unemployed,single,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
4,170,112,16,1,1427,services,married,secondary,no,yes,yes,telephone,jun,failure,1,unpref
0,185,0,20,1,1845,technician,married,primary,no,no,no,unknown,may,unknown,1,unpref
2,9,99,24,1,-1307,admin.,married,secondary,no,no,yes,telephone,nov,other,1,unpref
0,261,0,25,10,2190,management,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,73,0,4,8,3886,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,106,2,22,4,-738,blue-collar,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,290,0,19,2,-1514,retired,divorced,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
0,314,0,3,1,1928,blue-collar,single,secondary,no,no,no,cellular,feb,unknown,1,yes
0,260,1,14,1,3190,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,1,unpref
0,473,267,26,1,5522,blue-collar,married,secondary,no,yes,yes,cellular,apr,failure,1,yes
0,463,14,3,3,1596,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
3,72,295,7,1,1722,management,married,primary,no,yes,no,cellular,may,failure,1,unpref
0,170,0,15,12,2352,blue-collar,married,primary,no,no,no,cellular,may,unknown,1,unpref
0,202,0,21,1,2166,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,unpriv,unpref
0,30,0,19,1,2239,technician,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,158,0,5,12,2925,technician,single,secondary,no,yes,yes,cellular,aug,unknown,1,unpref
0,23,0,19,6,6763,admin.,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
4,99,263,12,2,-1927,admin.,single,tertiary,no,no,no,cellular,feb,success,1,yes
0,201,0,6,2,1148,technician,divorced,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,256,0,29,1,93,admin.,single,secondary,no,yes,no,cellular,jan,unknown,1,unpref
0,182,354,10,5,2382,management,married,tertiary,no,yes,yes,cellular,may,failure,1,unpref
0,282,0,25,26,6140,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,102,0,25,1,2591,management,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,491,0,4,5,239,management,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,403,0,20,1,2455,technician,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
3,316,334,8,1,955,blue-collar,single,secondary,no,yes,no,cellular,may,failure,1,unpref
0,76,0,14,1,5263,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
1,280,150,16,7,4117,management,married,tertiary,no,no,no,cellular,feb,success,1,yes
1,232,343,19,13,1279,technician,single,secondary,no,yes,no,cellular,may,other,1,unpref
0,284,0,15,1,852,technician,single,secondary,no,yes,yes,cellular,may,unknown,1,yes
0,61,0,11,1,6434,admin.,divorced,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,48,0,9,6,1067,technician,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,157,0,9,4,608,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,347,0,22,1,1021,management,married,tertiary,no,no,no,cellular,apr,unknown,1,yes
0,382,0,9,2,56,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,93,1,22,5,-415,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,73,0,17,1,1873,blue-collar,married,secondary,no,yes,no,telephone,nov,unknown,1,unpref
0,172,0,13,1,312,admin.,single,primary,no,yes,no,cellular,may,unknown,1,unpref
0,494,0,10,1,-1027,technician,married,secondary,no,yes,yes,unknown,may,unknown,1,yes
0,123,0,16,1,2146,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,32,0,12,1,274,admin.,married,tertiary,no,no,no,telephone,jul,unknown,1,unpref
0,174,0,20,8,1159,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,310,0,1,1,-2067,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
2,103,311,5,1,5704,retired,divorced,secondary,no,yes,no,cellular,may,failure,1,unpref
1,258,219,17,1,5959,management,married,secondary,no,yes,no,cellular,jan,failure,1,unpref
0,149,0,7,1,-2810,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,169,0,18,3,624,unemployed,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,397,0,18,1,399,retired,divorced,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,338,0,22,7,695,technician,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,16,0,12,1,-359,blue-collar,married,secondary,no,no,no,cellular,may,unknown,1,yes
0,164,0,22,2,656,services,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,173,0,12,2,1203,services,single,primary,no,yes,no,unknown,may,unknown,1,unpref
0,126,0,3,1,-1797,management,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,221,0,12,1,1053,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,404,0,27,1,1950,admin.,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,156,0,29,2,764,admin.,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,0,0,1,1,7915,admin.,divorced,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,301,0,17,2,1259,services,married,primary,no,yes,no,cellular,may,unknown,1,unpref
3,161,127,20,1,1398,blue-collar,divorced,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,317,1,10,1,4295,blue-collar,married,primary,no,yes,yes,cellular,may,unknown,1,unpref
0,159,0,23,2,948,services,married,primary,no,yes,yes,cellular,jul,unknown,1,unpref
0,52,0,28,13,831,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
6,98,85,22,1,2173,management,married,secondary,no,no,no,cellular,aug,success,1,unpref
0,227,0,13,1,-85,retired,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,394,1,17,1,2810,services,divorced,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,200,71,3,1,-368,management,married,tertiary,no,no,no,cellular,aug,success,1,yes
0,79,0,10,4,-2600,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,576,0,24,9,1100,technician,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,153,0,8,1,5612,self-employed,single,tertiary,no,no,yes,unknown,jun,unknown,1,unpref
2,93,379,15,1,-565,admin.,single,secondary,no,yes,no,cellular,may,failure,1,unpref
0,287,0,16,2,2106,technician,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,510,0,12,1,-759,blue-collar,divorced,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,12,0,29,1,7313,blue-collar,single,tertiary,no,no,no,cellular,jan,unknown,1,unpref
0,205,0,27,1,2400,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
0,0,0,8,5,-1264,management,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
1,142,447,11,1,-2127,blue-collar,divorced,secondary,no,yes,no,cellular,may,other,1,unpref
0,232,0,3,1,8024,entrepreneur,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
2,58,80,2,1,-24,retired,married,secondary,no,no,no,cellular,feb,failure,1,unpref
0,280,0,7,2,2602,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,350,0,20,3,-169,management,single,tertiary,no,yes,no,cellular,jun,unknown,1,yes
0,1009,0,29,1,2367,blue-collar,single,secondary,no,yes,yes,unknown,may,unknown,1,yes
0,62,0,2,1,-442,management,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,313,224,22,1,3002,student,divorced,secondary,no,no,no,cellular,apr,failure,1,unpref
0,292,0,16,1,-2006,services,divorced,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,224,0,5,1,-1210,retired,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,106,249,6,1,840,management,single,tertiary,no,no,no,cellular,aug,failure,1,yes
0,172,0,11,1,930,management,divorced,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
3,276,219,19,1,-548,entrepreneur,married,tertiary,no,yes,no,cellular,may,failure,1,unpref
3,323,237,19,1,4410,admin.,divorced,secondary,no,yes,no,cellular,may,failure,1,unpref
0,304,3,3,1,-1346,admin.,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,54,0,7,1,4073,blue-collar,married,primary,no,yes,no,telephone,aug,unknown,1,unpref
0,476,0,3,1,-131,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,157,0,5,3,1581,blue-collar,divorced,primary,no,no,no,unknown,jun,unknown,1,unpref
0,276,0,8,1,-752,entrepreneur,single,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,420,0,20,2,913,admin.,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,44,0,23,1,1828,entrepreneur,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,326,0,14,3,1123,technician,married,secondary,no,no,no,cellular,aug,unknown,1,yes
0,392,1,21,5,1261,blue-collar,single,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,681,0,17,1,865,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,56,0,12,4,1664,technician,married,tertiary,no,yes,yes,cellular,jul,unknown,1,unpref
3,185,368,16,1,1209,blue-collar,single,secondary,no,yes,no,cellular,may,failure,1,unpref
2,312,184,17,2,3179,services,married,secondary,no,yes,no,cellular,apr,other,1,unpref
0,383,0,12,2,122,entrepreneur,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,113,0,20,2,7564,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
2,470,343,11,1,190,blue-collar,married,secondary,no,yes,no,cellular,may,other,1,unpref
0,29,0,29,4,953,self-employed,divorced,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,123,13,23,2,2560,technician,divorced,secondary,no,yes,no,cellular,apr,unknown,1,unpref
3,353,138,1,1,4448,services,married,secondary,no,no,no,cellular,feb,failure,1,yes
0,131,0,30,6,1601,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,568,0,28,1,6490,self-employed,divorced,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,92,0,15,2,-3250,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,279,141,5,1,1497,blue-collar,married,primary,no,no,no,cellular,apr,unknown,1,unpref
0,128,0,17,7,2652,blue-collar,married,primary,no,no,no,telephone,aug,unknown,unpriv,unpref
0,79,0,12,6,1402,housemaid,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
1,334,297,2,1,442,entrepreneur,married,tertiary,no,yes,no,cellular,may,other,1,unpref
0,470,0,5,1,952,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,22,316,2,1,7605,housemaid,single,secondary,no,no,no,cellular,apr,other,unpriv,yes
0,419,0,23,1,-1203,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,171,0,25,1,9200,admin.,single,tertiary,no,no,no,cellular,jan,unknown,1,unpref
0,164,0,18,5,1079,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,126,6,6,1,687,management,married,secondary,no,no,no,unknown,feb,unknown,1,unpref
0,184,0,30,1,2222,management,single,tertiary,no,no,no,cellular,apr,unknown,1,unpref
0,158,0,4,1,3469,retired,married,secondary,no,yes,no,unknown,jun,unknown,1,yes
0,30,119,29,1,9402,technician,single,tertiary,no,no,no,telephone,oct,success,unpriv,yes
0,1031,0,28,3,-367,technician,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,1304,0,24,1,533,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,158,0,6,2,5318,admin.,single,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,485,0,6,3,93,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,434,16,5,1,1341,management,married,tertiary,no,yes,yes,telephone,feb,unknown,1,unpref
0,18,0,3,3,-5156,housemaid,married,secondary,yes,yes,no,unknown,may,unknown,1,unpref
0,34,9,4,1,8962,retired,married,tertiary,no,no,no,cellular,jun,success,unpriv,yes
0,60,69,23,2,2985,self-employed,single,tertiary,no,no,no,cellular,nov,failure,1,unpref
0,80,0,13,2,957,management,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,133,0,23,1,182,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,110,0,24,3,-546,services,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,271,289,12,1,1347,blue-collar,married,primary,no,yes,yes,cellular,apr,failure,1,unpref
0,267,0,11,4,690,technician,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,493,0,1,1,4596,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,0,0,1,1,-5055,admin.,married,tertiary,no,no,no,unknown,feb,unknown,1,unpref
1,488,85,2,13,1214,management,married,tertiary,no,yes,no,cellular,jun,failure,1,unpref
0,14,0,11,13,9808,admin.,single,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,207,0,10,2,3177,management,single,tertiary,no,no,no,cellular,aug,unknown,1,yes
0,596,0,17,1,2280,services,married,secondary,no,yes,no,unknown,may,unknown,1,yes
0,136,0,20,1,1021,housemaid,married,primary,no,yes,no,cellular,nov,unknown,1,unpref
0,26,216,5,1,4178,management,married,tertiary,no,yes,no,cellular,apr,failure,1,unpref
0,63,371,20,2,5198,management,single,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,280,5,12,2,3071,blue-collar,married,primary,no,yes,yes,cellular,may,unknown,1,unpref
0,324,0,1,1,230,unknown,single,secondary,no,no,yes,cellular,jul,unknown,unpriv,unpref
0,47,0,1,1,-1705,technician,single,secondary,no,no,no,unknown,may,unknown,1,unpref
0,166,0,7,2,-456,technician,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,85,191,18,1,885,admin.,married,secondary,no,yes,no,cellular,sep,failure,1,unpref
0,29,0,5,1,-2052,management,married,tertiary,no,yes,yes,cellular,aug,unknown,1,unpref
0,239,0,16,1,-182,admin.,single,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,69,0,2,1,1964,technician,single,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,131,0,24,1,2130,services,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,162,0,22,1,3491,blue-collar,single,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,510,0,16,2,427,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,668,0,25,1,1958,technician,married,tertiary,no,yes,no,cellular,jul,unknown,1,yes
0,194,0,29,7,1288,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,205,0,6,2,-884,blue-collar,married,unknown,no,yes,no,unknown,jun,unknown,1,unpref
0,542,0,20,2,-1118,unknown,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,296,0,9,1,-2969,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,209,32,7,1,952,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,86,218,7,1,5008,admin.,single,secondary,yes,no,yes,cellular,nov,other,1,unpref
0,190,0,15,1,4058,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,235,0,13,3,-49,management,married,tertiary,no,no,yes,cellular,aug,unknown,1,unpref
0,120,2,27,5,-129,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,383,393,12,1,4011,technician,married,secondary,no,yes,yes,cellular,feb,failure,1,unpref
0,144,0,9,2,3112,blue-collar,married,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
0,263,0,20,2,2460,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,300,0,7,1,902,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,101,0,22,2,-1517,blue-collar,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,79,0,7,2,-3008,technician,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,236,0,19,3,1544,admin.,divorced,tertiary,no,yes,yes,cellular,jul,unknown,1,unpref
0,193,1,29,2,523,management,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,34,0,10,1,-2093,management,single,tertiary,no,no,no,cellular,feb,unknown,1,unpref
0,29,0,12,1,-3629,admin.,married,unknown,no,yes,yes,unknown,jun,unknown,1,unpref
0,84,0,28,1,-1295,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,152,0,16,1,-3508,retired,married,secondary,no,yes,yes,cellular,nov,unknown,1,unpref
0,36,0,23,1,-2426,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,221,0,3,1,542,management,married,tertiary,no,no,yes,unknown,jun,unknown,1,unpref
0,93,0,5,1,4707,admin.,divorced,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,175,0,10,1,2365,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
2,108,336,6,3,-629,admin.,married,secondary,no,yes,no,cellular,may,other,1,unpref
0,46,29,14,3,-944,admin.,married,secondary,no,yes,no,telephone,feb,unknown,1,unpref
0,305,0,23,26,5297,blue-collar,married,primary,no,no,no,telephone,jul,unknown,1,unpref
9,598,179,14,1,3403,management,single,tertiary,no,no,no,cellular,may,failure,1,yes
0,197,0,4,1,3524,management,married,tertiary,no,no,no,cellular,jun,unknown,1,yes
0,396,0,18,1,994,management,married,tertiary,no,no,no,cellular,feb,unknown,1,yes
0,90,2,18,1,13955,admin.,single,secondary,no,no,no,cellular,oct,unknown,1,unpref
2,0,181,1,10,-3649,unemployed,single,secondary,no,no,no,cellular,feb,other,unpriv,unpref
0,411,0,1,1,1738,technician,married,tertiary,no,no,no,cellular,feb,unknown,1,unpref
0,198,0,3,1,2784,admin.,married,secondary,no,no,no,unknown,may,unknown,1,unpref
0,85,0,24,2,-16,technician,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,131,4,10,2,-1522,management,divorced,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,34,0,11,9,-2482,technician,married,secondary,no,yes,no,telephone,nov,unknown,1,unpref
0,104,0,19,1,800,admin.,married,tertiary,no,no,no,telephone,nov,unknown,unpriv,yes
0,78,1,16,1,589,services,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,79,222,26,1,1417,management,married,secondary,no,yes,no,cellular,sep,success,unpriv,yes
0,461,0,28,1,453,admin.,divorced,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,80,270,5,1,-2080,admin.,married,secondary,no,yes,yes,cellular,apr,failure,1,unpref
0,217,0,26,7,-431,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,192,0,20,2,1735,blue-collar,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,138,0,8,1,1758,admin.,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,277,0,11,2,1281,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,317,0,11,6,1873,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,41,0,25,1,268,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,123,0,4,2,531,technician,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,50,0,13,4,-1038,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,720,0,30,1,-563,services,single,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,19,0,20,2,-1610,technician,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,406,298,7,6,3713,services,single,secondary,no,yes,no,cellular,feb,failure,1,unpref
