previous,duration,pdays,day,campaign,balance,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
0,171,272,30,1,6554,student,single,tertiary,no,yes,no,cellular,jan,failure,1,unpref
0,195,0,18,3,1774,unemployed,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,275,1,22,6,1322,technician,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,126,359,9,1,4104,services,divorced,secondary,no,yes,yes,cellular,may,failure,1,unpref
0,153,0,14,1,-807,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,120,0,5,3,1586,blue-collar,single,primary,no,no,no,unknown,jun,unknown,1,unpref
0,313,0,20,1,2726,technician,single,secondary,no,no,no,cellular,nov,unknown,1,unpref
0,500,0,7,1,554,admin.,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
1,291,158,15,1,2233,blue-collar,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
3,318,320,9,2,763,blue-collar,married,secondary,no,yes,no,cellular,may,other,1,unpref
0,224,241,3,1,-97,management,married,tertiary,no,yes,no,cellular,may,failure,1,unpref
0,560,0,28,3,464,services,married,unknown,no,no,no,cellular,jul,unknown,1,unpref
0,131,1,18,4,-1874,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,unpref
0,377,276,13,4,-1686,blue-collar,single,unknown,no,yes,no,cellular,may,failure,1,unpref
0,52,0,18,1,-1682,admin.,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
9,802,114,18,2,459,blue-collar,married,tertiary,no,yes,no,cellular,may,failure,unpriv,unpref
0,239,0,26,12,1765,housemaid,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,70,73,20,1,11100,services,single,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,327,0,10,1,1661,technician,married,tertiary,no,yes,no,unknown,jun,unknown,1,yes
0,201,0,18,1,2698,technician,married,tertiary,no,no,no,telephone,nov,unknown,1,unpref
1,210,102,13,1,1353,services,married,unknown,no,yes,no,cellular,apr,failure,1,unpref
0,305,0,18,2,4217,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,151,0,13,1,2245,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,176,0,6,3,1547,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,165,2,10,2,-657,blue-collar,divorced,primary,no,yes,yes,cellular,jul,unknown,1,unpref
0,224,0,22,1,2493,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,212,8,16,1,2809,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
3,397,154,21,1,3750,admin.,divorced,secondary,no,yes,no,cellular,feb,failure,1,unpref
0,162,0,18,1,4127,technician,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,27,0,17,1,2651,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,33,0,28,6,2100,admin.,single,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,540,4,15,4,-308,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,455,0,19,3,2143,blue-collar,married,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
0,706,1,17,3,9272,management,married,tertiary,no,no,no,cellular,jan,unknown,1,unpref
0,283,0,14,1,4027,blue-collar,divorced,secondary,no,yes,no,cellular,may,unknown,1,unpref
1,126,256,3,1,1609,retired,married,tertiary,no,yes,no,cellular,oct,failure,unpriv,yes
0,0,360,17,1,13586,management,married,secondary,no,no,no,telephone,apr,unknown,1,unpref
0,113,0,10,1,-3118,student,divorced,primary,no,yes,no,cellular,apr,unknown,1,unpref
0,478,3,18,3,-3877,management,divorced,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,37,1,5,1,-552,admin.,single,secondary,no,no,no,cellular,feb,unknown,1,yes
0,151,2,5,1,1007,student,single,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
0,259,0,9,1,-710,housemaid,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,379,0,22,1,19506,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,162,0,2,3,2206,admin.,married,secondary,no,no,yes,cellular,aug,unknown,1,unpref
0,134,0,27,3,3187,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,174,0,21,1,1456,technician,divorced,secondary,no,no,yes,cellular,aug,unknown,1,unpref
0,99,0,28,2,-2960,unknown,single,secondary,no,yes,no,unknown,jul,unknown,unpriv,unpref
1,268,316,16,3,4006,blue-collar,married,primary,no,yes,no,cellular,may,failure,1,unpref
0,285,3,12,1,3981,blue-collar,single,primary,no,yes,no,cellular,may,unknown,1,unpref
0,634,0,16,1,1318,blue-collar,single,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,54,1,18,1,1187,technician,married,primary,no,yes,yes,unknown,may,unknown,1,yes
0,0,0,7,2,1633,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,100,0,12,1,2596,technician,married,tertiary,no,no,yes,cellular,feb,unknown,1,unpref
0,143,0,18,1,2098,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,768,0,5,1,289,technician,married,secondary,no,no,no,cellular,sep,unknown,1,unpref
3,373,65,30,1,301,technician,single,tertiary,no,no,no,cellular,jan,other,1,unpref
0,125,0,19,2,-8,unemployed,divorced,tertiary,no,no,no,cellular,feb,unknown,1,unpref
0,194,0,11,1,-1171,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,236,0,23,1,2352,housemaid,married,primary,no,no,no,cellular,aug,unknown,1,unpref
11,9,313,26,1,-4520,admin.,divorced,tertiary,no,yes,no,telephone,jan,failure,1,yes
5,278,377,13,3,2014,technician,single,secondary,no,yes,no,cellular,may,failure,1,yes
2,77,234,5,5,266,blue-collar,single,secondary,no,yes,no,cellular,feb,other,1,unpref
0,123,0,21,1,-1651,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,91,0,19,1,1679,services,married,secondary,no,yes,yes,telephone,jul,unknown,unpriv,unpref
0,993,3,30,7,1423,unemployed,divorced,secondary,no,yes,yes,cellular,aug,unknown,1,unpref
0,252,0,19,1,-3235,self-employed,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,59,0,20,1,-393,admin.,single,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,136,4,14,1,-258,blue-collar,divorced,primary,no,no,yes,telephone,nov,unknown,1,unpref
0,262,2,24,1,-532,technician,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,287,0,17,1,3209,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,1,unpref
56,12,0,24,1,-716,technician,single,secondary,no,yes,no,cellular,jul,other,unpriv,unpref
0,273,0,25,1,69,management,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,24,0,7,1,772,management,single,tertiary,no,no,no,cellular,may,unknown,1,unpref
0,38,0,21,10,300,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,56,0,16,2,2710,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,180,0,26,2,2399,services,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,332,1,25,2,-1016,technician,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,286,0,13,2,339,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
1,31,213,5,1,998,management,divorced,tertiary,no,yes,no,cellular,may,other,1,unpref
0,121,0,21,4,2953,admin.,single,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,154,0,20,1,-5761,retired,divorced,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
0,94,0,14,3,-747,admin.,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,103,0,17,1,409,retired,married,secondary,no,no,yes,telephone,may,unknown,unpriv,unpref
0,116,3,30,1,1944,admin.,single,tertiary,no,yes,no,cellular,jan,unknown,1,unpref
0,337,0,30,2,342,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,741,0,9,1,551,technician,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,133,0,13,1,1393,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,unpref
0,104,172,24,1,2547,management,married,tertiary,no,no,no,cellular,jun,failure,1,unpref
0,87,0,11,1,1655,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,7,0,6,1,-4541,technician,divorced,primary,no,yes,no,cellular,jul,unknown,1,unpref
7,208,315,13,9,2271,admin.,single,secondary,no,yes,no,telephone,may,other,1,unpref
0,116,0,30,7,2325,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,422,0,18,1,855,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,107,0,9,2,889,admin.,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,333,2,3,1,2544,blue-collar,married,primary,no,no,no,cellular,feb,unknown,1,unpref
0,310,0,6,1,-211,unemployed,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,108,0,7,1,2092,blue-collar,single,secondary,no,no,yes,unknown,jun,unknown,1,unpref
0,230,1,9,2,-3213,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,132,0,28,4,2418,technician,single,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
0,74,1,28,1,2334,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,226,0,19,2,-545,retired,married,secondary,no,yes,no,cellular,apr,unknown,1,yes
4,131,207,4,8,2025,services,married,secondary,no,no,no,cellular,feb,other,1,unpref
3,509,294,20,2,-7040,admin.,married,secondary,no,yes,yes,cellular,may,failure,1,unpref
0,194,0,13,1,4204,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,407,0,22,2,-792,management,divorced,tertiary,no,yes,no,unknown,may,unknown,1,unpref
14,389,286,24,1,199,technician,divorced,primary,no,yes,no,cellular,may,failure,1,yes
2,82,229,3,1,1065,management,single,tertiary,no,yes,no,cellular,may,failure,1,unpref
0,186,0,9,2,1288,admin.,single,primary,no,yes,no,unknown,may,unknown,1,unpref
0,842,0,23,1,-1484,services,divorced,secondary,no,yes,no,cellular,jul,unknown,1,yes
0,440,0,4,3,-81,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
1,126,44,25,1,7524,admin.,single,tertiary,no,no,no,cellular,jan,failure,1,unpref
0,108,0,12,3,-769,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,174,0,11,2,5134,technician,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,248,0,22,1,693,services,single,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,150,260,14,1,872,technician,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,451,0,15,2,1807,services,married,secondary,no,yes,yes,cellular,aug,unknown,1,unpref
0,248,0,9,2,398,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,539,0,20,3,3304,housemaid,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,36,0,11,3,1265,blue-collar,married,secondary,no,no,no,telephone,jul,unknown,unpriv,unpref
0,304,234,12,6,1109,technician,single,secondary,no,yes,no,cellular,may,other,1,unpref
0,155,0,20,1,2300,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,476,0,17,1,530,management,single,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,328,0,21,2,43,management,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,745,2,6,2,1009,blue-collar,single,unknown,no,yes,no,cellular,may,unknown,1,unpref
0,195,2,24,7,474,blue-collar,married,primary,no,no,no,telephone,aug,unknown,1,unpref
0,297,0,17,2,1925,admin.,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,91,4,2,1,4795,admin.,single,secondary,no,yes,yes,cellular,apr,unknown,1,unpref
0,139,0,29,1,1379,services,single,tertiary,no,no,no,cellular,jan,unknown,1,unpref
0,606,0,11,1,928,technician,single,secondary,no,yes,no,cellular,may,unknown,1,yes
0,469,0,26,1,-1909,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,361,6,30,2,-1050,services,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,271,0,8,4,1100,management,divorced,secondary,no,no,no,telephone,nov,unknown,1,unpref
0,92,0,4,1,45,admin.,divorced,secondary,no,yes,yes,cellular,sep,unknown,1,unpref
0,37,0,21,1,862,entrepreneur,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,81,0,12,1,1266,technician,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,220,0,20,6,2991,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,7,268,12,2,4043,blue-collar,divorced,secondary,no,yes,no,cellular,may,other,1,unpref
0,208,4,21,2,3870,management,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,159,0,11,1,104,unemployed,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,164,1,16,3,-562,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,203,0,16,1,-886,technician,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,35,0,5,15,4882,retired,divorced,unknown,no,no,no,cellular,jun,unknown,1,unpref
0,149,0,25,3,913,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,167,0,30,1,1566,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,575,4,15,3,3520,services,divorced,secondary,no,no,yes,cellular,nov,unknown,1,unpref
0,258,2,5,1,-71,technician,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,101,0,14,1,829,technician,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,131,0,20,1,480,services,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,306,0,13,1,934,management,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
1,266,227,22,1,1974,blue-collar,single,secondary,no,no,no,cellular,jan,success,1,yes
0,175,1,3,1,3,technician,married,secondary,no,yes,yes,cellular,aug,unknown,1,unpref
0,174,0,16,1,-1668,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,344,0,4,2,1533,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,113,0,29,1,2234,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,73,0,13,9,4548,blue-collar,married,primary,no,no,no,telephone,aug,unknown,1,unpref
0,75,3,24,1,-1021,technician,married,secondary,no,no,no,unknown,may,unknown,1,unpref
0,108,0,22,1,-1001,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
6,344,89,18,1,1712,self-employed,married,tertiary,no,yes,no,cellular,nov,failure,unpriv,unpref
0,71,0,20,2,-1185,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,311,0,6,8,-883,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1,326,154,12,4,3436,blue-collar,divorced,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,236,0,17,3,4640,self-employed,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,215,0,23,2,-2915,management,married,secondary,no,no,yes,cellular,aug,unknown,1,unpref
0,151,0,29,1,2147,technician,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,130,0,22,1,2533,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,681,0,16,1,4082,services,single,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,355,0,15,1,1865,retired,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,1189,0,25,2,-544,services,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,55,0,6,1,-394,blue-collar,married,secondary,no,yes,no,telephone,feb,unknown,1,unpref
0,264,5,17,1,7070,retired,divorced,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
0,63,0,19,2,-1706,admin.,married,secondary,no,no,no,unknown,may,unknown,1,unpref
0,191,0,19,4,171,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,275,0,12,1,4500,entrepreneur,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,59,0,27,1,2624,student,married,tertiary,no,no,no,cellular,apr,unknown,1,unpref
0,264,0,16,3,650,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,149,0,16,6,-983,management,single,secondary,yes,no,no,cellular,aug,unknown,1,unpref
0,617,0,18,3,3238,entrepreneur,married,secondary,no,yes,no,cellular,feb,unknown,1,unpref
4,147,208,17,1,3663,technician,married,secondary,no,yes,no,cellular,feb,other,1,unpref
0,105,0,4,1,1320,unemployed,married,secondary,no,no,no,cellular,nov,unknown,1,yes
0,145,0,13,1,-518,technician,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,362,0,27,5,-387,blue-collar,married,primary,no,yes,no,telephone,jul,unknown,1,unpref
0,110,1,13,3,717,housemaid,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,210,0,21,3,1283,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,345,0,9,1,1544,services,single,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,192,0,24,7,2808,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,838,0,4,1,885,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,102,0,3,1,1613,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,176,0,11,3,-2745,admin.,married,secondary,yes,no,no,unknown,jun,unknown,1,unpref
0,60,1,9,3,-753,management,married,tertiary,no,no,no,cellular,nov,unknown,1,yes
3,613,251,17,2,1760,self-employed,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,286,0,9,1,12058,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,1538,0,8,1,-341,technician,married,tertiary,no,no,no,cellular,jan,unknown,1,yes
1,161,244,4,1,3012,unemployed,divorced,tertiary,no,yes,no,cellular,may,failure,unpriv,yes
0,8,0,19,28,-328,housemaid,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,0,160,11,1,34038,technician,divorced,secondary,no,no,no,cellular,may,failure,1,yes
0,153,0,8,1,829,blue-collar,married,primary,no,no,yes,cellular,jul,unknown,1,unpref
5,307,279,18,1,-1980,admin.,married,secondary,no,yes,no,cellular,apr,other,1,unpref
0,146,0,12,1,-111,technician,married,secondary,no,yes,yes,cellular,nov,unknown,1,unpref
0,467,0,13,2,162,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,1099,0,6,1,497,management,married,tertiary,no,yes,yes,cellular,jul,unknown,1,yes
0,24,0,8,3,5,management,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,166,0,21,1,1888,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
6,103,105,18,1,2488,blue-collar,married,primary,no,yes,no,cellular,nov,other,1,unpref
1,51,123,6,1,1992,technician,married,tertiary,no,no,no,cellular,feb,failure,1,unpref
0,192,0,20,6,1293,technician,married,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
0,123,0,14,3,1201,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,359,0,3,1,-3120,management,married,secondary,no,no,no,cellular,jun,unknown,1,unpref
0,220,0,20,1,2436,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,244,0,13,1,189,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,96,0,11,1,1357,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,140,0,22,1,-114,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,128,0,24,1,1435,management,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,317,0,4,1,-4514,blue-collar,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,188,0,28,4,3503,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,78,0,13,3,136,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
2,116,138,6,10,467,services,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,184,2,11,11,1690,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,58,0,20,1,15533,technician,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,196,0,23,1,-279,admin.,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,113,0,8,1,-398,blue-collar,married,primary,no,no,no,cellular,jun,unknown,1,unpref
0,158,0,25,7,1163,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,139,0,16,1,2057,management,married,tertiary,no,no,no,cellular,may,unknown,1,unpref
1,151,134,23,2,2769,technician,married,secondary,no,yes,no,cellular,nov,failure,unpriv,unpref
0,38,0,13,7,-299,housemaid,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
4,292,123,12,1,-228,admin.,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,0,0,24,3,1335,entrepreneur,single,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,167,0,8,1,4303,technician,divorced,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,4,0,20,2,2702,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,289,0,25,4,2017,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,132,0,18,4,-2117,technician,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,40,0,20,1,2481,blue-collar,married,primary,no,no,no,telephone,apr,unknown,1,unpref
1,180,143,11,1,312,technician,single,tertiary,no,yes,no,cellular,apr,failure,unpriv,unpref
0,349,0,21,1,3057,management,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,199,0,6,6,-2816,technician,married,secondary,no,no,yes,telephone,aug,unknown,unpriv,unpref
0,106,0,4,2,471,technician,single,secondary,no,yes,no,cellular,aug,unknown,1,unpref
1,99,213,22,2,2451,services,single,secondary,no,yes,no,cellular,may,other,1,unpref
0,481,0,7,1,-642,management,single,tertiary,no,no,no,cellular,feb,unknown,1,unpref
0,109,236,16,1,3861,technician,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,156,0,19,1,853,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,126,0,25,7,1640,technician,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,50,0,8,2,1454,management,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,841,1,25,2,1266,entrepreneur,single,unknown,no,yes,no,cellular,may,unknown,1,unpref
0,120,2,13,4,2263,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,12,0,11,2,4078,services,married,unknown,no,no,no,unknown,jun,unknown,1,unpref
0,29,0,13,1,-2210,services,married,unknown,no,no,no,telephone,jul,unknown,1,unpref
1,340,442,23,1,4171,management,married,tertiary,no,yes,yes,cellular,apr,failure,1,unpref
0,263,0,3,4,1526,management,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,290,0,9,1,-468,blue-collar,married,unknown,no,yes,no,unknown,may,unknown,1,unpref
0,176,150,11,3,4986,services,divorced,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,195,0,10,1,933,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
1,253,268,17,1,753,technician,married,tertiary,no,yes,no,cellular,apr,failure,1,unpref
0,224,0,10,1,-1345,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,37,0,5,2,3079,services,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,325,0,24,1,973,management,married,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
0,299,0,10,1,800,management,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,50,0,8,1,-2100,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,249,0,17,1,200,entrepreneur,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,491,0,15,1,2522,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,180,0,10,2,994,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,145,1,21,2,-73,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,24,0,17,1,1968,blue-collar,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,7,121,29,1,689,self-employed,single,secondary,no,yes,yes,cellular,oct,success,1,yes
0,107,0,2,1,3298,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,134,1,25,1,-286,management,married,tertiary,no,yes,no,cellular,jan,unknown,1,unpref
0,22,5,12,1,184,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,312,0,20,1,-308,management,divorced,secondary,no,no,yes,cellular,aug,unknown,1,unpref
0,101,1,16,1,1840,blue-collar,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,281,0,13,1,-714,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,244,0,19,6,2530,blue-collar,single,primary,no,no,no,unknown,jun,unknown,1,unpref
0,93,0,26,1,3597,blue-collar,single,unknown,no,no,no,cellular,jan,unknown,1,unpref
0,0,0,16,2,962,management,married,unknown,no,no,yes,telephone,mar,unknown,1,unpref
0,705,0,20,1,-1921,blue-collar,married,secondary,no,no,yes,telephone,jul,unknown,1,unpref
0,215,0,21,1,2940,services,divorced,secondary,no,yes,yes,cellular,may,unknown,1,unpref
0,644,0,19,5,473,blue-collar,single,secondary,no,yes,no,cellular,nov,unknown,1,yes
0,524,0,11,1,133,technician,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,yes
0,1255,2,21,4,4374,technician,single,tertiary,no,yes,no,unknown,may,unknown,1,yes
0,317,0,9,1,3874,retired,married,unknown,no,yes,no,unknown,jul,unknown,unpriv,unpref
1,96,249,12,1,720,blue-collar,single,secondary,no,yes,no,cellular,may,failure,unpriv,unpref
0,102,0,24,1,483,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
0,100,22,2,1,3924,services,married,secondary,no,no,no,cellular,may,failure,1,unpref
0,359,0,21,1,465,technician,single,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,1464,129,22,1,-966,technician,divorced,secondary,no,no,no,cellular,apr,other,1,yes
0,443,0,6,1,1254,technician,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,96,0,1,3,2988,technician,married,secondary,no,no,no,cellular,jun,unknown,1,yes
1,283,337,19,1,5107,blue-collar,married,secondary,no,yes,no,cellular,apr,failure,1,unpref
0,226,0,15,2,1848,entrepreneur,married,primary,no,yes,yes,cellular,aug,unknown,1,yes
1,383,18,21,2,2295,management,married,tertiary,no,no,no,cellular,aug,success,1,unpref
0,293,3,19,1,-1913,technician,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,147,0,6,2,4049,technician,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,309,0,2,1,-97,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,333,0,22,1,2331,technician,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
4,703,243,8,3,1338,blue-collar,married,primary,no,yes,no,cellular,may,failure,1,unpref
0,394,0,30,1,-2399,blue-collar,divorced,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,642,0,8,1,1554,management,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,548,0,30,2,9654,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,yes
1,88,303,12,1,1245,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,159,0,7,2,2949,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,202,3,5,2,946,technician,married,secondary,no,yes,no,telephone,may,unknown,1,unpref
0,0,0,22,1,10289,services,single,secondary,no,yes,no,cellular,feb,unknown,1,unpref
0,1032,0,29,2,2600,technician,married,secondary,no,no,no,cellular,aug,unknown,1,yes
