,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
17669,474,29,141,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
17670,-205,6,100,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
17671,158,2,332,5,81,1,blue-collar,married,tertiary,no,yes,no,cellular,apr,failure,0,no
17672,-307,31,26,1,-1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,0,no
17673,-228,6,395,6,11,0,services,married,tertiary,no,yes,no,cellular,apr,failure,0,no
17674,1610,25,330,7,-1,0,technician,married,tertiary,no,no,no,cellular,jun,unknown,0,no
17675,76,28,328,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
17676,22025,26,481,4,38,2,services,married,primary,yes,no,no,unknown,nov,other,0,yes
17677,5421,14,492,8,366,1,retired,single,tertiary,no,yes,yes,unknown,feb,failure,0,yes
17678,6467,19,705,3,99,1,retired,single,primary,yes,yes,yes,unknown,apr,other,0,yes
17679,8297,16,201,2,135,2,admin.,married,primary,no,yes,no,unknown,may,failure,0,yes
17680,482,0,311,4,265,6,blue-collar,single,primary,yes,no,yes,unknown,apr,failure,0,yes
17681,1958,13,122,2,368,6,retired,married,primary,yes,yes,no,unknown,may,failure,0,yes
17682,635,18,599,7,101,7,blue-collar,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
17683,419,13,200,0,0,2,services,single,tertiary,no,yes,no,cellular,may,success,0,yes
17684,3170,23,524,4,107,6,retired,single,primary,yes,yes,yes,unknown,apr,success,0,yes
17685,-121,1,177,2,-1,0,admin.,married,tertiary,no,yes,no,cellular,may,unknown,0,no
17686,-258,6,403,1,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0,no
17687,442,8,21,0,0,0,management,single,secondary,no,no,no,cellular,jul,unknown,0,no
17688,-212,16,422,1,0,0,admin.,single,secondary,no,no,no,cellular,may,unknown,0,yes
17689,1123,13,531,2,325,2,blue-collar,single,primary,yes,yes,yes,unknown,nov,failure,0,yes
17690,698,16,337,6,94,6,retired,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
17691,-255,8,206,0,0,2,management,single,tertiary,no,no,no,cellular,feb,success,0,yes
17692,7940,22,308,6,366,7,retired,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
17693,-203,19,423,0,-1,0,services,single,secondary,no,yes,no,cellular,apr,unknown,0,yes
17694,2639,18,678,6,373,6,entrepreneur,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
17695,602,3,54,1,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,0,yes
17696,600,10,208,2,377,6,retired,married,primary,yes,yes,no,unknown,may,failure,0,yes
17697,2979,3,352,1,193,1,services,single,tertiary,no,yes,yes,unknown,feb,failure,0,yes
17698,490,15,344,6,286,2,blue-collar,single,tertiary,no,no,yes,unknown,nov,failure,0,yes
17699,3758,20,374,8,166,5,entrepreneur,single,primary,yes,yes,yes,unknown,apr,success,0,yes
17700,164,16,424,2,0,0,student,single,secondary,no,no,no,cellular,aug,unknown,0,yes
17701,3048,30,410,6,45,2,retired,single,primary,yes,no,yes,unknown,apr,success,0,yes
17702,452,7,51,1,0,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,yes
17703,1191,15,186,2,362,6,retired,married,primary,yes,yes,no,unknown,may,failure,0,yes
17704,8214,15,136,1,371,2,admin.,married,tertiary,no,yes,no,unknown,may,failure,0,no
17705,2044,1,414,4,117,0,management,married,tertiary,no,no,no,cellular,aug,failure,0,no
17706,-269,26,26,1,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
17707,492,27,299,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
17708,30,3,67,0,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
17709,521,25,190,2,0,0,blue-collar,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
17710,-694,9,367,2,0,2,management,married,secondary,no,yes,no,cellular,jul,failure,0,no
17711,403,7,45,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
17712,272,8,384,0,0,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,0,no
17713,518,4,61,0,-1,0,management,single,tertiary,no,no,no,unknown,jun,unknown,0,no
17714,205,1,368,5,49,0,blue-collar,married,tertiary,no,yes,no,cellular,apr,failure,0,no
17715,409,7,84,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
17716,970,28,301,0,-1,0,management,married,secondary,no,yes,no,cellular,jun,unknown,0,no
17717,309,7,99,1,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
17718,-127,1,117,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
17719,369,20,145,1,-1,0,services,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
17720,-592,4,352,2,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
17721,60,3,212,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
17722,398,6,113,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
17723,-565,16,199,1,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
17724,-218,18,244,2,279,1,services,single,primary,no,no,no,unknown,jul,failure,0,no
17725,832,15,140,1,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
17726,524,4,412,1,324,2,blue-collar,married,tertiary,no,yes,no,cellular,feb,failure,0,no
17727,8503,16,215,3,0,1,admin.,married,primary,no,yes,no,unknown,may,unknown,0,no
17728,2817,11,275,1,-1,0,admin.,married,tertiary,no,no,no,cellular,jun,unknown,0,no
17729,-123,2,60,1,-1,0,blue-collar,married,secondary,no,no,no,cellular,may,unknown,0,no
17730,426,6,94,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
17731,296,6,93,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
17732,2319,8,228,1,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
17733,393,31,48,1,0,0,admin.,married,secondary,no,yes,no,cellular,jul,unknown,0,no
17734,189,7,141,1,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
17735,-118,15,200,2,0,0,services,married,secondary,no,yes,no,cellular,may,unknown,0,no
17736,568,13,68,3,0,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
17737,312,6,90,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
17738,665,3,346,1,0,0,student,single,tertiary,no,no,no,cellular,feb,unknown,0,yes
17739,-280,1,4,4,-1,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,0,yes
17740,954,10,166,2,146,6,retired,married,primary,yes,yes,no,unknown,may,failure,0,yes
17741,587,10,299,2,0,0,services,single,secondary,no,no,no,cellular,may,unknown,0,yes
17742,3967,17,342,5,375,3,unemployed,single,primary,yes,yes,yes,unknown,apr,success,0,yes
17743,5238,1,306,2,138,2,blue-collar,single,tertiary,no,yes,no,unknown,nov,failure,0,yes
17744,3964,17,357,8,394,5,self-employed,single,primary,yes,yes,yes,unknown,apr,success,0,yes
17745,702,27,634,3,392,5,retired,single,primary,yes,no,yes,unknown,apr,success,0,yes
17746,1626,22,575,3,361,5,retired,single,primary,yes,yes,yes,unknown,apr,success,0,yes
17747,41,11,405,2,-1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,yes
17748,1119,8,188,3,153,7,retired,married,primary,yes,no,no,unknown,may,failure,0,yes
17749,-194,25,29,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
17750,517,6,133,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
17751,-307,9,188,1,-1,0,blue-collar,married,secondary,no,no,no,unknown,jul,unknown,0,no
17752,308,1,413,1,338,2,self-employed,married,tertiary,no,yes,no,cellular,apr,failure,0,no
17753,254,7,104,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
17754,-181,1,190,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,nov,unknown,0,no
17755,346,7,110,1,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
17756,3056,17,2,0,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
17757,388,9,298,4,-1,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,0,no
17758,158,0,27,0,-1,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,0,no
17759,253,7,70,1,-1,0,management,married,secondary,no,yes,no,cellular,aug,unknown,0,no
17760,8539,16,216,2,0,1,admin.,married,primary,no,yes,no,unknown,may,failure,0,yes
17761,1560,26,380,3,407,1,services,single,primary,no,no,yes,unknown,jul,success,0,yes
17762,7442,16,204,2,387,2,retired,married,primary,yes,yes,no,unknown,may,failure,0,yes
17763,410,9,91,0,0,0,management,single,tertiary,no,no,no,cellular,feb,unknown,0,yes
17764,131,31,216,2,-1,0,student,single,secondary,no,no,no,cellular,aug,unknown,0,yes
17765,869,16,550,6,50,7,student,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
17766,7423,25,328,3,334,1,retired,single,primary,no,no,yes,unknown,jan,failure,0,yes
17767,925,8,155,3,154,6,retired,married,primary,yes,no,no,unknown,may,failure,0,yes
17768,439,16,315,0,0,2,services,single,tertiary,no,yes,yes,cellular,may,success,0,yes
17769,6140,15,459,7,341,6,self-employed,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
17770,345,1,131,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
17771,154,7,79,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
17772,1112,8,195,3,0,0,blue-collar,married,tertiary,no,yes,no,unknown,may,unknown,0,no
17773,3077,23,9,1,0,0,technician,married,secondary,no,yes,no,unknown,nov,unknown,0,no
17774,8424,21,162,3,0,0,management,married,tertiary,no,no,no,unknown,jun,unknown,0,no
17775,-240,13,414,2,0,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,yes
17776,5361,17,299,8,389,5,self-employed,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
17777,-240,10,422,1,0,0,student,single,tertiary,no,no,no,cellular,oct,unknown,0,yes
17778,640,9,202,0,0,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,0,yes
17779,2605,14,328,4,82,2,retired,single,primary,yes,no,yes,unknown,apr,success,0,yes
17780,943,13,440,7,106,5,self-employed,single,primary,yes,no,yes,unknown,apr,failure,0,yes
17781,6114,29,635,3,352,4,retired,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
17782,-309,8,218,3,-1,0,services,single,secondary,no,no,no,unknown,jul,unknown,0,yes
17783,1626,15,556,5,52,2,retired,single,primary,no,no,yes,unknown,apr,failure,0,yes
17784,649,14,672,6,266,6,student,single,primary,yes,no,yes,unknown,apr,failure,0,yes
17785,437,8,22,2,0,0,retired,divorced,primary,no,no,no,cellular,aug,unknown,0,yes
17786,20763,25,268,4,69,2,services,married,primary,yes,no,no,unknown,nov,other,0,yes
17787,708,1,381,1,359,1,services,divorced,tertiary,no,yes,yes,cellular,feb,success,0,yes
17788,1218,16,367,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
17789,654,9,648,1,0,2,blue-collar,married,tertiary,no,yes,no,cellular,feb,failure,0,no
17790,-230,3,376,7,13,0,services,married,tertiary,no,yes,no,cellular,apr,failure,0,no
17791,437,27,319,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
17792,261,7,107,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
17793,-151,21,329,1,0,0,management,single,tertiary,no,no,no,cellular,apr,unknown,0,yes
17794,2228,17,294,2,330,0,services,single,primary,no,yes,yes,unknown,jun,failure,0,yes
17795,1076,21,344,4,150,6,entrepreneur,single,primary,yes,yes,yes,unknown,apr,success,0,yes
17796,-722,4,181,2,-1,0,management,single,secondary,no,no,no,cellular,aug,success,0,yes
17797,7482,9,271,4,340,2,services,married,primary,no,yes,no,unknown,nov,failure,0,yes
17798,5752,19,293,6,385,5,retired,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
17799,292,6,199,0,-1,0,blue-collar,single,tertiary,no,yes,no,unknown,may,unknown,0,yes
17800,35,10,199,1,-1,0,services,single,secondary,no,no,no,cellular,jul,unknown,0,yes
17801,-221,5,215,0,-1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,yes
17802,3489,20,548,7,364,3,retired,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
17803,821,20,446,4,168,4,entrepreneur,single,primary,yes,yes,yes,unknown,apr,success,0,yes
17804,624,19,544,7,164,3,retired,single,primary,yes,yes,yes,unknown,apr,success,0,yes
17805,2946,0,419,0,251,2,retired,single,tertiary,no,yes,yes,unknown,may,failure,0,yes
17806,6784,16,205,2,360,2,retired,married,primary,yes,yes,no,unknown,may,failure,0,yes
17807,-312,17,9,2,0,0,management,single,tertiary,no,no,no,cellular,nov,unknown,0,yes
17808,8359,16,209,2,354,2,retired,married,primary,no,yes,no,unknown,may,failure,0,yes
17809,683,18,29,0,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,0,yes
17810,904,14,183,2,139,6,retired,married,primary,yes,yes,no,unknown,may,failure,0,yes
17811,-13,6,645,1,-1,0,retired,divorced,primary,no,no,no,cellular,aug,unknown,0,yes
17812,2582,17,479,8,394,5,entrepreneur,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
17813,6275,19,513,2,377,3,retired,single,primary,yes,yes,yes,unknown,apr,success,0,yes
17814,8107,12,334,3,372,1,services,married,primary,no,yes,no,unknown,may,failure,0,yes
17815,287,5,70,1,-1,0,admin.,single,secondary,no,no,no,cellular,aug,unknown,0,yes
17816,2741,17,276,2,317,0,retired,single,primary,no,no,yes,unknown,jul,success,0,yes
17817,1167,13,745,8,195,5,student,single,primary,yes,yes,yes,unknown,feb,failure,0,yes
17818,674,17,184,1,-1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,yes
17819,-452,8,0,4,131,7,retired,married,primary,yes,no,no,telephone,may,other,0,yes
17820,-30,13,339,1,345,0,services,single,tertiary,no,yes,yes,cellular,apr,success,0,yes
17821,647,30,680,6,22,2,retired,single,primary,yes,no,yes,unknown,jan,success,0,yes
17822,-171,1,184,2,-1,0,admin.,married,tertiary,no,yes,no,cellular,may,unknown,0,no
17823,184,7,99,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
17824,-315,1,0,2,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
17825,1607,16,357,1,-1,0,technician,single,secondary,no,no,yes,unknown,jun,unknown,0,no
17826,-44,5,87,1,-1,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,0,no
17827,258,14,158,2,-1,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
17828,1724,28,296,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
17829,-86,1,164,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
17830,119,2,141,0,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
17831,221,6,165,3,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
17832,664,7,500,1,0,2,blue-collar,married,tertiary,no,yes,no,cellular,jul,failure,0,no
17833,307,1,218,0,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
17834,816,2,402,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
17835,770,17,273,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
17836,1007,15,111,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
17837,779,17,623,7,155,5,retired,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
17838,7270,16,605,2,102,2,retired,single,tertiary,no,yes,no,unknown,nov,failure,0,yes
17839,5905,15,370,3,259,2,retired,single,primary,no,no,yes,unknown,jul,failure,0,yes
17840,873,8,99,3,156,6,retired,married,primary,yes,no,no,unknown,may,failure,0,yes
17841,614,8,132,0,0,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,yes
17842,636,3,185,0,0,0,admin.,single,secondary,no,no,no,cellular,may,unknown,0,yes
17843,2464,16,441,6,280,0,retired,single,primary,no,yes,yes,unknown,apr,failure,0,yes
17844,8264,16,218,2,0,1,retired,married,primary,no,yes,no,unknown,may,failure,0,yes
17845,8441,27,270,4,292,2,services,married,primary,yes,yes,no,unknown,nov,success,0,yes
17846,-119,10,14,1,-1,0,services,single,tertiary,no,yes,no,cellular,may,unknown,0,yes
17847,-527,8,274,4,145,7,retired,married,primary,yes,no,no,telephone,may,other,0,yes
17848,1066,5,253,1,260,1,self-employed,single,tertiary,no,yes,yes,cellular,nov,failure,0,yes
17849,4649,16,197,2,137,2,retired,married,primary,yes,yes,no,unknown,may,failure,0,yes
17850,-242,16,424,2,0,0,services,single,secondary,no,yes,no,cellular,may,unknown,0,yes
17851,7797,26,272,4,314,2,services,married,primary,yes,yes,no,unknown,nov,success,0,yes
17852,579,12,100,1,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
17853,139,29,119,3,0,0,admin.,married,tertiary,no,no,no,cellular,jul,unknown,0,no
17854,796,26,148,1,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
17855,287,10,51,0,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
17856,154,6,207,0,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
17857,-222,26,102,1,-1,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
17858,1369,2,420,3,436,1,services,single,tertiary,no,yes,yes,cellular,feb,failure,0,no
17859,2323,16,340,3,-1,1,services,married,tertiary,no,no,no,cellular,jun,unknown,0,no
17860,688,25,316,2,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
17861,569,12,18,0,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
17862,1110,26,365,1,-1,0,technician,single,secondary,no,no,yes,unknown,jun,unknown,0,no
17863,2441,29,279,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
17864,414,14,84,1,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
17865,321,7,83,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
17866,159,6,378,1,0,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
17867,8323,16,216,2,0,2,admin.,married,primary,no,yes,no,unknown,may,failure,0,yes
17868,882,14,200,2,136,6,retired,married,primary,yes,yes,no,unknown,may,failure,0,yes
17869,631,8,566,1,332,2,blue-collar,married,tertiary,no,yes,no,cellular,feb,failure,0,no
17870,671,28,410,1,0,0,technician,divorced,secondary,no,no,no,cellular,may,unknown,0,no
17871,-88,1,52,0,0,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,0,no
17872,152,1,282,1,341,2,blue-collar,married,tertiary,no,yes,no,cellular,apr,failure,0,no
17873,179,3,192,0,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
17874,2687,9,98,1,254,0,management,married,secondary,no,no,no,cellular,aug,failure,0,no
17875,679,8,170,2,-1,0,management,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
17876,-175,12,61,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
17877,76,6,86,3,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
17878,-170,3,188,0,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
17879,-312,9,184,3,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
17880,4418,14,481,6,204,0,retired,single,primary,yes,no,yes,unknown,apr,failure,0,yes
17881,-83,8,29,4,146,7,retired,married,primary,yes,no,no,telephone,may,other,0,yes
17882,220,8,317,4,386,5,retired,married,primary,yes,no,no,telephone,may,other,0,yes
17883,648,1,131,2,332,1,blue-collar,single,tertiary,no,yes,yes,unknown,nov,failure,0,yes
17884,-314,7,216,2,-1,0,retired,single,secondary,no,no,no,cellular,aug,unknown,0,yes
17885,5879,20,294,5,347,5,retired,single,primary,yes,yes,yes,unknown,apr,success,0,yes
17886,1660,8,127,3,374,6,retired,married,primary,yes,no,no,unknown,may,failure,0,yes
17887,588,10,625,0,135,0,retired,single,tertiary,no,no,yes,cellular,feb,success,0,yes
17888,1831,30,214,3,0,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,0,no
17889,309,7,99,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
17890,550,4,172,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
17891,0,5,83,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
17892,2795,1,424,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,0,no
17893,265,5,123,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
17894,3083,26,399,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
17895,371,1,120,2,0,2,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
17896,-317,4,344,1,-1,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,0,no
17897,331,13,121,1,-1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,0,no
17898,249,7,132,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
17899,336,7,202,2,-1,0,management,married,secondary,no,no,no,cellular,nov,unknown,0,no
17900,-275,5,118,1,0,1,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
17901,7738,13,218,3,-1,0,admin.,married,primary,no,yes,no,unknown,may,unknown,0,no
17902,-71,29,106,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
17903,275,7,111,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
17904,121,6,258,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
17905,344,7,92,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
17906,2366,9,189,2,-1,0,blue-collar,married,tertiary,no,no,no,cellular,jun,unknown,0,no
17907,-447,2,303,2,150,2,blue-collar,married,tertiary,no,yes,no,cellular,nov,failure,0,no
17908,3013,2,645,1,323,1,services,single,primary,no,yes,yes,cellular,feb,failure,0,yes
17909,402,8,300,1,163,0,services,single,tertiary,no,yes,no,cellular,apr,success,0,yes
17910,2764,8,111,1,398,0,services,single,primary,no,yes,yes,cellular,apr,failure,0,yes
17911,855,9,709,0,136,0,retired,divorced,primary,no,yes,yes,cellular,apr,failure,0,yes
17912,3835,18,362,7,382,2,blue-collar,single,tertiary,no,yes,yes,unknown,apr,failure,0,yes
17913,611,9,212,1,-1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,yes
17914,7514,19,429,5,376,1,retired,single,primary,no,yes,yes,unknown,apr,failure,0,yes
17915,613,15,216,2,-1,0,admin.,single,secondary,no,no,no,cellular,aug,unknown,0,yes
17916,4348,19,524,6,384,2,retired,single,tertiary,no,yes,yes,unknown,feb,failure,0,yes
17917,6840,20,751,0,12,3,retired,divorced,tertiary,no,no,yes,cellular,nov,success,0,yes
17918,142,4,185,0,-1,0,services,divorced,secondary,no,yes,no,cellular,may,unknown,0,yes
17919,360,5,734,0,-1,0,services,single,secondary,no,no,no,cellular,apr,unknown,0,yes
17920,1285,15,468,4,293,2,self-employed,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
17921,6986,15,148,2,373,2,retired,married,primary,no,yes,no,unknown,may,failure,0,yes
17922,-409,8,11,4,126,7,retired,married,primary,yes,no,no,telephone,may,other,0,yes
17923,-291,13,419,0,0,0,services,single,secondary,no,yes,no,cellular,jul,unknown,0,yes
17924,-253,8,164,3,142,7,retired,married,primary,yes,no,no,telephone,may,other,0,yes
17925,21764,25,481,4,6,1,services,married,primary,yes,no,no,telephone,oct,other,0,yes
17926,-272,22,22,1,0,0,management,single,tertiary,no,no,no,cellular,oct,unknown,0,yes
17927,-213,10,39,1,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0,yes
17928,1325,19,356,4,65,2,retired,single,primary,no,yes,yes,unknown,feb,failure,0,yes
17929,3520,26,527,7,360,2,retired,single,tertiary,no,yes,yes,unknown,feb,failure,0,yes
17930,360,9,194,1,-1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,yes
17931,1027,8,186,3,152,7,retired,married,primary,yes,no,no,unknown,may,failure,0,yes
17932,225,6,219,0,-1,0,management,single,secondary,no,no,no,unknown,may,failure,0,yes
17933,1158,8,120,3,157,6,retired,married,primary,yes,no,no,unknown,may,failure,0,yes
17934,654,9,99,1,0,0,blue-collar,single,secondary,no,no,no,cellular,may,unknown,0,yes
17935,6081,13,608,2,388,1,services,single,primary,no,yes,yes,unknown,jun,failure,0,yes
17936,164,23,215,1,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,yes
17937,461,0,620,1,331,1,blue-collar,single,tertiary,yes,yes,yes,unknown,nov,failure,0,yes
17938,7046,19,721,4,90,5,self-employed,single,primary,yes,no,yes,unknown,apr,success,0,yes
17939,8349,29,481,9,17,1,services,married,primary,no,yes,no,unknown,nov,other,0,yes
17940,426,1,420,2,80,6,blue-collar,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
17941,764,10,190,2,375,6,retired,married,primary,yes,yes,no,unknown,may,failure,0,yes
17942,2819,17,373,2,260,0,services,single,primary,no,yes,yes,unknown,jun,failure,0,yes
17943,5440,8,331,3,375,5,services,married,primary,yes,no,no,unknown,may,failure,0,yes
17944,714,17,449,7,167,7,self-employed,single,primary,yes,yes,yes,unknown,apr,success,0,yes
17945,8518,16,215,2,0,2,admin.,married,primary,no,yes,no,unknown,may,failure,0,yes
17946,4261,18,557,5,223,4,self-employed,single,primary,yes,no,yes,unknown,apr,failure,0,yes
17947,4592,11,318,3,365,5,entrepreneur,married,primary,yes,yes,no,unknown,may,failure,0,yes
17948,7757,25,272,4,297,2,services,married,primary,yes,no,no,unknown,nov,other,0,yes
17949,-125,11,90,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
17950,622,25,4,1,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
17951,-307,14,172,2,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0,no
17952,280,3,25,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
17953,447,26,67,2,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
17954,6759,16,148,2,371,2,retired,married,primary,yes,yes,no,unknown,may,failure,0,yes
17955,603,14,690,6,236,5,student,single,primary,yes,no,yes,unknown,apr,other,0,yes
17956,682,21,192,0,0,0,student,single,tertiary,no,yes,no,cellular,may,unknown,0,yes
17957,768,21,296,5,87,7,blue-collar,single,tertiary,yes,yes,yes,unknown,apr,failure,0,yes
17958,2737,13,336,3,459,0,services,single,tertiary,yes,no,yes,telephone,nov,failure,0,yes
17959,232,15,408,2,97,2,management,divorced,tertiary,no,yes,yes,cellular,nov,failure,0,yes
17960,451,14,155,2,109,0,services,single,primary,no,yes,no,cellular,apr,failure,0,yes
17961,567,2,395,6,348,7,blue-collar,single,tertiary,yes,yes,yes,unknown,apr,failure,0,yes
17962,411,9,164,1,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,0,yes
17963,2988,4,398,1,362,1,retired,married,primary,no,yes,yes,cellular,apr,success,0,yes
17964,6712,2,659,0,58,2,retired,divorced,tertiary,no,no,yes,cellular,nov,failure,0,yes
