balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
-4239,8,104,1,351,0,self-employed,married,tertiary,no,no,no,cellular,oct,failure,unpriv,unpref
-1404,5,0,1,0,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-38,14,397,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
5971,30,79,1,0,0,student,married,tertiary,no,no,no,telephone,apr,unknown,unpriv,unpref
3132,20,41,2,0,0,entrepreneur,single,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
-2124,13,60,2,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,unpriv,unpref
1185,18,65,1,0,0,management,single,tertiary,no,yes,no,unknown,jun,unknown,unpriv,unpref
7281,17,20,1,166,3,management,single,tertiary,no,no,no,cellular,nov,failure,unpriv,unpref
-181,19,386,4,0,0,technician,single,secondary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
-628,6,47,1,0,0,admin.,single,secondary,no,no,no,cellular,jun,unknown,unpriv,unpref
1417,7,243,1,0,0,retired,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
-6631,22,303,1,0,0,unemployed,married,secondary,no,no,yes,cellular,aug,unknown,unpriv,unpref
-3815,8,61,1,294,0,self-employed,married,tertiary,no,no,no,cellular,apr,other,unpriv,unpref
-5041,2,146,2,0,0,management,married,tertiary,yes,yes,yes,cellular,jul,unknown,unpriv,unpref
-855,16,221,4,1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
-160,4,37,2,0,0,technician,single,tertiary,no,yes,no,telephone,may,unknown,unpriv,unpref
-539,7,202,1,0,0,blue-collar,single,secondary,no,yes,no,unknown,feb,unknown,unpriv,unpref
-189,12,199,3,0,0,technician,single,secondary,yes,yes,yes,cellular,may,unknown,unpriv,unpref
38,14,179,1,0,0,retired,single,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
-7283,3,38,1,218,0,retired,divorced,secondary,no,no,no,cellular,oct,unknown,unpriv,unpref
-841,26,32,1,278,0,housemaid,married,primary,no,no,no,unknown,may,failure,unpriv,unpref
-3882,18,2,1,0,0,retired,married,secondary,no,no,no,unknown,jun,unknown,unpriv,unpref
-2868,19,91,1,293,0,self-employed,married,tertiary,no,no,no,cellular,oct,other,unpriv,unpref
-474,8,63,1,0,0,technician,single,tertiary,no,no,no,cellular,nov,unknown,unpriv,unpref
4526,1,66,1,0,0,blue-collar,married,primary,no,no,no,cellular,feb,unknown,unpriv,unpref
4554,28,164,1,1,0,management,married,tertiary,no,yes,no,telephone,feb,unknown,unpriv,unpref
8907,24,621,1,12,0,retired,married,tertiary,no,no,no,cellular,may,success,unpriv,unpref
6684,23,168,1,0,0,management,single,tertiary,no,no,no,cellular,apr,unknown,unpriv,unpref
-5755,30,0,1,92,0,unemployed,married,tertiary,no,no,yes,cellular,jan,success,unpriv,unpref
-4298,13,125,1,0,0,housemaid,married,unknown,no,no,no,cellular,feb,unknown,unpriv,unpref
-1033,22,0,5,0,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
3008,18,42,1,0,0,technician,single,primary,no,no,no,telephone,feb,unknown,unpriv,unpref
-2741,11,67,1,0,0,management,married,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
-1405,12,69,1,0,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-3425,10,90,1,0,0,management,divorced,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
-608,29,141,1,133,1,retired,married,secondary,no,no,yes,cellular,jan,other,unpriv,unpref
-2137,7,11,1,0,0,retired,divorced,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
-1521,16,16,1,0,0,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,unpriv,unpref
7257,17,166,3,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
-2020,29,29,1,1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
3979,16,137,1,244,1,retired,divorced,tertiary,no,no,no,telephone,jun,success,unpriv,unpref
24183,1,173,1,0,0,housemaid,single,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
2076,19,589,3,0,0,admin.,single,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
330,9,120,1,339,2,student,married,secondary,no,yes,yes,cellular,may,failure,unpriv,unpref
6570,30,60,1,1,0,admin.,married,unknown,no,no,no,telephone,jan,unknown,unpriv,unpref
-3601,18,0,2,0,0,retired,divorced,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
-5255,1,0,3,195,5,admin.,single,secondary,no,no,no,cellular,feb,other,unpriv,unpref
-1020,13,158,1,343,0,retired,married,primary,no,yes,no,cellular,may,failure,unpriv,unpref
1015,21,0,8,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-669,13,54,5,0,0,retired,married,primary,no,no,no,cellular,sep,unknown,unpriv,unpref
3643,15,338,1,161,3,retired,married,tertiary,no,no,no,cellular,nov,failure,unpriv,unpref
196,3,15,1,0,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
5859,7,63,1,0,0,retired,divorced,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
-6269,3,0,1,494,2,admin.,divorced,secondary,no,no,no,cellular,dec,other,unpriv,unpref
732,2,120,1,2,0,self-employed,married,unknown,no,yes,no,unknown,may,unknown,unpriv,unpref
-3950,30,67,1,0,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
793,23,288,1,75,6,self-employed,married,tertiary,no,yes,no,cellular,oct,failure,unpriv,unpref
2907,1,0,1,105,58,technician,single,secondary,yes,no,no,cellular,jan,other,unpriv,unpref
5261,4,271,6,0,0,blue-collar,married,primary,no,no,no,cellular,feb,unknown,unpriv,unpref
984,7,65,1,0,0,student,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
3766,3,793,1,2,0,management,single,tertiary,no,yes,yes,cellular,may,unknown,unpriv,unpref
990,27,235,3,0,0,management,single,tertiary,no,yes,yes,cellular,aug,unknown,unpriv,unpref
3889,5,39,1,2,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
719,22,187,3,8,0,management,single,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
1925,10,2,2,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-3552,23,85,2,362,4,retired,married,tertiary,no,no,no,cellular,may,failure,unpriv,unpref
-296,26,371,9,0,0,admin.,divorced,secondary,no,no,no,telephone,jul,unknown,unpriv,unpref
2952,7,112,1,0,0,entrepreneur,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
14319,26,400,1,19,0,retired,married,tertiary,no,no,no,telephone,jan,success,unpriv,unpref
9185,23,315,3,0,0,admin.,divorced,secondary,no,no,no,cellular,nov,unknown,unpriv,unpref
5642,2,335,1,0,0,admin.,married,tertiary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
-3609,11,41,2,0,0,admin.,single,secondary,yes,yes,yes,cellular,nov,unknown,unpriv,unpref
2208,30,93,1,370,1,management,married,secondary,no,yes,no,telephone,jan,success,unpriv,unpref
-2142,14,286,1,0,0,retired,married,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
-1578,14,314,4,0,0,technician,single,secondary,no,no,yes,cellular,jul,unknown,unpriv,unpref
3920,14,116,1,188,2,entrepreneur,divorced,tertiary,no,no,no,cellular,oct,success,unpriv,unpref
1067,16,159,1,0,0,technician,married,primary,no,yes,yes,cellular,may,unknown,unpriv,unpref
918,15,233,1,0,0,student,single,secondary,no,no,no,cellular,apr,unknown,unpriv,unpref
6293,22,375,1,0,0,management,married,tertiary,no,no,no,cellular,nov,unknown,unpriv,unpref
1208,23,75,1,114,3,retired,married,secondary,no,yes,no,cellular,nov,failure,unpriv,unpref
1971,21,345,1,94,4,self-employed,married,tertiary,no,yes,no,cellular,nov,failure,unpriv,unpref
1583,12,196,1,0,0,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
525,8,62,2,0,0,management,single,secondary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
3526,3,310,2,0,0,retired,married,secondary,no,yes,no,cellular,feb,unknown,unpriv,unpref
6139,7,217,1,0,0,services,single,secondary,no,no,yes,cellular,jul,unknown,unpriv,unpref
528,16,157,3,0,0,services,single,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
330,9,233,1,0,0,services,single,secondary,no,yes,no,unknown,jul,unknown,unpriv,unpref
2395,17,528,5,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
66,15,116,1,239,14,blue-collar,married,primary,no,yes,no,cellular,may,other,unpriv,unpref
3999,23,175,5,686,19,management,married,tertiary,no,yes,no,telephone,feb,failure,unpriv,unpref
2383,27,369,1,0,0,retired,divorced,primary,no,no,no,telephone,aug,unknown,unpriv,unpref
-2118,21,85,1,0,0,retired,married,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
-588,22,198,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,apr,unknown,unpriv,unpref
2806,16,132,2,0,0,blue-collar,divorced,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
5054,4,864,1,0,0,housemaid,single,secondary,yes,no,no,unknown,jun,unknown,unpriv,unpref
-508,3,278,1,0,0,technician,single,secondary,no,no,no,unknown,jun,unknown,unpriv,unpref
6120,22,232,1,0,0,student,single,tertiary,no,no,no,cellular,jun,unknown,unpriv,unpref
192,6,421,1,1,0,management,single,tertiary,no,no,no,unknown,may,unknown,unpriv,unpref
-4313,30,0,1,7,0,unemployed,single,tertiary,no,no,no,cellular,jan,success,unpriv,unpref
-2115,2,230,1,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-5204,17,133,1,377,0,self-employed,married,tertiary,no,no,no,cellular,oct,other,unpriv,unpref
2178,6,129,1,254,2,admin.,single,secondary,no,yes,no,cellular,feb,other,unpriv,unpref
-253,18,147,1,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
-1303,11,75,4,0,0,unemployed,single,secondary,no,yes,no,cellular,nov,unknown,unpriv,unpref
291,4,142,1,74,5,retired,married,primary,no,no,no,telephone,oct,other,unpriv,unpref
-501,14,175,3,0,0,blue-collar,married,unknown,no,no,no,cellular,jun,unknown,unpriv,unpref
2782,7,178,1,181,2,management,single,tertiary,no,yes,no,cellular,may,failure,unpriv,unpref
4172,13,340,1,0,0,retired,divorced,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
2984,17,0,3,46,0,student,married,primary,no,yes,no,unknown,jul,unknown,unpriv,unpref
1934,27,578,2,197,0,retired,married,secondary,no,no,no,cellular,may,failure,unpriv,unpref
-286,20,180,1,0,0,blue-collar,married,unknown,no,no,no,unknown,may,unknown,unpriv,unpref
1543,26,144,1,494,2,admin.,married,secondary,no,yes,no,cellular,may,failure,unpriv,unpref
670,13,339,1,0,0,management,divorced,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
1138,10,176,2,0,0,blue-collar,married,primary,no,yes,no,cellular,aug,unknown,unpriv,unpref
-2377,3,555,1,0,0,retired,divorced,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
2826,13,315,2,0,0,technician,married,secondary,no,yes,no,cellular,nov,unknown,unpriv,unpref
4721,22,256,2,2,0,technician,divorced,secondary,no,no,no,cellular,nov,unknown,unpriv,unpref
1658,21,195,1,0,0,blue-collar,single,tertiary,no,yes,no,cellular,apr,unknown,unpriv,unpref
367,12,39,1,0,0,entrepreneur,married,primary,no,no,yes,cellular,feb,unknown,unpriv,unpref
2836,25,188,1,2,0,services,single,secondary,no,no,no,cellular,apr,unknown,unpriv,unpref
2612,17,118,1,99,0,retired,divorced,tertiary,no,no,no,cellular,nov,success,unpriv,unpref
1403,16,309,3,0,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
-605,23,108,2,0,0,blue-collar,married,secondary,no,yes,no,telephone,may,unknown,unpriv,unpref
-298,2,164,1,172,3,retired,married,primary,no,no,no,telephone,oct,other,unpriv,unpref
1259,7,469,3,0,0,blue-collar,single,secondary,no,no,yes,cellular,may,unknown,unpriv,unpref
-2140,1,0,1,0,0,technician,single,secondary,no,yes,no,cellular,feb,unknown,unpriv,unpref
124,20,253,1,0,0,student,married,primary,no,no,no,cellular,feb,unknown,unpriv,unpref
1784,16,126,1,0,0,services,married,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
3145,11,70,1,258,1,admin.,divorced,secondary,no,yes,no,cellular,may,other,unpriv,unpref
1990,5,60,1,0,0,blue-collar,single,secondary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
5662,14,52,1,211,15,blue-collar,married,secondary,no,yes,no,cellular,apr,success,unpriv,unpref
-1438,3,1253,1,1,0,retired,married,unknown,no,yes,yes,unknown,may,unknown,unpriv,unpref
1843,27,4,1,242,58,unemployed,single,secondary,yes,no,no,cellular,feb,other,unpriv,unpref
-7560,9,34,1,0,0,blue-collar,divorced,unknown,no,no,no,cellular,oct,unknown,unpriv,unpref
1500,9,133,1,5,0,student,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
1842,12,392,1,0,0,self-employed,married,secondary,no,no,no,cellular,may,unknown,unpriv,unpref
1053,9,134,2,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,unpriv,unpref
7690,10,125,1,0,0,technician,divorced,primary,no,yes,no,telephone,feb,unknown,unpriv,unpref
-887,2,58,1,0,0,technician,single,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
5296,29,81,1,0,0,retired,married,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
-5342,21,0,1,0,0,retired,divorced,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
5562,20,229,4,0,0,blue-collar,married,primary,no,yes,yes,cellular,nov,unknown,unpriv,unpref
-3231,7,32,1,2,0,retired,divorced,primary,no,yes,no,telephone,jul,unknown,unpriv,unpref
-859,23,9,1,0,0,retired,married,secondary,no,no,yes,telephone,nov,unknown,unpriv,unpref
2936,1,232,1,123,0,services,single,secondary,no,no,no,cellular,jul,failure,unpriv,unpref
4815,11,183,4,653,5,management,married,primary,no,yes,no,telephone,may,failure,unpriv,unpref
1620,6,109,1,96,0,student,single,tertiary,no,no,no,cellular,apr,unknown,unpriv,unpref
1907,9,250,1,201,5,self-employed,single,secondary,no,yes,no,cellular,aug,success,unpriv,unpref
4435,28,370,1,0,0,management,married,tertiary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
6249,10,101,1,0,0,blue-collar,divorced,primary,no,no,no,telephone,jul,unknown,unpriv,unpref
674,3,285,2,0,0,admin.,single,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
-828,2,480,1,0,0,retired,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
2119,25,147,1,1,0,management,single,tertiary,no,no,no,cellular,apr,unknown,unpriv,unpref
5601,19,220,1,0,0,technician,single,tertiary,no,yes,no,cellular,nov,unknown,unpriv,unpref
441,17,10,2,197,1,retired,married,primary,no,yes,no,telephone,may,failure,unpriv,unpref
-2689,8,28,1,0,0,admin.,single,secondary,no,yes,no,cellular,feb,unknown,unpriv,unpref
-1205,8,72,1,0,0,admin.,divorced,secondary,no,yes,no,cellular,apr,unknown,unpriv,unpref
-510,21,235,2,0,0,retired,divorced,primary,no,no,no,cellular,feb,unknown,unpriv,unpref
1732,29,116,1,0,0,technician,divorced,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
1154,21,45,1,0,0,retired,married,secondary,no,no,yes,telephone,jul,unknown,unpriv,unpref
-3264,26,41,1,0,0,retired,divorced,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
2881,30,118,4,0,0,technician,single,tertiary,no,no,yes,cellular,jul,unknown,unpriv,unpref
1569,24,429,3,0,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
2912,17,157,1,26,0,technician,single,tertiary,no,no,no,cellular,apr,failure,unpriv,unpref
1710,9,1133,1,3,0,retired,married,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
-1965,6,113,2,3,0,management,single,tertiary,no,yes,no,unknown,jun,unknown,unpriv,unpref
2468,14,233,1,2,0,retired,divorced,primary,no,no,no,cellular,feb,unknown,unpriv,unpref
-6151,27,0,1,0,0,self-employed,divorced,primary,no,no,yes,cellular,aug,unknown,unpriv,unpref
-2040,10,168,2,0,0,blue-collar,single,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
-2129,1,59,1,1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
2852,23,375,3,0,0,technician,divorced,secondary,no,no,yes,unknown,may,unknown,unpriv,unpref
5857,7,203,1,444,1,services,married,primary,no,no,no,telephone,apr,other,unpriv,unpref
-464,4,25,1,0,0,blue-collar,married,secondary,no,no,no,unknown,aug,unknown,unpriv,unpref
-3969,2,108,3,0,0,retired,married,primary,yes,no,no,cellular,jul,unknown,unpriv,unpref
-1531,22,86,3,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,unpriv,unpref
5500,13,151,3,1,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
-366,4,205,3,0,0,self-employed,single,secondary,yes,no,yes,cellular,feb,unknown,unpriv,unpref
2306,15,48,1,8,0,retired,married,primary,no,no,yes,telephone,nov,unknown,unpriv,unpref
4357,7,134,1,375,1,management,married,secondary,no,no,no,telephone,aug,success,unpriv,unpref
-1478,11,274,1,0,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
-555,22,42,2,0,0,admin.,single,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
-614,5,460,1,2,0,management,single,tertiary,no,no,no,cellular,nov,unknown,unpriv,unpref
-3375,12,256,1,0,0,retired,married,secondary,no,no,no,cellular,apr,unknown,unpriv,unpref
8596,14,86,1,43,0,retired,divorced,unknown,no,no,no,cellular,nov,failure,unpriv,unpref
9682,24,1193,3,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
5484,12,0,3,274,1,management,single,tertiary,no,yes,no,cellular,may,failure,unpriv,unpref
-272,28,61,1,142,2,management,married,secondary,no,no,no,cellular,sep,success,unpriv,unpref
1152,28,62,1,0,0,retired,married,secondary,no,no,no,telephone,nov,unknown,unpriv,unpref
-293,26,276,4,0,0,management,single,secondary,no,yes,yes,cellular,aug,unknown,unpriv,unpref
1952,25,715,2,1,0,entrepreneur,married,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
-2386,10,73,1,0,0,technician,married,secondary,no,yes,no,cellular,nov,unknown,unpriv,unpref
-3182,12,116,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,unpriv,unpref
7519,10,73,1,0,0,unemployed,single,primary,no,no,no,unknown,may,unknown,unpriv,unpref
1082,29,384,4,0,0,management,single,secondary,no,no,no,cellular,apr,unknown,unpriv,unpref
-814,18,270,1,0,0,retired,single,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
1085,16,0,1,0,0,unemployed,married,secondary,no,no,no,cellular,jun,unknown,unpriv,unpref
-2486,9,257,1,2,0,student,single,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
1017,4,324,2,0,0,admin.,single,primary,no,no,no,unknown,may,unknown,unpriv,unpref
2597,26,183,1,0,0,self-employed,married,tertiary,no,no,no,unknown,jun,unknown,unpriv,unpref
2834,30,39,1,20,0,self-employed,single,secondary,no,no,no,cellular,sep,success,unpriv,unpref
5074,6,407,3,0,0,admin.,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
2202,27,822,2,149,0,retired,married,secondary,yes,no,no,cellular,may,success,unpriv,unpref
-1949,8,407,2,0,0,technician,single,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
2863,20,296,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
1564,27,647,1,5,0,retired,married,secondary,no,no,no,cellular,nov,failure,unpriv,unpref
-562,2,168,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
-3827,14,338,1,40,0,self-employed,married,tertiary,no,no,no,cellular,oct,unknown,unpriv,unpref
1457,24,47,1,0,0,services,married,secondary,no,no,yes,telephone,jul,unknown,unpriv,unpref
652,22,258,1,0,0,retired,married,secondary,no,no,no,cellular,nov,unknown,unpriv,unpref
2423,12,31,1,0,0,retired,divorced,primary,no,no,no,cellular,mar,unknown,unpriv,unpref
-6498,30,0,1,103,0,unemployed,married,unknown,no,no,yes,cellular,jan,success,unpriv,unpref
-666,22,94,1,0,0,blue-collar,married,secondary,no,no,no,telephone,nov,unknown,unpriv,unpref
1857,11,33,1,4,0,technician,single,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
88,14,196,2,6,0,management,single,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
-4734,16,0,1,0,0,retired,divorced,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
638,19,48,1,0,0,technician,married,primary,no,no,no,telephone,aug,unknown,unpriv,unpref
-3789,17,0,2,0,0,retired,divorced,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
4788,24,73,1,1,0,retired,married,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
6261,30,83,1,0,0,management,married,tertiary,no,no,no,telephone,apr,unknown,unpriv,unpref
1127,5,274,2,0,0,retired,divorced,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
-3776,23,161,1,146,0,self-employed,married,tertiary,no,no,no,cellular,oct,other,unpriv,unpref
-84,1,300,1,0,0,management,married,unknown,no,no,yes,unknown,jun,unknown,unpriv,unpref
1685,30,126,16,0,0,retired,married,primary,no,no,no,telephone,jul,unknown,unpriv,unpref
473,22,119,4,0,0,retired,divorced,primary,no,no,no,cellular,nov,unknown,unpriv,unpref
623,18,143,1,0,0,services,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
-882,15,273,1,0,0,services,married,secondary,no,yes,no,cellular,apr,unknown,unpriv,unpref
2307,10,76,1,0,0,admin.,married,secondary,no,no,yes,unknown,jun,unknown,unpriv,unpref
517,10,312,2,1,0,technician,single,tertiary,no,yes,no,cellular,apr,unknown,unpriv,unpref
6344,11,84,1,0,0,unemployed,single,primary,no,no,no,unknown,may,unknown,unpriv,unpref
270,12,170,2,218,0,technician,single,tertiary,no,yes,no,cellular,may,failure,unpriv,unpref
5789,25,20,7,0,0,retired,married,unknown,no,no,no,cellular,aug,unknown,unpriv,unpref
8068,15,0,1,28,0,management,married,secondary,no,no,no,cellular,apr,unknown,unpriv,unpref
2682,24,285,1,216,26,blue-collar,married,tertiary,yes,yes,no,cellular,may,other,unpriv,unpref
546,21,202,1,0,0,retired,divorced,secondary,no,yes,no,cellular,aug,unknown,unpriv,unpref
3043,26,171,1,1,0,technician,single,tertiary,no,no,no,cellular,nov,unknown,unpriv,unpref
393,3,581,2,0,0,student,single,secondary,no,no,no,telephone,jul,unknown,unpriv,unpref
-834,9,193,1,351,0,services,single,secondary,no,yes,no,cellular,may,failure,unpriv,unpref
1421,3,195,1,0,0,technician,single,secondary,no,yes,no,unknown,jun,unknown,unpriv,unpref
2948,24,528,15,3,0,retired,married,primary,no,yes,no,cellular,apr,unknown,unpriv,unpref
542,3,420,5,0,0,technician,married,unknown,no,yes,no,unknown,jun,unknown,unpriv,unpref
3620,12,82,1,0,0,blue-collar,single,primary,no,yes,no,cellular,may,unknown,unpriv,unpref
9885,12,55,1,2,0,retired,married,primary,no,yes,no,telephone,jul,unknown,unpriv,unpref
5362,12,167,1,145,2,admin.,single,secondary,no,no,no,cellular,nov,failure,unpriv,unpref
3447,24,156,2,0,0,retired,married,secondary,no,yes,no,telephone,aug,unknown,unpriv,unpref
1040,10,330,2,10,0,management,married,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
-1301,16,845,1,1,0,unemployed,married,secondary,no,no,no,cellular,jan,unknown,unpriv,unpref
-5012,22,0,1,0,0,retired,married,primary,no,no,no,telephone,jun,unknown,unpriv,unpref
-848,7,212,1,0,0,entrepreneur,divorced,primary,no,yes,no,telephone,may,unknown,unpriv,unpref
2520,9,246,1,2,0,services,divorced,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
-5822,26,36,2,554,0,technician,divorced,secondary,no,yes,no,cellular,aug,failure,unpriv,unpref
5952,14,156,1,0,0,technician,single,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
-589,19,74,1,291,9,management,single,tertiary,no,yes,no,cellular,may,failure,unpriv,unpref
2000,1,191,1,0,0,technician,single,secondary,no,yes,no,cellular,feb,unknown,unpriv,unpref
-266,14,179,2,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
-52,29,43,2,0,0,technician,single,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
2149,6,109,2,1,0,technician,single,secondary,no,yes,yes,cellular,feb,unknown,unpriv,unpref
4320,6,374,7,492,12,technician,divorced,secondary,no,no,no,telephone,jun,failure,unpriv,unpref
-114,30,258,6,0,0,self-employed,divorced,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
-984,7,522,4,0,0,management,single,tertiary,no,yes,no,unknown,jun,unknown,unpriv,unpref
639,1,157,2,0,0,blue-collar,married,tertiary,no,yes,yes,cellular,aug,unknown,unpriv,unpref
-1832,3,0,1,1,0,management,divorced,primary,no,yes,no,cellular,feb,unknown,unpriv,unpref
-3746,1,0,5,187,4,blue-collar,single,secondary,no,no,no,cellular,feb,other,unpriv,unpref
1375,14,178,2,2,0,retired,divorced,secondary,no,no,no,cellular,nov,unknown,unpriv,unpref
4172,10,829,1,53,0,retired,married,primary,no,no,no,cellular,jun,success,unpriv,unpref
1673,20,259,1,0,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,unpriv,unpref
5278,2,0,1,5,0,admin.,single,secondary,no,yes,yes,telephone,feb,unknown,unpriv,unpref
13645,13,251,4,57,1,services,married,secondary,no,no,yes,cellular,nov,failure,unpriv,unpref
9101,15,19,1,48,0,retired,divorced,tertiary,no,no,no,cellular,nov,failure,unpriv,unpref
531,7,208,3,0,0,retired,married,secondary,no,yes,no,unknown,jun,unknown,unpriv,unpref
2102,30,88,10,0,0,blue-collar,married,secondary,no,yes,no,telephone,aug,unknown,unpriv,unpref
3586,9,217,1,0,0,retired,divorced,secondary,no,no,no,cellular,may,unknown,unpriv,unpref
-3486,20,19,1,1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
-874,20,124,1,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
5487,1,197,3,0,0,admin.,married,tertiary,no,yes,no,unknown,jun,unknown,unpriv,unpref
-936,17,128,1,0,0,services,single,secondary,no,no,yes,cellular,jul,unknown,unpriv,unpref
2388,25,757,5,0,0,retired,married,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
7127,15,172,1,1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
1242,17,12,1,0,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
3313,20,432,1,1,0,management,divorced,tertiary,no,no,no,cellular,nov,unknown,unpriv,unpref
949,24,103,1,0,0,technician,married,secondary,no,no,yes,unknown,may,unknown,unpriv,unpref
368,23,18,1,0,0,retired,married,secondary,no,no,yes,telephone,nov,unknown,unpriv,unpref
2977,30,39,1,0,0,management,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-1017,10,355,3,0,0,retired,married,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
10553,19,280,3,2,0,management,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
