balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
9866,4,688,1,24,0,retired,married,primary,no,no,no,unknown,jun,failure,unpriv,unpref
-4658,30,275,4,0,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
5285,28,598,1,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
1200,16,214,1,0,0,technician,married,secondary,no,yes,no,cellular,nov,unknown,unpriv,unpref
-1017,8,81,1,0,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-1841,4,0,1,0,0,technician,married,tertiary,no,yes,no,cellular,feb,unknown,unpriv,unpref
1012,13,107,1,1,0,student,single,secondary,no,yes,no,cellular,apr,unknown,unpriv,unpref
3492,24,30,1,0,0,technician,divorced,tertiary,no,no,no,telephone,sep,unknown,unpriv,unpref
-4573,20,207,1,0,0,retired,married,tertiary,no,no,yes,cellular,jan,unknown,unpriv,unpref
-721,23,16,1,0,0,retired,married,secondary,no,no,yes,telephone,nov,unknown,unpriv,unpref
127,2,122,2,0,0,admin.,single,secondary,no,no,no,cellular,feb,unknown,unpriv,unpref
3557,20,66,1,0,0,management,single,tertiary,no,no,no,cellular,apr,unknown,unpriv,unpref
1448,6,571,1,0,0,retired,married,primary,no,no,no,cellular,sep,unknown,unpriv,unpref
-5644,29,48,1,0,0,self-employed,divorced,unknown,no,yes,no,cellular,jan,unknown,unpriv,unpref
1295,1,2,1,0,0,self-employed,single,primary,no,yes,yes,cellular,jun,unknown,unpriv,unpref
4804,11,0,1,8,0,management,married,secondary,no,no,no,telephone,apr,unknown,unpriv,unpref
-3120,25,48,1,1,0,services,single,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
907,20,176,2,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
2644,28,368,2,0,0,retired,married,unknown,no,no,no,cellular,jul,unknown,unpriv,unpref
-2356,5,153,1,0,0,student,single,secondary,no,no,no,cellular,jan,unknown,unpriv,unpref
1293,28,122,2,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
-493,8,177,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
6083,19,134,1,1,0,blue-collar,single,primary,no,yes,no,cellular,apr,unknown,unpriv,unpref
355,16,164,2,0,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
713,13,0,2,0,0,management,single,tertiary,no,yes,no,cellular,aug,unknown,unpriv,unpref
-3776,28,775,2,0,0,blue-collar,divorced,secondary,no,no,yes,telephone,jul,unknown,unpriv,unpref
4837,10,134,1,0,0,retired,married,secondary,no,no,no,telephone,jul,unknown,unpriv,unpref
2243,19,340,1,0,0,technician,single,secondary,no,yes,no,cellular,apr,unknown,unpriv,unpref
-3163,13,98,2,195,0,unemployed,single,secondary,no,yes,no,cellular,may,other,unpriv,unpref
4327,27,646,1,0,0,technician,married,secondary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
1776,29,306,3,0,0,blue-collar,single,secondary,no,yes,yes,cellular,jan,unknown,unpriv,unpref
-3104,5,101,1,0,0,blue-collar,single,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
478,10,46,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
-3874,9,253,1,284,1,student,single,secondary,no,yes,no,cellular,apr,failure,unpriv,unpref
-422,25,206,2,0,0,retired,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
3463,9,40,1,0,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
3634,27,163,1,0,0,blue-collar,single,secondary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
-2663,10,151,2,0,0,retired,married,secondary,no,no,no,telephone,jul,unknown,unpriv,unpref
476,2,107,1,466,0,technician,single,secondary,no,no,no,cellular,mar,success,unpriv,unpref
322,8,166,1,7,0,blue-collar,single,primary,no,yes,no,cellular,may,unknown,unpriv,unpref
514,7,389,2,0,0,blue-collar,single,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
-2739,13,80,4,2,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-3501,17,3,1,0,0,retired,married,secondary,no,no,no,unknown,jun,unknown,unpriv,unpref
-3651,2,1079,1,0,0,housemaid,single,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
1425,10,297,1,351,3,technician,married,secondary,no,yes,no,cellular,may,other,unpriv,unpref
-1007,7,513,2,0,0,management,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-1008,9,211,1,0,0,services,single,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
19,6,166,1,0,0,admin.,single,tertiary,no,yes,no,cellular,feb,unknown,unpriv,unpref
1058,15,379,1,0,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
5192,10,285,6,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
440,2,33,1,0,0,housemaid,married,secondary,no,no,yes,cellular,jul,unknown,unpriv,unpref
-1461,15,167,2,352,0,services,single,secondary,no,yes,no,cellular,may,failure,unpriv,unpref
4557,11,281,1,180,8,retired,married,tertiary,no,yes,no,cellular,feb,failure,unpriv,unpref
-2856,1,0,1,0,0,management,divorced,primary,no,yes,yes,cellular,feb,unknown,unpriv,unpref
-45,13,108,6,0,0,services,single,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
-44,10,18,2,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
6400,22,443,6,0,0,retired,married,primary,no,no,no,cellular,nov,unknown,unpriv,unpref
-5164,5,224,1,283,0,self-employed,married,tertiary,no,no,no,cellular,oct,unknown,unpriv,unpref
1645,3,173,1,175,10,management,divorced,tertiary,no,yes,no,telephone,may,failure,unpriv,unpref
4681,28,320,3,0,0,student,single,secondary,no,no,no,cellular,jan,unknown,unpriv,unpref
4006,6,455,1,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
4290,6,243,1,0,0,retired,married,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
10881,24,325,1,6,0,retired,married,tertiary,no,no,no,cellular,jan,unknown,unpriv,unpref
2893,4,116,1,279,6,services,single,secondary,no,no,no,cellular,apr,failure,unpriv,unpref
5908,12,1439,2,66,0,services,divorced,primary,no,no,no,telephone,jul,unknown,unpriv,unpref
-5783,23,199,1,1,0,unknown,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
3129,7,650,1,0,0,technician,single,secondary,no,no,no,unknown,jul,unknown,unpriv,unpref
3610,29,187,1,0,0,services,single,secondary,no,no,no,unknown,may,unknown,unpriv,unpref
6282,14,208,1,0,0,retired,married,unknown,no,yes,no,cellular,jul,unknown,unpriv,unpref
1931,2,0,1,0,0,entrepreneur,single,secondary,no,no,no,cellular,feb,unknown,unpriv,unpref
358,13,390,1,0,0,management,married,tertiary,no,no,no,cellular,sep,unknown,unpriv,unpref
-711,11,441,2,0,0,management,single,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
9425,24,159,1,3,0,admin.,single,tertiary,no,no,no,cellular,jan,unknown,unpriv,unpref
-938,13,426,1,0,0,technician,single,unknown,no,yes,yes,cellular,may,unknown,unpriv,unpref
-1017,2,126,2,0,0,retired,married,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
6026,10,37,1,1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
1465,5,2,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
4308,5,85,1,0,0,entrepreneur,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
2775,22,394,7,71,2,retired,married,tertiary,no,yes,no,cellular,apr,unknown,unpriv,unpref
-10,22,308,1,0,0,services,married,secondary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
201,8,130,1,509,9,blue-collar,single,secondary,no,yes,no,unknown,may,failure,unpriv,unpref
3528,5,47,2,0,0,retired,married,primary,no,no,no,unknown,may,unknown,unpriv,unpref
1271,17,345,4,0,0,services,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
472,1,143,1,0,0,technician,single,secondary,no,yes,no,unknown,jun,unknown,unpriv,unpref
1870,10,146,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-422,18,104,1,0,0,student,divorced,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
2471,23,205,5,0,0,management,single,secondary,no,no,yes,cellular,apr,unknown,unpriv,unpref
184,11,711,1,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
4083,20,30,2,0,0,technician,married,unknown,no,yes,no,unknown,may,unknown,unpriv,unpref
1374,7,416,1,0,0,retired,married,secondary,no,yes,no,cellular,aug,unknown,unpriv,unpref
691,6,241,1,0,0,blue-collar,married,unknown,no,yes,no,unknown,may,unknown,unpriv,unpref
-1839,6,0,2,0,0,technician,married,secondary,no,no,yes,cellular,feb,unknown,unpriv,unpref
1022,19,138,1,0,0,services,single,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
1864,15,3,2,244,9,blue-collar,single,secondary,no,yes,no,cellular,may,other,unpriv,unpref
-1551,13,81,2,69,0,management,single,unknown,no,no,no,cellular,apr,success,unpriv,unpref
3507,12,156,1,0,0,unemployed,single,primary,no,no,no,unknown,may,unknown,unpriv,unpref
908,15,303,2,0,0,blue-collar,married,primary,no,no,no,telephone,jul,unknown,unpriv,unpref
6413,20,345,6,0,0,retired,married,primary,no,no,no,cellular,nov,unknown,unpriv,unpref
-1124,7,298,1,1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
-754,24,368,1,0,0,services,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-2545,15,375,10,113,3,admin.,married,secondary,no,no,no,telephone,aug,failure,unpriv,unpref
-4299,16,86,1,7,0,admin.,divorced,secondary,no,yes,no,cellular,aug,unknown,unpriv,unpref
1003,17,223,2,2,0,management,single,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
5131,17,43,1,0,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
8424,23,382,2,17,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
2060,13,87,2,0,0,management,married,tertiary,no,no,no,unknown,jun,unknown,unpriv,unpref
7432,28,449,1,0,0,technician,married,unknown,no,yes,yes,unknown,jun,unknown,unpriv,unpref
1496,3,334,1,0,0,retired,married,primary,no,no,no,cellular,jan,unknown,unpriv,unpref
412,25,0,14,0,0,entrepreneur,single,secondary,no,yes,no,cellular,nov,unknown,unpriv,unpref
-1321,15,291,24,0,0,housemaid,married,primary,no,no,yes,cellular,aug,unknown,unpriv,unpref
855,20,51,1,0,0,blue-collar,single,secondary,no,no,yes,cellular,apr,unknown,unpriv,unpref
2720,2,61,7,0,0,retired,married,tertiary,no,no,yes,cellular,aug,unknown,unpriv,unpref
411,12,375,9,0,0,housemaid,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
1791,17,635,3,199,2,retired,married,primary,no,yes,no,unknown,may,success,unpriv,unpref
1908,27,311,9,0,0,technician,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
4290,19,36,1,0,0,services,married,primary,no,yes,yes,cellular,aug,unknown,unpriv,unpref
2358,28,118,1,263,2,admin.,single,tertiary,no,yes,no,telephone,jun,failure,unpriv,unpref
2508,18,489,1,0,0,retired,married,primary,no,no,no,cellular,apr,unknown,unpriv,unpref
1149,4,309,1,0,0,retired,divorced,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
-3544,3,42,1,3,0,retired,divorced,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-2631,16,665,1,0,0,services,married,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
2016,17,76,1,28,0,technician,married,secondary,no,no,no,cellular,sep,unknown,unpriv,unpref
-1767,4,40,4,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-10,22,145,2,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
4411,17,24,1,0,0,entrepreneur,married,unknown,no,yes,no,cellular,dec,unknown,unpriv,unpref
32728,19,39,1,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
1274,13,103,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,aug,unknown,unpriv,unpref
-274,22,199,1,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
1908,23,1157,1,0,0,blue-collar,divorced,secondary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
6779,26,49,1,0,0,entrepreneur,married,primary,no,no,yes,cellular,feb,unknown,unpriv,unpref
3480,10,32,2,0,0,student,single,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
-282,15,133,1,0,0,services,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-3789,3,35,1,0,0,student,single,secondary,no,no,yes,cellular,jun,unknown,unpriv,unpref
1406,15,65,1,2,0,retired,married,secondary,no,no,yes,telephone,jul,unknown,unpriv,unpref
697,16,68,3,0,0,technician,married,primary,no,no,no,cellular,mar,unknown,unpriv,unpref
-7779,29,201,1,0,0,services,married,primary,no,no,yes,cellular,aug,unknown,unpriv,unpref
-5388,23,0,1,0,0,retired,divorced,primary,no,no,no,telephone,jul,unknown,unpriv,unpref
-1677,27,148,3,0,0,admin.,single,tertiary,no,no,no,unknown,may,unknown,unpriv,unpref
203,17,129,1,0,0,retired,married,secondary,no,no,yes,telephone,may,unknown,unpriv,unpref
232,25,22,1,201,13,self-employed,divorced,tertiary,no,yes,no,cellular,jan,failure,unpriv,unpref
2332,20,0,11,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,unpriv,unpref
2652,16,602,3,3,0,management,single,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
5828,19,300,1,0,0,retired,married,primary,no,no,no,telephone,aug,unknown,unpriv,unpref
-7356,21,8,1,0,0,housemaid,single,unknown,no,no,no,cellular,aug,unknown,unpriv,unpref
3818,10,1263,1,12,0,self-employed,married,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
814,24,82,32,0,0,student,married,primary,no,no,no,telephone,aug,unknown,unpriv,unpref
-1230,1,227,2,0,0,retired,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
10183,7,0,1,0,0,admin.,single,tertiary,no,no,no,unknown,may,unknown,unpriv,unpref
836,9,230,15,0,0,management,married,tertiary,no,no,yes,telephone,jul,unknown,unpriv,unpref
4698,11,123,1,0,0,unemployed,single,primary,no,no,no,unknown,may,unknown,unpriv,unpref
-830,15,56,1,0,0,admin.,single,secondary,no,yes,no,cellular,nov,unknown,unpriv,unpref
1629,10,144,2,0,0,retired,married,tertiary,no,no,no,cellular,jun,unknown,unpriv,unpref
-3279,6,0,6,236,0,student,single,tertiary,yes,yes,yes,unknown,mar,other,unpriv,unpref
3126,30,6,2,0,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
-951,1,81,1,0,0,unemployed,single,unknown,yes,no,no,unknown,jun,unknown,unpriv,unpref
-1453,25,68,2,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-282,9,189,1,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
3892,25,185,3,3,0,blue-collar,divorced,unknown,no,yes,no,unknown,may,unknown,unpriv,unpref
-134,29,31,1,0,0,unemployed,married,unknown,no,no,no,telephone,oct,unknown,unpriv,unpref
3373,29,215,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
-357,7,905,1,1,0,retired,married,primary,no,no,no,cellular,apr,unknown,unpriv,unpref
261,20,116,1,0,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
16059,26,151,1,4,0,retired,married,primary,no,no,no,telephone,jan,unknown,unpriv,unpref
-2029,19,155,1,0,0,retired,divorced,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
-1668,3,0,1,0,0,management,single,tertiary,no,no,yes,cellular,aug,unknown,unpriv,unpref
9689,20,240,1,8,0,retired,married,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
5677,20,272,1,2,0,retired,divorced,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
-160,12,360,1,0,0,services,married,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
3361,24,3,1,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
7207,16,0,1,0,0,unknown,single,tertiary,no,yes,yes,unknown,may,unknown,unpriv,unpref
1620,19,253,1,0,0,unemployed,married,secondary,no,no,no,telephone,nov,unknown,unpriv,unpref
-599,20,169,2,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
2682,24,285,1,216,26,blue-collar,married,tertiary,yes,yes,no,cellular,may,other,unpriv,unpref
-1083,5,196,1,0,0,admin.,single,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
2637,8,124,3,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
7971,15,736,15,153,5,retired,married,primary,no,yes,no,cellular,apr,failure,unpriv,unpref
881,3,31,1,0,0,services,single,secondary,no,yes,no,unknown,jun,unknown,unpriv,unpref
-2395,6,545,1,0,0,student,single,secondary,no,no,no,telephone,apr,unknown,unpriv,unpref
5469,29,560,3,0,0,technician,divorced,secondary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
4548,11,119,1,0,0,unemployed,single,primary,no,no,no,unknown,may,unknown,unpriv,unpref
-5779,30,0,1,54,0,blue-collar,single,tertiary,no,no,yes,cellular,jan,success,unpriv,unpref
870,13,908,1,0,0,services,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
-1388,1,198,1,428,3,retired,married,primary,no,no,no,telephone,oct,other,unpriv,unpref
-6609,30,0,1,51,0,unemployed,married,tertiary,no,no,yes,cellular,jan,success,unpriv,unpref
24677,16,31,1,261,19,self-employed,married,secondary,no,yes,no,telephone,oct,success,unpriv,unpref
971,14,455,1,0,0,technician,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
-1512,27,232,10,0,0,management,single,secondary,no,yes,yes,cellular,aug,unknown,unpriv,unpref
2827,7,112,1,266,0,student,single,tertiary,no,no,yes,cellular,may,other,unpriv,unpref
646,11,16,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
2128,17,627,1,1,0,blue-collar,single,unknown,no,no,no,cellular,jul,unknown,unpriv,unpref
6999,5,369,1,161,1,retired,married,primary,no,no,no,cellular,jun,failure,unpriv,unpref
456,9,85,2,0,0,technician,divorced,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
-7843,24,1007,1,0,0,student,divorced,secondary,no,no,no,cellular,jan,unknown,unpriv,unpref
10240,30,159,1,3,0,management,single,secondary,no,no,no,telephone,jan,failure,unpriv,unpref
3872,24,147,2,0,0,student,single,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
10545,21,150,1,4,0,retired,married,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
2473,25,580,14,4,0,retired,married,primary,no,yes,no,cellular,apr,unknown,unpriv,unpref
1400,5,220,1,0,0,blue-collar,married,secondary,no,no,no,telephone,mar,unknown,unpriv,unpref
-61,28,290,8,0,0,management,single,secondary,no,yes,yes,cellular,aug,unknown,unpriv,unpref
2679,9,92,1,0,0,housemaid,married,primary,no,yes,yes,telephone,nov,unknown,unpriv,unpref
4948,15,15,1,164,15,entrepreneur,married,unknown,no,yes,no,cellular,oct,success,unpriv,unpref
594,4,546,1,0,0,blue-collar,single,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
2705,1,0,1,21,58,unemployed,single,tertiary,yes,no,no,cellular,jun,other,unpriv,unpref
2902,29,219,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,jan,unknown,unpriv,unpref
-1925,28,24,1,11,7,entrepreneur,married,unknown,no,yes,yes,cellular,jan,failure,unpriv,unpref
-2348,24,17,2,122,3,technician,single,tertiary,no,no,no,cellular,aug,other,unpriv,unpref
5430,12,119,1,0,0,unemployed,single,primary,no,no,no,unknown,may,unknown,unpriv,unpref
11241,22,323,1,12,0,retired,divorced,primary,no,no,no,cellular,jan,unknown,unpriv,unpref
-2670,1,236,1,11,0,retired,divorced,secondary,no,no,no,cellular,jun,unknown,unpriv,unpref
3165,1,105,1,0,0,admin.,single,primary,no,yes,no,unknown,jun,unknown,unpriv,unpref
736,2,500,1,0,0,management,single,tertiary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
2094,30,379,5,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
2412,21,55,3,0,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
2658,8,109,1,0,0,services,married,primary,no,yes,no,cellular,aug,unknown,unpriv,unpref
3284,2,0,1,39,58,technician,single,primary,yes,yes,no,cellular,jan,other,unpriv,unpref
4666,3,159,3,1,0,student,single,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
2048,13,301,1,365,3,blue-collar,married,tertiary,no,yes,no,cellular,may,other,unpriv,unpref
-1126,5,183,1,0,0,blue-collar,married,tertiary,no,no,yes,cellular,aug,unknown,unpriv,unpref
2231,19,338,4,0,0,management,married,unknown,no,yes,no,cellular,jul,unknown,unpriv,unpref
-3715,9,59,4,0,0,housemaid,married,secondary,yes,yes,yes,cellular,nov,unknown,unpriv,unpref
3884,28,0,1,-1,0,retired,divorced,secondary,no,no,no,cellular,dec,unknown,unpriv,unpref
9368,9,61,1,2,0,unemployed,single,primary,no,no,no,unknown,may,unknown,unpriv,unpref
1461,30,394,1,98,7,retired,married,secondary,no,no,no,cellular,jun,success,unpriv,unpref
-1645,26,72,1,0,0,management,married,tertiary,no,no,no,cellular,jan,unknown,unpriv,unpref
5462,29,77,1,0,0,student,married,tertiary,no,no,no,telephone,apr,unknown,unpriv,unpref
978,27,98,1,0,0,retired,married,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
-399,8,6,1,0,0,management,married,primary,no,no,no,cellular,nov,unknown,unpriv,unpref
15586,16,699,2,167,0,self-employed,married,tertiary,no,yes,no,cellular,jan,other,unpriv,unpref
1503,12,19,1,10,0,technician,married,secondary,no,no,no,telephone,jan,unknown,unpriv,unpref
1190,12,170,1,0,0,management,single,tertiary,no,yes,no,cellular,apr,unknown,unpriv,unpref
1514,19,486,1,101,7,self-employed,married,tertiary,no,yes,no,cellular,nov,failure,unpriv,unpref
-291,13,136,2,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
1147,26,76,1,6,0,technician,single,tertiary,no,yes,no,cellular,apr,unknown,unpriv,unpref
2237,2,119,1,0,0,technician,married,primary,no,yes,no,unknown,jun,unknown,unpriv,unpref
-1943,26,112,1,0,0,services,single,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
-689,6,51,1,0,0,technician,single,tertiary,no,no,no,cellular,nov,unknown,unpriv,unpref
1288,13,74,2,8,0,management,married,secondary,no,yes,yes,telephone,feb,unknown,unpriv,unpref
3386,29,449,6,0,0,technician,single,secondary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
101,29,160,1,0,0,management,married,tertiary,no,no,no,cellular,jan,unknown,unpriv,unpref
-2976,2,0,12,50,0,unemployed,single,tertiary,no,no,yes,cellular,feb,unknown,unpriv,unpref
599,26,169,6,0,0,admin.,married,primary,no,yes,no,telephone,jul,unknown,unpriv,unpref
-16,16,106,1,50,18,retired,married,secondary,no,no,yes,cellular,nov,failure,unpriv,unpref
4721,4,322,1,0,0,retired,married,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
829,15,130,1,0,0,retired,married,secondary,no,yes,yes,telephone,jul,unknown,unpriv,unpref
1620,11,53,4,0,0,retired,married,tertiary,no,no,yes,cellular,aug,unknown,unpriv,unpref
-255,7,478,1,1,0,management,single,tertiary,no,no,no,cellular,nov,unknown,unpriv,unpref
4712,4,71,1,0,0,retired,divorced,secondary,no,no,no,cellular,may,unknown,unpriv,unpref
1052,26,3,2,0,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
7195,11,284,2,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
452,17,345,3,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
3384,30,227,3,0,0,blue-collar,single,secondary,no,yes,no,unknown,jan,unknown,unpriv,unpref
2219,30,84,1,157,1,technician,married,primary,no,no,no,telephone,may,failure,unpriv,unpref
1974,6,0,4,21,0,technician,married,unknown,no,yes,no,cellular,may,unknown,unpriv,unpref
2570,21,194,3,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
4162,11,126,1,0,0,unemployed,single,primary,no,no,no,unknown,may,unknown,unpriv,unpref
-1437,23,160,1,87,1,management,single,tertiary,no,no,no,cellular,apr,other,unpriv,unpref
3138,27,27,6,254,3,retired,married,secondary,no,no,no,telephone,apr,failure,unpriv,unpref
3128,1,0,1,52,58,entrepreneur,single,secondary,yes,no,no,cellular,aug,other,unpriv,unpref
1950,14,131,1,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
-246,9,5,2,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,unpriv,unpref
-723,18,192,1,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
8894,25,157,5,1,0,management,single,tertiary,no,no,no,unknown,jun,unknown,unpriv,unpref
11473,8,258,3,0,0,admin.,single,secondary,no,yes,no,unknown,jun,unknown,unpriv,unpref
1797,21,91,2,0,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
1155,14,103,1,142,6,blue-collar,married,primary,no,yes,no,cellular,apr,other,unpriv,unpref
-6356,1,0,1,228,0,student,married,secondary,no,yes,no,cellular,mar,failure,unpriv,unpref
6774,22,695,1,27,4,management,married,tertiary,no,no,no,cellular,nov,success,unpriv,unpref
-3028,25,70,1,2,0,retired,divorced,primary,no,no,no,unknown,jul,unknown,unpriv,unpref
2998,11,162,3,31,0,retired,married,secondary,no,yes,no,cellular,may,failure,unpriv,unpref
-2525,15,0,1,0,0,unemployed,single,tertiary,no,no,no,cellular,sep,success,unpriv,unpref
5632,26,239,1,175,0,management,married,tertiary,no,yes,no,telephone,nov,failure,unpriv,unpref
1533,6,662,1,0,0,retired,married,primary,no,no,no,cellular,sep,unknown,unpriv,unpref
4455,9,327,1,0,0,housemaid,married,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
2240,21,232,2,0,0,admin.,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
-2932,21,0,5,0,0,retired,married,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
1570,6,74,1,0,0,student,married,secondary,no,no,yes,unknown,may,unknown,unpriv,unpref
-174,26,146,4,0,0,technician,divorced,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
1492,8,653,1,0,0,retired,divorced,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
2494,22,131,1,0,0,admin.,single,secondary,no,yes,no,cellular,sep,unknown,unpriv,unpref
1111,27,173,1,0,0,blue-collar,single,secondary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
1385,6,381,2,0,0,entrepreneur,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
1056,19,181,1,0,0,unemployed,married,secondary,no,no,no,telephone,nov,unknown,unpriv,unpref
1232,14,277,3,0,0,blue-collar,single,primary,no,yes,no,cellular,may,unknown,unpriv,unpref
1797,20,653,1,0,0,services,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
