,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
14615,174,15,102,1,-1,0,technician,married,secondary,no,no,no,unknown,jun,unknown,0,no
14616,1801,1,139,1,0,0,admin.,married,secondary,no,yes,no,unknown,jun,unknown,0,no
14617,470,26,44,2,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
14618,1531,15,238,3,-1,0,blue-collar,single,primary,no,yes,yes,unknown,may,unknown,0,no
14619,1427,13,135,1,0,0,technician,married,secondary,no,yes,no,cellular,aug,unknown,0,no
14620,156,29,48,1,-1,0,technician,divorced,secondary,no,yes,no,cellular,jul,unknown,0,no
14621,132,14,3,6,-1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,0,no
14622,41,11,280,1,0,0,unemployed,divorced,secondary,no,no,no,cellular,aug,unknown,0,no
14623,2876,21,54,1,0,0,blue-collar,single,tertiary,no,yes,no,cellular,jul,unknown,0,no
14624,117,19,195,2,110,1,entrepreneur,married,tertiary,no,no,no,cellular,nov,success,0,no
14625,660,27,464,1,0,0,admin.,married,primary,no,yes,no,unknown,may,unknown,0,no
14626,-710,28,293,5,0,0,management,married,secondary,no,yes,yes,unknown,may,unknown,0,no
14627,144,27,311,2,0,0,management,divorced,tertiary,no,yes,no,unknown,may,unknown,0,no
14628,172,15,521,1,-1,0,admin.,single,tertiary,no,yes,no,cellular,apr,unknown,0,no
14629,18,29,64,5,0,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,0,no
14630,201,3,959,3,0,0,services,single,secondary,no,yes,yes,telephone,dec,unknown,0,yes
14631,635,29,375,2,0,0,management,married,tertiary,no,yes,no,telephone,apr,unknown,0,yes
14632,100,4,185,1,-1,0,blue-collar,single,secondary,no,no,no,cellular,jun,unknown,0,yes
14633,1897,14,456,1,-1,0,retired,married,tertiary,no,no,no,telephone,dec,unknown,0,yes
14634,359,5,95,1,-1,0,student,divorced,tertiary,no,no,no,cellular,feb,unknown,0,yes
14635,-710,11,346,2,-1,0,admin.,single,secondary,no,no,no,cellular,feb,unknown,0,yes
14636,2974,5,103,1,185,1,blue-collar,single,secondary,no,no,no,cellular,apr,success,0,yes
14637,2496,30,198,0,-1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,yes
14638,190,17,275,1,0,0,blue-collar,single,primary,no,yes,yes,cellular,apr,unknown,0,yes
14639,-660,8,860,0,0,0,unknown,married,primary,no,no,no,cellular,jul,unknown,0,yes
14640,720,18,256,1,0,0,retired,single,unknown,no,no,yes,cellular,nov,unknown,0,yes
14641,3258,26,298,2,252,9,management,married,tertiary,no,no,no,cellular,oct,failure,0,yes
14642,298,11,521,0,-1,0,retired,married,tertiary,no,no,no,telephone,feb,unknown,0,yes
14643,-6,27,860,5,-1,0,self-employed,single,secondary,no,yes,no,cellular,may,unknown,0,yes
14644,376,18,734,1,-1,0,technician,single,tertiary,no,no,no,cellular,sep,unknown,0,yes
14645,4940,19,209,1,0,0,student,single,secondary,no,yes,no,cellular,nov,unknown,0,yes
14646,233,12,357,2,180,3,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0,yes
14647,3,7,223,0,-1,0,management,single,tertiary,no,no,no,cellular,jul,unknown,0,yes
14648,255,17,294,1,0,0,technician,single,tertiary,no,yes,no,cellular,aug,unknown,0,yes
14649,4143,4,397,2,0,0,services,married,unknown,no,no,no,telephone,oct,unknown,0,yes
14650,1124,4,813,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,feb,unknown,0,yes
14651,927,3,196,1,0,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,0,yes
14652,0,20,4,15,0,0,technician,divorced,tertiary,no,yes,no,unknown,aug,unknown,0,no
14653,-27,6,149,2,-1,0,admin.,single,secondary,no,yes,no,cellular,apr,unknown,0,no
14654,315,5,141,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
14655,7152,20,311,2,-1,0,unemployed,single,tertiary,no,yes,no,cellular,nov,unknown,0,no
14656,267,11,969,1,-1,0,services,married,tertiary,no,no,no,cellular,feb,unknown,0,yes
14657,-180,26,1045,1,-1,0,self-employed,married,tertiary,yes,yes,no,telephone,may,unknown,0,yes
14658,-200,2,710,1,0,0,management,married,tertiary,no,no,no,cellular,nov,unknown,0,yes
14659,1678,12,76,0,-1,0,management,single,secondary,no,no,no,unknown,jul,unknown,0,yes
14660,502,30,307,0,53,2,unknown,married,tertiary,no,no,no,cellular,sep,success,0,yes
14661,1825,4,2207,2,356,1,technician,married,tertiary,no,no,no,cellular,feb,failure,0,yes
14662,5296,6,888,1,-1,0,admin.,single,secondary,no,no,no,cellular,feb,unknown,0,yes
14663,734,5,275,1,80,3,management,divorced,tertiary,no,no,no,telephone,jun,other,0,yes
14664,146,11,1038,0,-1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,0,yes
14665,81,6,365,2,-1,0,management,single,tertiary,yes,yes,no,cellular,may,unknown,0,no
14666,306,4,313,1,-1,0,management,divorced,secondary,no,no,no,cellular,feb,unknown,0,no
14667,1038,19,15,2,-1,0,student,married,primary,no,yes,no,unknown,may,unknown,0,no
14668,2250,18,130,0,-1,0,services,married,secondary,no,yes,no,cellular,may,unknown,0,no
14669,131,11,247,0,0,0,technician,married,unknown,no,no,no,unknown,may,unknown,0,no
14670,581,5,899,0,-1,0,technician,single,tertiary,no,yes,yes,cellular,may,unknown,0,no
14671,70,18,79,1,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
14672,192,12,1279,2,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
14673,624,15,29,1,0,0,management,single,tertiary,no,no,no,cellular,apr,unknown,0,no
14674,190,3,121,3,0,0,management,married,tertiary,no,no,no,cellular,mar,unknown,0,no
14675,243,19,105,1,171,10,self-employed,married,secondary,no,yes,no,cellular,nov,failure,0,no
14676,-171,5,120,3,-1,0,management,single,secondary,no,no,yes,cellular,feb,unknown,0,no
14677,137,5,620,0,-1,0,self-employed,single,secondary,no,no,no,unknown,jul,unknown,0,yes
14678,2298,20,554,1,0,0,admin.,divorced,secondary,no,no,no,cellular,jul,unknown,0,yes
14679,1475,2,503,1,-1,0,admin.,married,tertiary,no,no,no,cellular,feb,unknown,0,yes
14680,453,4,360,0,0,0,blue-collar,married,secondary,no,no,no,cellular,may,unknown,0,yes
14681,5488,3,515,1,190,3,management,married,tertiary,no,no,no,cellular,feb,failure,0,yes
14682,105,19,541,1,0,0,blue-collar,single,secondary,no,no,yes,cellular,apr,unknown,0,yes
14683,58,5,1243,1,0,0,housemaid,divorced,tertiary,no,no,no,cellular,feb,unknown,0,yes
14684,45,4,1043,0,-1,0,blue-collar,divorced,secondary,no,yes,no,unknown,jun,unknown,0,yes
14685,2001,12,511,6,-1,0,blue-collar,married,unknown,no,yes,no,cellular,may,unknown,0,yes
14686,1027,19,319,0,183,1,technician,married,secondary,no,yes,no,cellular,jun,success,0,yes
14687,-78,16,273,1,182,1,blue-collar,single,secondary,no,yes,no,cellular,may,success,0,yes
14688,250,8,299,0,-1,0,management,married,tertiary,no,yes,no,cellular,may,unknown,0,yes
14689,278,20,1237,0,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,yes
14690,119,5,298,1,353,1,entrepreneur,married,secondary,no,yes,no,cellular,may,failure,0,no
14691,269,31,209,1,0,0,unknown,married,secondary,no,no,no,cellular,jul,unknown,0,no
14692,14,20,171,2,-1,0,technician,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
14693,677,22,107,1,0,0,unknown,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
14694,580,5,77,0,-1,0,blue-collar,single,secondary,no,no,no,cellular,apr,unknown,0,no
14695,-311,7,181,0,-1,0,technician,single,secondary,no,yes,yes,cellular,may,unknown,0,no
14696,69,19,26,1,0,0,blue-collar,married,primary,no,no,yes,unknown,may,unknown,0,no
14697,-3,2,8,1,33,1,management,married,tertiary,no,no,no,cellular,oct,failure,0,no
14698,614,19,46,1,162,1,blue-collar,divorced,secondary,no,yes,no,cellular,nov,failure,0,no
14699,49,15,76,3,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
14700,417,6,457,1,-1,0,unemployed,married,primary,no,yes,no,unknown,may,unknown,0,no
14701,245,1,264,0,0,0,admin.,single,tertiary,no,no,no,cellular,feb,unknown,0,no
14702,317,18,119,1,280,2,management,single,secondary,no,yes,no,cellular,jul,failure,0,no
14703,6201,30,69,2,-1,0,management,single,secondary,no,yes,no,cellular,jan,unknown,0,no
14704,367,19,195,0,-1,0,blue-collar,married,unknown,no,yes,yes,unknown,may,unknown,0,no
14705,1202,30,319,1,-1,0,admin.,single,secondary,yes,yes,no,unknown,may,unknown,0,yes
14706,1328,10,384,2,178,1,entrepreneur,married,secondary,no,yes,no,cellular,may,failure,0,yes
14707,45,19,877,5,-1,0,services,married,secondary,no,yes,no,cellular,may,unknown,0,yes
14708,1205,2,652,0,0,0,self-employed,married,tertiary,no,no,no,cellular,feb,unknown,0,yes
14709,264,29,194,0,-1,0,admin.,single,secondary,no,no,no,cellular,apr,unknown,0,yes
14710,-288,12,395,1,-1,0,management,single,unknown,no,no,no,cellular,apr,unknown,0,yes
14711,314,2,319,1,0,0,admin.,single,secondary,yes,yes,no,cellular,feb,unknown,0,yes
14712,134,15,742,0,-1,0,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,0,yes
14713,1257,27,323,1,0,0,student,single,tertiary,no,yes,no,unknown,apr,unknown,0,yes
14714,105,10,337,2,175,1,admin.,single,tertiary,no,yes,no,cellular,apr,other,0,yes
14715,5150,7,311,0,200,1,retired,married,secondary,no,no,no,cellular,sep,success,0,yes
14716,3674,14,979,2,366,1,admin.,married,secondary,no,no,no,cellular,oct,failure,0,yes
14717,969,28,161,1,-1,0,unknown,single,tertiary,no,yes,no,unknown,may,unknown,0,yes
14718,957,11,538,0,0,0,retired,married,tertiary,no,no,no,telephone,may,unknown,0,yes
14719,-12,6,256,5,-1,0,entrepreneur,married,secondary,no,yes,no,cellular,may,unknown,0,no
14720,1563,21,97,3,-1,0,blue-collar,married,primary,no,yes,no,unknown,apr,unknown,0,no
14721,4858,1,127,1,-1,0,technician,married,tertiary,no,yes,no,cellular,feb,unknown,0,no
14722,637,13,372,1,-1,0,management,married,tertiary,no,yes,no,cellular,may,unknown,0,no
14723,418,20,70,1,172,3,technician,married,secondary,no,yes,no,cellular,aug,failure,0,no
14724,2883,5,348,3,0,0,admin.,single,tertiary,no,no,no,cellular,feb,unknown,0,yes
14725,264,6,290,2,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,0,yes
14726,-46,5,864,0,-1,0,admin.,divorced,secondary,no,yes,no,cellular,sep,unknown,0,yes
14727,286,4,264,1,-1,0,services,single,tertiary,no,yes,no,cellular,feb,unknown,0,yes
14728,891,11,46,1,188,3,management,single,tertiary,no,no,no,cellular,feb,other,0,yes
14729,-728,27,745,2,0,0,services,married,secondary,no,yes,yes,unknown,dec,unknown,0,yes
14730,-12,4,113,0,-1,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,0,no
14731,1610,28,123,2,0,0,retired,married,secondary,no,no,no,cellular,jan,unknown,0,no
14732,941,3,381,1,0,0,retired,married,primary,no,no,no,cellular,aug,unknown,0,no
14733,963,2,92,0,-1,0,management,married,tertiary,no,no,no,unknown,jun,unknown,0,no
14734,2354,22,37,1,0,0,management,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
14735,49,30,148,1,0,0,technician,married,tertiary,no,yes,no,cellular,jan,unknown,0,no
14736,622,28,82,1,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,0,no
14737,4670,4,187,3,-1,0,student,single,secondary,no,no,no,cellular,feb,unknown,0,no
14738,14539,4,292,1,-1,0,unemployed,married,primary,no,no,no,cellular,jun,unknown,0,no
14739,30,5,100,0,-1,0,services,married,secondary,no,yes,yes,unknown,may,unknown,0,no
14740,287,6,150,0,-1,0,retired,divorced,secondary,no,yes,yes,cellular,jun,unknown,0,no
14741,72,20,333,5,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,0,no
14742,309,19,313,2,356,1,technician,married,primary,no,no,no,cellular,oct,unknown,0,yes
14743,5191,27,303,2,283,2,management,married,tertiary,no,no,no,cellular,oct,unknown,0,yes
14744,909,30,360,1,-1,0,retired,married,primary,no,yes,no,cellular,may,unknown,0,yes
14745,12,30,247,2,172,3,management,married,secondary,no,no,no,cellular,jun,failure,0,yes
14746,1316,15,343,1,98,3,admin.,married,secondary,no,no,no,cellular,oct,other,0,yes
14747,296,20,310,2,-1,0,admin.,single,secondary,no,no,no,cellular,apr,unknown,0,yes
14748,337,27,905,1,-1,0,blue-collar,married,secondary,no,no,no,telephone,jun,unknown,0,yes
14749,664,21,895,5,0,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,0,yes
14750,-311,11,534,1,-1,0,blue-collar,single,tertiary,no,yes,no,cellular,jul,unknown,0,yes
14751,214,4,178,0,213,1,self-employed,single,tertiary,no,no,no,cellular,may,failure,0,yes
14752,214,26,94,0,0,0,self-employed,divorced,secondary,no,no,no,unknown,may,unknown,0,yes
14753,141,13,258,0,0,0,self-employed,divorced,secondary,no,no,no,cellular,may,unknown,0,yes
14754,1605,28,304,0,207,1,management,married,tertiary,no,no,no,cellular,sep,success,0,yes
14755,494,18,277,1,0,0,retired,single,primary,no,yes,yes,cellular,nov,unknown,0,yes
14756,214,7,113,0,-1,0,retired,divorced,secondary,no,no,no,telephone,sep,unknown,0,yes
14757,5741,20,94,0,-1,0,management,divorced,secondary,no,no,no,telephone,aug,unknown,0,no
14758,-192,17,272,3,-1,0,housemaid,divorced,secondary,no,yes,no,cellular,nov,unknown,0,no
14759,1056,4,286,0,-1,0,management,single,secondary,no,yes,no,cellular,feb,unknown,0,no
14760,162,26,58,1,0,0,management,married,tertiary,no,no,no,cellular,jan,unknown,0,no
14761,-728,27,340,1,-1,0,services,married,secondary,no,yes,yes,unknown,may,unknown,0,no
14762,-241,28,604,2,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
14763,540,27,66,1,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,0,no
14764,480,28,144,2,-1,0,technician,married,secondary,no,no,no,unknown,may,unknown,0,no
14765,568,20,158,1,-1,0,admin.,single,secondary,no,no,no,cellular,apr,unknown,0,no
14766,-133,29,111,2,-1,0,unknown,divorced,secondary,yes,no,no,cellular,jul,unknown,0,no
14767,1198,30,153,0,-1,0,student,single,primary,no,no,no,cellular,jan,unknown,0,no
14768,29,18,38,14,-1,0,technician,divorced,secondary,no,yes,no,cellular,nov,unknown,0,no
14769,243,6,250,0,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0,no
14770,658,20,60,2,-1,0,blue-collar,single,primary,no,no,yes,unknown,jun,unknown,0,no
14771,5919,19,108,0,0,0,blue-collar,married,primary,no,no,no,telephone,nov,unknown,0,no
14772,1678,15,261,6,-1,0,housemaid,single,tertiary,no,no,no,cellular,jul,unknown,0,no
14773,150,20,74,1,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
14774,139,13,99,3,0,0,housemaid,married,secondary,no,no,no,cellular,jul,unknown,0,no
14775,583,5,104,3,-1,0,technician,single,secondary,no,yes,no,unknown,feb,unknown,0,no
14776,422,14,277,4,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
14777,2868,21,277,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
14778,230,28,245,0,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
14779,1468,27,480,0,-1,0,housemaid,divorced,secondary,no,no,no,unknown,feb,unknown,0,no
14780,236,11,384,3,-1,0,blue-collar,single,primary,no,yes,no,cellular,aug,unknown,0,no
14781,255,11,368,0,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
14782,1477,20,146,0,-1,0,management,married,secondary,no,yes,no,unknown,may,unknown,0,no
14783,1693,14,124,0,-1,0,management,single,secondary,no,yes,no,cellular,nov,unknown,0,no
14784,116,20,136,2,0,0,technician,married,secondary,no,no,yes,cellular,jul,unknown,0,no
14785,2407,19,275,3,0,0,blue-collar,married,secondary,no,yes,yes,unknown,apr,unknown,0,no
14786,411,28,584,1,-1,0,admin.,married,secondary,no,yes,yes,unknown,may,unknown,0,no
14787,865,18,544,1,0,0,blue-collar,single,tertiary,no,yes,no,unknown,jun,unknown,0,no
14788,136,2,118,2,0,0,technician,single,tertiary,no,no,no,cellular,mar,unknown,0,no
14789,57,8,180,0,-1,0,blue-collar,divorced,secondary,no,yes,yes,cellular,may,unknown,0,no
14790,1980,18,114,2,0,0,management,married,secondary,no,no,no,cellular,nov,unknown,0,no
14791,587,14,125,1,0,0,housemaid,married,secondary,no,no,yes,cellular,aug,unknown,0,no
14792,603,7,106,2,-1,0,admin.,married,tertiary,no,no,no,unknown,jun,unknown,0,no
14793,127,13,268,0,0,0,blue-collar,married,tertiary,no,no,no,unknown,may,unknown,0,no
14794,236,17,56,0,0,0,blue-collar,married,tertiary,no,yes,yes,cellular,may,unknown,0,no
14795,167,17,66,0,-1,0,blue-collar,married,tertiary,no,yes,yes,cellular,may,unknown,0,no
14796,-550,28,275,1,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,0,no
14797,-132,30,79,2,-1,0,blue-collar,married,secondary,yes,yes,no,unknown,may,unknown,0,no
14798,2279,11,304,6,-1,0,technician,married,secondary,no,yes,no,unknown,aug,unknown,0,no
14799,741,12,169,0,-1,0,services,married,secondary,no,yes,no,unknown,jun,unknown,0,no
14800,499,3,259,0,238,1,blue-collar,married,secondary,no,yes,no,cellular,feb,failure,0,no
14801,41,5,172,3,0,0,services,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
14802,1208,14,159,0,201,4,housemaid,married,secondary,no,yes,no,cellular,may,failure,0,no
14803,864,15,181,3,-1,0,blue-collar,married,secondary,no,yes,no,telephone,jun,unknown,0,no
14804,208,4,131,0,0,0,technician,single,secondary,no,yes,yes,cellular,feb,unknown,0,no
14805,657,14,39,1,-1,0,blue-collar,married,tertiary,no,yes,no,unknown,may,unknown,0,no
14806,146,15,382,0,-1,0,entrepreneur,single,secondary,no,yes,no,cellular,apr,unknown,0,no
14807,117,28,104,2,-1,0,entrepreneur,divorced,secondary,no,yes,no,cellular,apr,unknown,0,no
14808,383,5,135,0,-1,0,services,divorced,unknown,no,yes,no,cellular,aug,unknown,0,no
14809,107,20,300,1,-1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,0,no
14810,476,5,167,2,-1,0,management,single,secondary,no,yes,yes,unknown,may,unknown,0,no
14811,201,12,283,0,0,0,management,single,tertiary,no,no,no,cellular,jan,unknown,0,no
14812,237,14,144,1,364,3,blue-collar,married,primary,no,yes,no,cellular,may,other,0,no
14813,-107,5,261,2,0,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,0,no
14814,355,12,195,0,-1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,0,no
14815,368,14,87,1,516,3,blue-collar,single,secondary,yes,no,no,cellular,may,success,0,no
14816,1119,30,281,1,0,0,technician,married,secondary,no,yes,no,cellular,jan,unknown,0,no
14817,400,19,188,2,130,3,self-employed,divorced,secondary,no,no,no,cellular,jul,success,0,no
14818,1352,9,457,0,319,1,technician,divorced,tertiary,no,yes,no,cellular,may,failure,0,no
14819,558,28,127,1,-1,0,retired,divorced,secondary,no,no,yes,telephone,nov,unknown,0,no
14820,15734,20,1092,1,-1,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,0,no
14821,2775,20,849,3,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
14822,76,2,578,0,164,2,services,divorced,tertiary,no,yes,no,cellular,feb,failure,0,no
14823,487,1,154,0,-1,0,services,married,secondary,no,no,no,cellular,oct,unknown,0,no
14824,192,14,525,1,0,0,housemaid,single,secondary,no,no,no,cellular,may,unknown,0,no
14825,1021,2,131,1,0,0,admin.,single,secondary,no,no,no,cellular,may,unknown,0,no
14826,-21,13,316,2,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0,no
14827,5110,20,94,0,-1,0,management,divorced,secondary,no,no,no,cellular,nov,unknown,0,no
14828,3008,10,236,1,331,1,entrepreneur,married,tertiary,no,yes,yes,cellular,nov,failure,0,no
14829,588,26,79,2,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
14830,276,26,341,7,-1,0,blue-collar,married,unknown,no,no,no,telephone,jun,unknown,0,no
14831,73,3,293,1,0,0,technician,single,secondary,no,no,no,cellular,apr,unknown,0,yes
14832,16976,19,143,1,0,0,management,married,tertiary,no,yes,no,cellular,may,unknown,0,yes
14833,49,2,46,1,184,1,management,married,tertiary,no,no,no,cellular,mar,other,0,yes
14834,-6,8,244,0,-1,0,technician,single,tertiary,no,no,no,cellular,jul,unknown,0,yes
14835,493,5,397,3,0,0,management,single,tertiary,no,no,no,cellular,jun,unknown,0,yes
14836,-299,20,381,2,-1,0,technician,single,tertiary,no,yes,no,cellular,may,unknown,0,yes
14837,99,11,527,0,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,yes
14838,281,29,56,2,361,1,technician,married,secondary,no,no,no,cellular,may,failure,0,yes
14839,-174,16,321,1,-1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,yes
14840,775,27,288,1,0,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,0,no
14841,431,11,87,1,0,0,management,married,tertiary,no,no,yes,cellular,jan,unknown,0,no
14842,149,4,158,0,-1,0,management,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
14843,387,5,58,0,0,0,services,married,unknown,no,yes,no,unknown,may,unknown,0,no
14844,596,19,138,2,-1,0,entrepreneur,single,tertiary,no,yes,no,unknown,may,unknown,0,no
14845,540,18,126,0,-1,0,services,divorced,secondary,no,no,no,unknown,mar,unknown,0,no
14846,197,18,232,1,0,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,no
14847,468,2,68,3,0,0,management,single,tertiary,no,yes,no,unknown,mar,unknown,0,no
14848,928,15,58,1,-1,0,management,single,tertiary,no,no,no,cellular,jul,unknown,0,no
14849,935,14,146,0,0,0,services,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
14850,1005,13,232,2,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
14851,625,16,639,1,-1,0,blue-collar,married,secondary,no,yes,no,telephone,may,unknown,0,no
14852,1696,15,276,3,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
14853,2075,30,107,3,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
14854,1915,21,58,0,-1,0,management,divorced,tertiary,no,no,yes,cellular,apr,unknown,0,no
14855,393,28,405,2,-1,0,management,married,primary,no,yes,yes,telephone,may,unknown,0,no
14856,0,5,114,1,-1,0,services,married,secondary,no,no,no,unknown,aug,unknown,0,no
14857,4588,11,275,0,-1,0,technician,married,tertiary,no,no,no,cellular,nov,unknown,0,no
14858,2260,6,282,0,0,0,self-employed,single,secondary,no,yes,no,unknown,may,unknown,0,no
14859,2235,28,107,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
14860,220,17,94,0,-1,0,management,divorced,secondary,no,yes,no,cellular,nov,unknown,0,no
14861,214,4,380,0,-1,0,blue-collar,divorced,secondary,no,no,yes,cellular,jun,unknown,0,no
14862,3,5,118,1,-1,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,0,no
14863,1628,5,102,0,-1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,0,no
14864,5816,4,311,3,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,0,no
14865,73,2,7,0,-1,0,student,married,primary,no,no,no,unknown,jul,unknown,0,no
14866,297,26,165,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
14867,296,6,139,2,0,0,technician,single,secondary,no,yes,no,cellular,may,unknown,0,no
14868,412,14,537,1,368,1,admin.,married,primary,no,yes,no,cellular,may,success,0,yes
14869,2339,18,333,1,0,0,management,single,tertiary,no,yes,no,cellular,nov,unknown,0,no
14870,-72,6,145,3,-1,0,management,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
14871,28,5,247,5,0,0,admin.,single,secondary,no,no,no,cellular,aug,unknown,0,no
14872,588,4,285,0,277,1,admin.,single,tertiary,yes,no,no,telephone,jan,failure,0,no
14873,8188,20,165,0,0,0,technician,married,secondary,no,no,no,unknown,may,unknown,0,no
14874,274,2,44,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,0,no
14875,1604,18,198,1,-1,0,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,0,no
14876,115,20,71,1,-1,0,entrepreneur,single,secondary,no,no,no,cellular,nov,unknown,0,no
14877,4579,18,65,0,0,0,entrepreneur,divorced,secondary,no,yes,no,cellular,nov,unknown,0,no
14878,4982,18,981,3,-1,0,management,married,secondary,no,no,no,cellular,nov,unknown,0,no
14879,55,3,35,1,0,0,services,divorced,unknown,no,no,no,telephone,dec,unknown,0,no
14880,2175,2,313,4,0,0,unemployed,married,secondary,no,no,no,cellular,jun,unknown,0,no
14881,714,5,141,2,0,0,blue-collar,married,secondary,no,yes,no,cellular,feb,unknown,0,no
14882,1341,3,273,1,-1,0,self-employed,married,secondary,no,yes,no,cellular,jun,unknown,0,no
14883,138,18,177,0,0,0,technician,married,tertiary,no,yes,no,cellular,may,unknown,0,no
14884,220,5,158,2,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
14885,1136,20,164,0,44,1,technician,married,tertiary,no,no,no,cellular,aug,failure,0,no
14886,301,11,39,2,-1,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,0,no
14887,3021,28,122,3,0,0,management,single,tertiary,no,no,yes,unknown,may,unknown,0,no
14888,108,4,581,3,82,5,management,single,tertiary,no,yes,no,cellular,may,success,0,yes
14889,1114,14,145,0,0,0,services,married,tertiary,no,yes,no,cellular,jun,unknown,0,yes
14890,2813,30,380,1,0,0,services,married,primary,no,no,no,cellular,dec,unknown,0,yes
14891,5146,20,298,0,161,1,retired,married,tertiary,no,no,no,telephone,dec,success,0,yes
14892,2800,26,171,1,83,0,retired,single,tertiary,no,no,no,cellular,oct,success,0,yes
14893,6581,29,569,0,179,1,unknown,married,tertiary,no,no,no,unknown,sep,success,0,yes
14894,154,16,1012,1,-1,0,admin.,married,secondary,no,yes,no,cellular,apr,unknown,0,yes
14895,1366,20,298,2,102,3,retired,single,secondary,no,no,no,cellular,oct,unknown,0,yes
14896,40,21,917,0,-1,0,self-employed,divorced,secondary,no,no,no,cellular,aug,unknown,0,yes
14897,1358,19,114,10,-1,0,management,married,secondary,no,yes,no,cellular,jun,unknown,0,no
14898,327,2,21,0,0,0,management,single,secondary,no,no,no,unknown,feb,unknown,0,no
14899,2256,10,153,0,-1,0,blue-collar,divorced,tertiary,no,no,no,unknown,may,unknown,0,no
14900,4849,20,35,0,0,0,blue-collar,single,secondary,no,no,no,unknown,jun,unknown,0,no
14901,1255,6,646,0,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
14902,1511,19,110,0,0,0,unemployed,married,primary,no,yes,no,telephone,nov,unknown,0,no
14903,-33,11,105,5,0,0,management,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
14904,90,28,301,3,-1,0,technician,divorced,secondary,no,no,no,telephone,aug,unknown,0,no
14905,795,1,546,1,-1,0,unemployed,married,secondary,no,no,no,telephone,jun,unknown,0,no
14906,-25,30,512,2,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
