,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
15304,1661,4,96,5,0,0,admin.,single,tertiary,no,yes,no,cellular,may,unknown,0,no
15305,1146,20,17,0,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0,no
15306,609,30,436,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,jul,unknown,0,no
15307,169,3,171,5,-1,0,management,single,tertiary,no,no,no,cellular,feb,unknown,0,no
15308,137,13,162,0,0,0,services,single,secondary,no,yes,no,cellular,jun,unknown,0,yes
15309,163,15,962,6,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,yes
15310,1878,3,346,0,-1,0,technician,married,tertiary,no,no,no,cellular,sep,unknown,0,yes
15311,109,30,600,1,188,0,management,married,unknown,no,no,no,cellular,jan,success,0,yes
15312,109,29,639,1,-1,0,management,married,secondary,no,yes,no,unknown,may,unknown,0,yes
15313,-289,29,1218,1,-1,0,blue-collar,single,secondary,no,yes,no,cellular,jul,unknown,0,yes
15314,120,1,308,0,0,0,admin.,married,secondary,no,no,no,cellular,feb,unknown,0,yes
15315,1013,29,313,1,0,0,services,single,tertiary,no,yes,no,unknown,may,unknown,0,yes
15316,2174,3,236,2,0,0,management,married,tertiary,no,no,no,unknown,jun,unknown,0,yes
15317,-6,27,860,5,-1,0,self-employed,single,secondary,no,yes,no,cellular,may,unknown,0,yes
15318,1632,29,549,2,195,1,management,single,tertiary,no,no,no,cellular,apr,failure,0,yes
15319,176,4,79,6,0,0,technician,single,secondary,no,no,no,cellular,jul,unknown,0,yes
15320,340,11,515,0,-1,0,retired,married,unknown,no,no,no,telephone,may,unknown,0,yes
15321,1134,17,718,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,jul,unknown,0,yes
15322,1747,5,744,1,0,0,technician,married,tertiary,no,yes,no,cellular,aug,unknown,0,yes
15323,1394,17,339,1,0,0,housemaid,single,tertiary,no,no,no,cellular,jul,unknown,0,yes
15324,-20,6,286,0,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,0,yes
15325,1131,1,319,1,-1,0,services,divorced,tertiary,no,no,no,cellular,dec,unknown,0,yes
15326,2039,1,505,0,0,0,technician,married,tertiary,no,yes,no,cellular,aug,unknown,0,yes
15327,111,28,707,0,0,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,0,yes
15328,-11,12,311,1,-1,0,technician,single,tertiary,no,yes,no,cellular,may,unknown,0,yes
15329,-22,1,262,0,-1,0,admin.,divorced,tertiary,no,no,no,unknown,feb,unknown,0,no
15330,1291,21,390,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
15331,14,22,103,3,0,0,admin.,married,secondary,no,yes,no,cellular,jul,unknown,0,no
15332,-309,20,391,3,-1,0,entrepreneur,single,tertiary,no,yes,no,cellular,nov,unknown,0,no
15333,10408,6,100,1,-1,0,services,married,secondary,no,no,no,unknown,may,unknown,0,no
15334,5471,20,206,1,-1,0,management,married,tertiary,no,no,no,cellular,jul,unknown,0,no
15335,201,12,91,0,0,0,housemaid,married,unknown,no,no,no,cellular,may,unknown,0,no
15336,2118,12,121,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,0,no
15337,230,28,127,0,-1,0,services,single,secondary,no,yes,yes,cellular,may,unknown,0,no
15338,260,28,113,2,0,0,technician,single,tertiary,no,yes,no,unknown,apr,unknown,0,no
15339,1579,12,96,0,-1,0,retired,married,secondary,no,no,no,cellular,jun,unknown,0,no
15340,1421,17,99,1,-1,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
15341,526,12,631,0,-1,0,blue-collar,single,unknown,no,yes,no,unknown,may,unknown,0,no
15342,418,5,174,2,-1,0,student,divorced,secondary,no,no,no,cellular,feb,unknown,0,no
15343,1595,15,54,3,330,21,blue-collar,married,primary,no,yes,yes,cellular,may,unknown,0,no
15344,1606,19,109,1,-1,0,technician,married,tertiary,no,no,no,unknown,may,unknown,0,no
15345,1137,26,144,7,-1,0,blue-collar,single,primary,no,yes,no,unknown,may,unknown,0,no
15346,4602,8,186,5,-1,0,unemployed,divorced,tertiary,no,no,no,cellular,dec,unknown,0,no
15347,937,28,104,0,-1,0,unknown,single,tertiary,no,yes,no,unknown,may,unknown,0,no
15348,77,16,334,1,0,0,unemployed,single,secondary,no,no,no,cellular,jun,unknown,0,no
15349,2071,30,45,5,0,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,0,no
15350,153,1,509,1,-1,0,management,married,secondary,no,no,no,cellular,jul,unknown,0,yes
15351,428,18,532,1,0,0,blue-collar,single,primary,no,yes,yes,cellular,apr,unknown,0,yes
15352,982,3,846,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,0,yes
15353,587,4,379,3,0,0,admin.,married,tertiary,no,no,no,cellular,jun,unknown,0,yes
15354,119,27,1044,0,217,0,blue-collar,married,unknown,no,no,no,cellular,jan,failure,0,yes
15355,379,5,253,2,318,1,entrepreneur,married,secondary,no,yes,no,cellular,may,failure,0,yes
15356,2112,20,163,1,95,1,student,single,tertiary,no,no,no,cellular,oct,success,0,yes
15357,192,6,400,0,-1,0,unemployed,married,secondary,no,no,no,cellular,apr,unknown,0,yes
15358,207,15,915,2,-1,0,admin.,married,secondary,no,yes,no,cellular,feb,unknown,0,yes
15359,-251,27,1154,1,-1,0,self-employed,married,secondary,no,yes,no,telephone,may,unknown,0,yes
15360,5203,20,483,1,0,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,0,yes
15361,112,17,1074,0,-1,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,yes
15362,461,4,1007,0,-1,0,admin.,divorced,secondary,no,yes,no,cellular,jul,unknown,0,yes
15363,6283,28,293,0,190,1,retired,married,tertiary,no,no,no,unknown,sep,success,0,yes
15364,204,20,525,1,0,0,housemaid,divorced,tertiary,no,no,no,cellular,jul,unknown,0,yes
15365,47,31,184,0,93,1,unemployed,divorced,secondary,no,yes,no,cellular,jan,failure,0,yes
15366,-217,22,149,0,-1,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,no
15367,15842,5,266,3,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
15368,998,28,319,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
15369,7,20,285,3,-1,0,technician,married,secondary,no,yes,no,telephone,may,unknown,0,no
15370,1266,19,30,6,0,0,technician,married,secondary,no,yes,no,cellular,nov,unknown,0,no
15371,218,5,122,1,-1,0,retired,married,secondary,no,yes,no,unknown,may,unknown,0,no
15372,2233,20,79,1,0,0,admin.,single,secondary,no,yes,yes,cellular,jul,unknown,0,no
15373,1273,1,100,1,-1,0,admin.,married,secondary,no,no,no,unknown,jun,unknown,0,no
15374,121,13,247,0,312,1,admin.,married,tertiary,no,yes,no,cellular,may,failure,0,no
15375,907,15,242,1,-1,0,management,married,tertiary,no,no,no,cellular,jul,unknown,0,no
15376,459,10,92,0,0,0,entrepreneur,married,secondary,no,no,yes,cellular,may,unknown,0,no
15377,-6,19,102,0,-1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,0,no
15378,-267,27,329,2,-1,0,blue-collar,single,primary,no,yes,no,cellular,may,unknown,0,no
15379,601,5,562,2,348,1,admin.,married,tertiary,no,yes,no,telephone,jun,success,0,no
15380,1171,19,123,0,-1,0,management,married,primary,no,yes,no,unknown,may,unknown,0,no
15381,102,26,548,1,-1,0,blue-collar,married,secondary,no,yes,yes,telephone,may,unknown,0,no
15382,125,27,38,0,0,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
15383,633,29,61,4,-1,0,admin.,single,secondary,no,no,yes,cellular,jun,unknown,0,no
15384,4361,14,530,1,206,1,admin.,married,primary,no,no,no,telephone,jul,success,0,yes
15385,575,29,356,1,-1,0,management,married,tertiary,no,yes,no,cellular,jan,unknown,0,yes
15386,127,12,387,2,-1,0,technician,single,secondary,no,yes,no,cellular,may,unknown,0,yes
15387,-14,4,514,1,-1,0,entrepreneur,divorced,tertiary,no,no,no,cellular,jun,unknown,0,yes
15388,1210,14,150,0,0,0,services,married,primary,no,yes,no,cellular,jun,unknown,0,yes
15389,729,5,543,1,205,1,self-employed,married,primary,no,no,no,cellular,aug,failure,0,yes
15390,-55,15,333,1,362,1,management,single,tertiary,no,yes,no,cellular,may,failure,0,yes
15391,17124,19,125,2,-1,0,management,married,tertiary,no,no,no,telephone,may,unknown,0,yes
15392,5169,6,294,0,195,8,retired,married,tertiary,no,no,no,telephone,oct,success,0,yes
15393,360,18,596,3,97,3,admin.,single,secondary,no,yes,no,cellular,nov,unknown,0,yes
15394,7,20,273,1,0,0,blue-collar,single,secondary,no,no,yes,cellular,nov,unknown,0,yes
15395,1207,20,552,5,-1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,0,yes
15396,171,4,488,0,-1,0,management,married,secondary,no,yes,no,cellular,feb,unknown,0,yes
15397,2221,19,566,1,106,3,admin.,married,secondary,no,yes,no,cellular,nov,success,0,yes
15398,224,16,1272,1,-1,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,0,yes
15399,1586,28,226,2,357,1,entrepreneur,married,secondary,no,no,no,cellular,may,unknown,0,yes
15400,351,6,41,0,-1,0,blue-collar,single,secondary,no,no,no,cellular,apr,unknown,0,yes
15401,4926,8,103,1,-1,0,technician,married,secondary,no,no,no,telephone,jul,unknown,0,yes
15402,1658,21,375,2,160,1,retired,single,tertiary,no,yes,no,cellular,nov,failure,0,yes
15403,127,28,306,0,182,0,unemployed,single,tertiary,no,no,no,telephone,jun,success,0,yes
15404,251,12,298,0,-1,0,blue-collar,single,secondary,no,no,no,cellular,jan,unknown,0,yes
15405,3083,18,207,1,165,3,blue-collar,divorced,secondary,no,yes,no,cellular,apr,unknown,0,yes
15406,1962,6,244,4,0,0,technician,married,secondary,no,yes,yes,cellular,may,unknown,0,no
15407,163,5,143,1,0,0,technician,divorced,secondary,no,yes,yes,cellular,nov,unknown,0,no
15408,2085,29,325,6,0,0,management,married,secondary,no,yes,no,unknown,may,unknown,0,no
15409,153,30,173,0,-1,0,services,divorced,primary,no,no,no,telephone,oct,unknown,0,no
15410,86,27,75,0,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
15411,131,28,193,0,-1,0,management,single,secondary,no,no,no,cellular,apr,unknown,0,no
15412,66,27,124,11,-1,0,self-employed,married,secondary,no,no,no,telephone,aug,unknown,0,no
15413,157,18,105,1,-1,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
15414,-96,28,46,0,-1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,0,no
15415,560,4,42,1,0,0,unemployed,married,tertiary,no,no,no,unknown,jun,unknown,0,no
15416,1428,20,32,1,-1,0,housemaid,divorced,tertiary,no,no,no,unknown,jun,unknown,0,no
15417,5495,12,567,2,186,0,retired,married,primary,no,no,no,cellular,apr,unknown,0,no
15418,477,20,130,0,329,1,technician,married,secondary,no,no,no,cellular,apr,failure,0,no
15419,371,15,95,1,-1,0,management,married,tertiary,no,no,no,cellular,may,unknown,0,yes
15420,176,12,399,2,-1,0,technician,single,secondary,no,yes,no,cellular,apr,unknown,0,yes
15421,3674,14,979,2,366,1,admin.,married,secondary,no,no,no,cellular,oct,failure,0,yes
15422,8625,4,2432,10,0,0,self-employed,married,unknown,no,no,no,telephone,jun,unknown,0,yes
15423,214,19,395,1,0,0,student,single,secondary,no,no,no,cellular,nov,unknown,0,yes
15424,7211,3,1237,3,0,0,management,married,tertiary,no,no,no,cellular,oct,unknown,0,yes
15425,1654,30,550,1,347,1,blue-collar,single,secondary,no,no,no,cellular,oct,other,0,yes
15426,359,30,215,1,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,yes
15427,3041,27,55,1,171,1,technician,divorced,secondary,no,yes,no,cellular,apr,failure,0,yes
15428,1255,20,523,1,0,0,unemployed,married,secondary,no,no,no,cellular,nov,unknown,0,yes
15429,1520,7,1216,0,-1,0,blue-collar,married,unknown,no,no,no,unknown,jul,unknown,0,yes
15430,998,28,265,1,0,0,housemaid,single,tertiary,no,no,no,cellular,jan,unknown,0,yes
15431,-21,25,935,1,-1,0,self-employed,married,secondary,no,yes,yes,telephone,may,unknown,0,yes
15432,1590,18,228,0,-1,0,retired,married,tertiary,no,no,no,telephone,oct,unknown,0,yes
15433,247,22,415,2,-1,0,management,married,tertiary,no,yes,no,telephone,jul,unknown,0,yes
15434,2871,29,396,0,0,0,technician,single,secondary,no,yes,yes,unknown,oct,unknown,0,yes
15435,-307,8,222,0,-1,0,services,married,secondary,no,no,yes,cellular,feb,unknown,0,yes
15436,21,4,552,0,-1,0,admin.,single,tertiary,no,no,no,cellular,feb,unknown,0,yes
15437,1146,15,621,2,195,1,entrepreneur,married,secondary,no,no,no,telephone,nov,failure,0,yes
15438,180,21,409,1,-1,0,management,married,tertiary,no,yes,no,telephone,apr,unknown,0,yes
15439,2013,29,322,1,0,0,housemaid,single,tertiary,no,no,no,cellular,apr,unknown,0,yes
15440,88,5,119,5,-1,0,management,single,tertiary,no,no,no,cellular,feb,unknown,0,yes
15441,1778,6,531,5,0,0,blue-collar,married,primary,no,yes,no,cellular,feb,unknown,0,yes
15442,95,4,923,1,-1,0,management,divorced,tertiary,no,no,no,cellular,jun,unknown,0,yes
15443,237,30,554,1,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,0,yes
15444,768,6,549,2,202,3,retired,married,secondary,no,no,no,cellular,aug,failure,0,yes
15445,7026,12,615,3,162,3,management,married,secondary,no,no,no,cellular,jan,failure,0,yes
15446,1241,18,257,1,0,0,blue-collar,married,secondary,no,yes,yes,cellular,nov,unknown,0,yes
15447,1396,21,356,2,155,1,unemployed,single,tertiary,no,yes,no,cellular,apr,other,0,yes
15448,160,14,145,0,0,0,services,single,secondary,no,yes,no,cellular,jan,unknown,0,yes
15449,17399,19,143,2,106,3,management,married,tertiary,no,no,no,cellular,nov,failure,0,yes
15450,368,3,98,0,0,0,management,married,secondary,yes,yes,no,cellular,aug,unknown,0,yes
15451,-209,21,1251,1,-1,0,management,single,secondary,no,yes,no,cellular,apr,unknown,0,yes
15452,17947,18,145,1,-1,0,management,married,tertiary,no,yes,no,cellular,oct,unknown,0,yes
15453,299,20,886,3,0,0,management,married,primary,no,no,no,cellular,jul,unknown,0,yes
15454,114,4,41,5,-1,0,services,single,secondary,no,no,no,cellular,feb,unknown,0,no
15455,205,20,28,3,-1,0,housemaid,married,secondary,no,no,yes,cellular,aug,unknown,0,no
15456,2049,2,319,1,-1,0,technician,married,secondary,no,no,no,unknown,jun,unknown,0,no
15457,84,14,118,1,0,0,entrepreneur,married,primary,no,yes,no,telephone,may,unknown,0,no
15458,5593,19,59,0,337,1,blue-collar,married,secondary,no,yes,no,cellular,apr,failure,0,no
15459,127,13,162,1,0,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,0,no
15460,-275,12,109,1,-1,0,technician,married,secondary,no,no,yes,cellular,apr,unknown,0,no
15461,37,5,141,0,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
15462,82,4,130,1,-1,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
15463,107,11,118,6,0,0,management,divorced,tertiary,no,yes,yes,cellular,may,unknown,0,no
15464,173,3,107,4,-1,0,student,single,tertiary,no,no,no,cellular,feb,unknown,0,no
15465,1982,14,230,1,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,0,no
15466,-136,15,266,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
15467,2061,20,113,1,0,0,services,single,secondary,no,yes,no,unknown,may,unknown,0,no
15468,2747,22,150,3,0,0,retired,married,secondary,no,yes,no,cellular,jul,unknown,0,no
15469,3388,17,28,1,-1,0,self-employed,single,tertiary,no,yes,no,cellular,jul,unknown,0,no
15470,1447,28,572,2,-1,0,services,single,tertiary,no,yes,no,unknown,may,unknown,0,no
15471,3044,18,125,1,-1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,0,no
15472,-205,12,22,3,-1,0,unemployed,married,secondary,no,yes,no,cellular,may,unknown,0,no
15473,135,28,273,0,366,3,admin.,single,secondary,no,no,no,cellular,jan,failure,0,no
15474,-204,3,114,1,0,0,blue-collar,single,primary,no,no,no,unknown,jun,unknown,0,no
15475,226,5,49,0,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0,no
15476,175,7,18,5,0,0,unemployed,single,tertiary,no,yes,no,cellular,jun,unknown,0,no
15477,1596,17,277,3,-1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,0,no
15478,1145,26,125,7,-1,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
15479,1954,14,122,1,0,0,management,married,tertiary,no,yes,no,cellular,may,unknown,0,no
15480,551,18,56,2,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
15481,-7,17,110,0,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
15482,12,21,358,1,158,1,management,single,tertiary,no,yes,no,cellular,apr,other,0,no
15483,8575,2,90,1,193,3,management,married,tertiary,no,yes,no,cellular,oct,failure,0,yes
15484,617,18,269,1,-1,0,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,0,yes
15485,9119,4,905,4,0,0,management,married,tertiary,no,no,no,cellular,feb,unknown,0,yes
15486,188,3,141,0,342,3,self-employed,single,secondary,no,yes,no,cellular,jul,failure,0,yes
15487,1672,3,1118,0,0,0,unemployed,married,secondary,no,yes,no,cellular,feb,unknown,0,yes
15488,1263,12,923,1,0,0,blue-collar,single,secondary,no,no,no,telephone,may,unknown,0,yes
15489,45,18,545,1,0,0,blue-collar,single,primary,no,no,yes,cellular,apr,unknown,0,yes
15490,-3,30,1238,0,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,0,yes
15491,8465,28,124,2,86,12,management,single,tertiary,no,no,no,cellular,dec,failure,0,yes
15492,393,19,264,1,0,0,blue-collar,married,secondary,no,no,yes,cellular,nov,unknown,0,yes
15493,142,20,533,1,0,0,housemaid,divorced,primary,no,no,no,cellular,jul,unknown,0,yes
15494,313,3,885,0,196,1,retired,married,tertiary,no,no,no,cellular,feb,failure,0,yes
15495,350,5,307,0,151,1,technician,married,tertiary,no,no,no,telephone,feb,success,0,yes
15496,156,30,623,0,-1,0,blue-collar,single,primary,no,no,yes,unknown,jan,unknown,0,yes
15497,450,12,179,1,172,1,technician,married,tertiary,no,no,no,cellular,aug,success,0,yes
15498,142,13,615,1,337,1,blue-collar,single,primary,no,no,yes,cellular,apr,failure,0,yes
15499,-26,20,465,0,-1,0,management,divorced,secondary,no,no,no,cellular,aug,unknown,0,yes
15500,-121,16,115,2,0,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0,no
15501,1508,10,247,0,0,0,blue-collar,divorced,secondary,no,yes,no,cellular,jul,unknown,0,no
15502,437,21,402,7,-1,0,management,married,primary,no,yes,yes,telephone,jul,unknown,0,no
15503,1861,13,206,2,-1,0,services,married,tertiary,no,yes,no,cellular,apr,unknown,0,no
15504,1327,22,92,3,-1,0,retired,single,secondary,no,yes,yes,cellular,jul,unknown,0,no
15505,1539,11,192,2,0,0,technician,single,tertiary,no,yes,no,cellular,jul,unknown,0,no
15506,529,4,498,0,-1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,0,no
15507,171,28,38,1,0,0,blue-collar,divorced,primary,no,yes,no,unknown,may,unknown,0,no
15508,-39,27,115,5,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
15509,107,10,79,0,-1,0,unknown,single,tertiary,no,no,no,cellular,may,unknown,0,no
15510,2143,27,96,9,0,0,admin.,single,unknown,no,yes,no,cellular,jan,unknown,0,no
15511,249,10,224,1,0,0,unemployed,single,secondary,no,yes,no,cellular,jul,unknown,0,no
15512,461,30,314,5,158,1,admin.,married,tertiary,no,yes,no,cellular,sep,success,0,yes
15513,-175,28,737,1,0,0,admin.,single,secondary,no,yes,yes,unknown,may,unknown,0,yes
15514,7585,27,136,1,0,0,technician,single,tertiary,no,yes,no,cellular,feb,unknown,0,yes
15515,536,21,902,3,190,1,management,married,secondary,no,yes,no,cellular,nov,failure,0,yes
15516,39,18,950,0,0,0,blue-collar,divorced,secondary,no,yes,no,unknown,jun,unknown,0,yes
15517,1379,18,58,0,259,11,unknown,married,tertiary,no,no,yes,cellular,oct,success,0,yes
15518,5411,6,294,1,0,0,student,single,tertiary,no,no,no,cellular,apr,unknown,0,yes
15519,2473,19,297,0,64,3,management,single,tertiary,no,yes,yes,cellular,nov,other,0,no
15520,713,11,173,1,224,1,management,married,secondary,no,no,no,cellular,aug,failure,0,no
15521,35,18,87,0,-1,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
15522,-49,26,137,0,0,0,services,divorced,secondary,yes,yes,no,cellular,may,unknown,0,no
15523,-313,15,167,2,-1,0,entrepreneur,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
15524,290,20,32,1,-1,0,self-employed,single,tertiary,no,no,no,unknown,jul,unknown,0,no
15525,48,27,224,7,-1,0,blue-collar,married,primary,yes,no,yes,cellular,jul,unknown,0,no
15526,5426,1,271,0,-1,0,blue-collar,married,secondary,no,yes,no,cellular,feb,unknown,0,no
15527,218,5,232,2,-1,0,blue-collar,single,secondary,no,no,no,cellular,feb,unknown,0,no
15528,249,15,198,0,-1,0,self-employed,married,primary,no,yes,no,unknown,may,unknown,0,no
15529,267,30,151,5,198,3,blue-collar,single,primary,no,yes,yes,cellular,sep,other,0,no
15530,257,20,121,4,0,0,blue-collar,single,primary,no,yes,yes,cellular,apr,other,0,no
15531,1278,2,114,1,308,2,technician,married,secondary,no,yes,yes,cellular,may,failure,0,no
15532,268,5,41,5,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
15533,6206,11,257,0,85,0,admin.,married,tertiary,no,no,no,cellular,oct,other,0,yes
15534,1432,18,464,1,-1,0,retired,married,primary,no,no,no,telephone,dec,unknown,0,yes
15535,141,5,492,0,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0,yes
15536,-727,10,330,0,358,1,blue-collar,married,secondary,no,yes,yes,cellular,may,failure,0,yes
15537,172,16,285,0,-1,0,blue-collar,single,secondary,no,no,no,cellular,nov,unknown,0,yes
15538,3838,28,871,1,0,0,technician,single,tertiary,no,no,no,unknown,may,unknown,0,yes
15539,185,21,277,3,70,1,admin.,single,tertiary,no,yes,no,cellular,apr,other,0,yes
15540,27,18,501,1,-1,0,technician,married,secondary,no,yes,yes,cellular,may,unknown,0,yes
15541,556,4,1019,1,-1,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,0,yes
15542,-301,26,391,2,56,3,management,single,tertiary,no,no,no,cellular,feb,success,0,yes
15543,1451,26,905,4,0,0,entrepreneur,married,secondary,no,yes,yes,cellular,may,unknown,0,yes
15544,233,12,357,2,180,3,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0,yes
15545,922,18,107,1,0,0,unknown,married,primary,no,no,no,cellular,aug,unknown,0,yes
15546,2928,4,374,3,0,0,admin.,single,unknown,no,no,no,unknown,jun,unknown,0,yes
15547,214,10,86,0,-1,0,unemployed,married,secondary,no,no,no,cellular,jul,unknown,0,no
15548,2118,19,102,1,-1,0,services,married,secondary,no,no,no,unknown,may,unknown,0,no
15549,249,21,170,1,0,0,retired,married,primary,no,yes,no,unknown,jun,unknown,0,no
15550,30,20,395,3,0,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,0,no
15551,511,5,215,3,0,0,admin.,single,tertiary,no,no,no,cellular,feb,unknown,0,no
15552,428,27,1434,1,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
15553,133,11,91,1,0,0,management,single,secondary,no,no,yes,cellular,jan,unknown,0,no
15554,-5,29,236,6,-1,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,no
15555,288,21,153,1,0,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,0,no
15556,1038,20,103,0,0,0,technician,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
15557,12596,7,343,0,89,0,blue-collar,single,tertiary,no,no,no,cellular,oct,success,0,no
15558,672,15,352,2,154,3,services,single,secondary,no,yes,no,telephone,may,failure,0,no
15559,-87,29,199,0,-1,0,admin.,married,tertiary,no,no,no,cellular,jul,unknown,0,no
15560,2639,26,295,2,0,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,0,no
15561,477,30,13,3,0,0,unemployed,single,secondary,no,yes,no,cellular,aug,unknown,0,no
15562,1084,30,292,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
15563,333,1,161,2,-1,0,technician,single,tertiary,no,yes,no,cellular,sep,unknown,0,no
15564,-164,26,286,1,0,0,student,divorced,primary,no,yes,no,unknown,may,unknown,0,no
15565,701,12,157,1,0,0,student,single,secondary,no,no,no,cellular,may,unknown,0,no
15566,1753,11,453,2,183,1,technician,married,tertiary,no,yes,yes,cellular,may,failure,0,no
15567,569,30,148,1,-1,0,blue-collar,married,primary,no,no,no,cellular,jul,unknown,0,no
15568,28,17,519,1,-1,0,blue-collar,single,primary,no,yes,yes,cellular,jan,unknown,0,yes
15569,250,5,491,1,-1,0,technician,single,tertiary,no,yes,yes,unknown,may,unknown,0,yes
15570,1696,13,911,3,-1,0,blue-collar,married,secondary,no,yes,yes,cellular,jul,unknown,0,yes
15571,3057,11,1163,4,-1,0,admin.,single,unknown,no,yes,no,unknown,jun,unknown,0,yes
15572,236,18,131,1,0,0,technician,married,secondary,no,no,yes,cellular,aug,unknown,0,yes
15573,2470,19,360,0,351,3,housemaid,single,secondary,no,yes,no,cellular,oct,other,0,yes
15574,1462,30,328,1,201,1,blue-collar,married,secondary,no,yes,no,cellular,nov,failure,0,yes
15575,394,29,273,1,205,1,management,married,tertiary,no,no,yes,cellular,sep,success,0,yes
15576,2668,29,694,0,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,yes
15577,1999,18,698,1,0,0,management,single,tertiary,no,yes,no,cellular,aug,unknown,0,yes
15578,2987,3,298,2,-1,0,technician,single,secondary,no,no,no,cellular,feb,unknown,0,yes
15579,1363,4,733,1,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,yes
15580,160,5,74,1,-1,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,0,no
15581,483,4,28,1,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
15582,7946,12,215,1,0,0,services,single,secondary,no,yes,no,unknown,may,unknown,0,no
15583,40,13,174,1,-1,0,management,single,tertiary,no,yes,no,cellular,aug,unknown,0,no
15584,119,29,395,0,0,0,blue-collar,single,primary,no,no,no,cellular,jul,unknown,0,yes
15585,571,14,2368,4,-1,0,self-employed,married,unknown,no,yes,no,cellular,oct,unknown,0,yes
15586,5508,11,261,1,-1,0,management,married,tertiary,no,yes,no,cellular,oct,unknown,0,yes
15587,176,30,1076,1,0,0,student,single,tertiary,no,no,yes,cellular,jan,unknown,0,yes
15588,183,20,528,1,-1,0,housemaid,divorced,tertiary,no,no,no,cellular,dec,unknown,0,yes
15589,23,6,347,1,-1,0,management,single,tertiary,yes,yes,no,cellular,may,unknown,0,yes
15590,176,31,201,0,-1,0,services,single,secondary,no,yes,no,cellular,mar,unknown,0,yes
15591,34,26,902,1,-1,0,admin.,single,secondary,no,no,no,cellular,aug,unknown,0,yes
15592,522,1,184,1,0,0,blue-collar,married,secondary,no,no,yes,telephone,oct,unknown,0,yes
15593,37,12,137,2,-1,0,management,married,unknown,no,yes,no,unknown,may,unknown,0,no
15594,226,5,232,2,-1,0,blue-collar,single,secondary,no,yes,no,cellular,feb,unknown,0,no
