age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid,sex,race
25,25 - 45,0,5,0,0,2,71.84625244140625,5.966596603393555,-24.444305419921875,26.75937271118164,M,1,Male,Other
26,25 - 45,0,4,0,0,1,81.68710327148438,5.462479591369629,-74.31683349609375,27.760112762451172,M,1,Male,Other
59,Greater than 45,0,1,0,0,0,33.665679931640625,27.105342864990234,-50.83378601074219,16.538724899291992,F,0,Male,Caucasian
28,Less than 25,0,5,0,0,1,-158.36143493652344,4.989038944244385,166.04934692382812,33.38610076904297,F,0,Female,Other
39,25 - 45,0,1,0,0,0,-159.18060302734375,9.42362117767334,293.1966552734375,34.355567932128906,F,1,Male,Caucasian
23,Less than 25,0,8,0,0,13,22.394073486328125,8.724916458129883,412.42315673828125,25.222455978393555,M,1,Male,Other
25,25 - 45,0,5,0,0,2,77.9393310546875,5.810196399688721,-33.789093017578125,27.03561782836914,M,1,Male,Other
28,Less than 25,0,5,0,0,1,-162.03201293945312,4.496243476867676,175.670654296875,32.9804573059082,F,0,Female,Other
59,Greater than 45,0,1,0,0,0,24.696868896484375,26.90184211730957,-53.42340087890625,17.64166831970215,F,0,Male,Caucasian
25,25 - 45,0,5,0,0,2,70.98406982421875,5.7522406578063965,-34.003448486328125,26.334692001342773,M,1,Male,Other
58,Greater than 45,0,1,0,0,0,10.501617431640625,26.27602767944336,-43.84991455078125,18.415565490722656,F,0,Male,Caucasian
22,Less than 25,0,8,0,0,9,31.393341064453125,8.182180404663086,367.994140625,32.23738098144531,M,1,Male,Other
22,Less than 25,0,8,0,0,11,35.739898681640625,8.313941955566406,423.77301025390625,30.748281478881836,M,1,Male,Other
28,Less than 25,0,5,0,0,1,-145.92593383789062,5.1127495765686035,130.37066650390625,33.65237808227539,F,0,Female,Other
22,Less than 25,0,8,0,0,5,32.132476806640625,10.616774559020996,195.89520263671875,35.9384880065918,M,1,Male,Other
54,Greater than 45,0,1,0,0,0,-18.5743408203125,22.99711036682129,-42.4398193359375,20.24481773376465,F,0,Male,Caucasian
25,25 - 45,0,6,0,0,3,90.12298583984375,5.577456474304199,-32.39971923828125,25.91182518005371,M,1,Male,Other
51,Greater than 45,0,1,0,0,0,20.26995849609375,20.280086517333984,-47.65556335449219,19.15501594543457,F,0,Male,Caucasian
24,25 - 45,0,8,0,0,10,46.180755615234375,8.439342498779297,278.83367919921875,27.7866268157959,M,1,Male,Other
23,Less than 25,0,8,0,0,5,77.80657958984375,15.296567916870117,229.05609130859375,55.51750564575195,M,1,Male,Other
24,25 - 45,0,7,0,0,5,67.1806640625,7.369109153747559,66.82882690429688,26.744869232177734,M,1,Male,Other
53,Greater than 45,0,1,0,0,0,11.062744140625,21.005102157592773,-22.466827392578125,18.284807205200195,F,0,Male,Caucasian
54,Greater than 45,0,1,0,0,0,10.27581787109375,21.65404510498047,-20.587554931640625,17.371768951416016,F,0,Male,Caucasian
23,Less than 25,0,8,0,0,5,67.45782470703125,12.394068717956543,265.834716796875,48.81599044799805,M,1,Male,Other
55,Greater than 45,0,1,0,0,0,19.519805908203125,22.452110290527344,-60.46875,18.15744972229004,F,0,Male,Caucasian
23,Less than 25,0,8,0,0,12,27.856719970703125,7.95438289642334,405.26617431640625,25.406015396118164,M,1,Male,Other
23,25 - 45,0,8,0,0,11,23.769500732421875,7.576313018798828,341.4862060546875,26.003604888916016,M,1,Male,Other
28,25 - 45,0,4,0,0,1,-109.35076904296875,5.356164455413818,65.48208618164062,32.80324172973633,F,0,Female,Other
23,25 - 45,0,8,0,0,11,27.99517822265625,7.705343246459961,364.395263671875,26.375255584716797,M,1,Male,Other
22,Less than 25,0,8,0,0,5,48.5076904296875,11.144038200378418,228.8436279296875,39.90904235839844,M,1,Male,Other
56,Greater than 45,0,1,0,0,0,20.607208251953125,22.534128189086914,-69.52926635742188,18.699743270874023,F,0,Male,Caucasian
53,Greater than 45,0,1,0,0,0,-26.71759033203125,23.35569953918457,-44.6827392578125,21.1802921295166,F,0,Male,Caucasian
55,Greater than 45,0,1,0,0,0,11.676116943359375,23.01840591430664,-57.951904296875,18.6702823638916,F,0,Male,Caucasian
26,25 - 45,0,3,0,0,0,154.64569091796875,3.9392027854919434,-158.23678588867188,29.286376953125,M,0,Male,Other
28,25 - 45,0,4,0,0,1,-52.60699462890625,5.7863850593566895,-23.50408935546875,31.970653533935547,F,0,Female,Other
23,25 - 45,0,8,0,0,12,32.97509765625,8.133838653564453,371.7772216796875,26.981908798217773,M,1,Male,Other
56,Greater than 45,0,1,0,0,0,18.949798583984375,22.494665145874023,-52.39579772949219,17.67543601989746,F,0,Male,Caucasian
45,25 - 45,0,1,0,0,0,-98.33462524414062,8.504522323608398,177.4903564453125,16.958871841430664,F,1,Male,Caucasian
56,Greater than 45,0,1,0,0,0,17.113250732421875,22.952775955200195,-62.17491149902344,18.36956214904785,F,0,Male,Caucasian
24,25 - 45,0,7,0,0,6,76.01516723632812,7.352216720581055,86.90780639648438,27.33792495727539,M,1,Male,Other
28,Less than 25,0,5,0,0,1,-160.67108154296875,4.909931182861328,162.98489379882812,33.04323196411133,F,0,Female,Other
23,25 - 45,0,8,0,0,12,36.573028564453125,8.369256019592285,400.76123046875,30.07636260986328,M,1,Male,Other
51,Greater than 45,0,1,0,0,0,8.555816650390625,19.229190826416016,-10.958465576171875,17.745912551879883,F,0,Male,Caucasian
50,25 - 45,0,1,0,0,0,-29.279296875,15.757986068725586,65.21121215820312,17.464454650878906,F,1,Male,Caucasian
55,Greater than 45,0,1,0,0,0,14.273529052734375,22.802486419677734,-62.6619873046875,18.800134658813477,F,0,Male,Caucasian
49,25 - 45,0,1,0,0,0,-14.099456787109375,18.430137634277344,36.841888427734375,18.391090393066406,F,0,Male,Caucasian
47,25 - 45,0,1,0,0,0,-58.15740966796875,11.931896209716797,111.58334350585938,17.497087478637695,F,1,Male,Caucasian
50,Greater than 45,0,1,0,0,0,20.44879150390625,19.041881561279297,-47.16072082519531,19.88426971435547,F,0,Male,Caucasian
24,25 - 45,0,7,0,0,6,65.7427978515625,7.571316719055176,94.57681274414062,27.166603088378906,M,1,Male,Other
27,25 - 45,0,3,0,0,0,157.08624267578125,3.785749912261963,-172.17532348632812,29.31153106689453,M,0,Male,Other
51,Greater than 45,0,1,0,0,0,3.613739013671875,19.444660186767578,1.9378662109375,17.402814865112305,F,0,Male,Caucasian
28,25 - 45,0,4,0,0,1,-106.58551025390625,5.383120536804199,64.3275146484375,32.73797607421875,F,0,Female,Other
55,Greater than 45,0,1,0,0,0,12.414276123046875,22.87262725830078,-66.84024047851562,19.23546600341797,F,0,Male,Caucasian
28,Less than 25,0,5,0,0,1,-118.94903564453125,5.387649059295654,85.97628784179688,32.91156768798828,F,0,Female,Other
24,25 - 45,0,7,0,0,8,60.1126708984375,8.514370918273926,157.46273803710938,27.557743072509766,M,1,Male,Other
55,Greater than 45,0,1,0,0,0,24.9993896484375,22.559791564941406,-54.59587097167969,17.741153717041016,F,0,Male,Caucasian
28,25 - 45,0,3,0,0,0,20.239349365234375,5.331867694854736,-99.51052856445312,31.66245460510254,F,0,Male,Other
23,Less than 25,0,8,0,0,10,49.608978271484375,9.213183403015137,410.2490234375,35.71595001220703,M,1,Male,Other
53,Greater than 45,0,1,0,0,0,-34.222503662109375,21.479225158691406,-36.20068359375,21.249635696411133,F,0,Male,Caucasian
24,25 - 45,0,6,0,0,5,77.46194458007812,7.052517890930176,38.5103759765625,27.12989044189453,M,1,Male,Other
46,25 - 45,0,1,0,0,0,-69.34060668945312,10.7846040725708,131.49179077148438,17.665691375732422,F,1,Male,Caucasian
42,25 - 45,0,1,0,0,0,-141.8963623046875,6.52193021774292,260.61114501953125,17.1848087310791,F,1,Male,Caucasian
52,Greater than 45,0,1,0,0,0,22.6971435546875,20.81015396118164,-50.533477783203125,18.655553817749023,F,0,Male,Caucasian
28,25 - 45,1,4,0,6,0,-54.95855712890625,97.47589111328125,161.73968505859375,337.27410888671875,F,1,Male,Caucasian
53,Greater than 45,0,1,0,0,0,13.864227294921875,21.51462745666504,-28.984100341796875,17.943523406982422,F,0,Male,Caucasian
23,25 - 45,0,8,0,0,12,29.34320068359375,8.49776554107666,353.1358642578125,26.748947143554688,M,1,Male,Other
52,Greater than 45,0,1,0,0,0,-32.802398681640625,22.697843551635742,-40.8634033203125,21.55942153930664,F,0,Male,Caucasian
23,25 - 45,0,8,0,0,11,39.13311767578125,8.021108627319336,321.56243896484375,27.42766571044922,M,1,Male,Other
28,25 - 45,0,4,0,0,1,-50.91583251953125,5.518530368804932,-17.459503173828125,31.68647575378418,F,0,Female,Other
54,Greater than 45,0,1,0,0,0,10.272918701171875,21.016422271728516,-18.18658447265625,17.33165740966797,F,0,Male,Caucasian
51,Greater than 45,0,1,0,0,0,-6.480316162109375,18.90445899963379,21.4859619140625,17.599292755126953,F,0,Male,Caucasian
24,25 - 45,0,5,0,0,3,112.91046142578125,5.320887565612793,-58.55555725097656,27.29169464111328,M,1,Male,Other
51,Greater than 45,0,2,0,0,0,-35.29150390625,23.07168960571289,-42.27752685546875,22.020586013793945,F,0,Male,Caucasian
23,25 - 45,0,8,0,0,11,47.201141357421875,8.45141887664795,338.4080810546875,28.252777099609375,M,1,Male,Other
26,25 - 45,0,3,0,0,0,152.37115478515625,3.962528705596924,-155.3040008544922,29.58823013305664,M,0,Male,Other
25,25 - 45,0,3,0,0,1,161.033447265625,3.9135584831237793,-153.7796630859375,28.529930114746094,M,0,Male,Other
48,25 - 45,0,1,0,0,0,-41.144195556640625,14.460261344909668,86.07589721679688,17.9929256439209,F,1,Male,Caucasian
48,25 - 45,0,1,0,0,0,-41.50787353515625,13.248221397399902,81.78082275390625,17.137447357177734,F,1,Male,Caucasian
28,25 - 45,0,3,0,0,0,34.584503173828125,5.226756572723389,-106.6015625,31.753780364990234,F,0,Male,Other
23,Less than 25,0,8,0,0,12,38.2593994140625,8.484880447387695,399.185546875,30.371417999267578,M,1,Male,Other
55,Greater than 45,0,1,0,0,0,19.518768310546875,22.293428421020508,-50.7647705078125,17.698776245117188,F,0,Male,Caucasian
28,Less than 25,0,5,0,0,1,-152.23797607421875,4.975452899932861,149.16836547851562,33.076316833496094,F,0,Female,Other
22,Less than 25,0,8,0,0,12,40.574371337890625,8.107511520385742,387.690185546875,29.762950897216797,M,1,Male,Other
45,25 - 45,0,1,0,0,0,-80.82455444335938,10.118659973144531,154.7308349609375,17.940576553344727,F,1,Male,Caucasian
54,Greater than 45,0,1,0,0,0,-19.831787109375,22.239694595336914,-38.240814208984375,20.10725975036621,F,0,Male,Caucasian
22,Less than 25,0,8,0,0,4,53.3968505859375,13.167262077331543,169.02618408203125,44.67615509033203,M,1,Male,Other
28,Less than 25,0,5,0,0,1,-161.541748046875,4.817094326019287,162.1414794921875,32.99949264526367,F,0,Female,Other
28,Less than 25,0,5,0,0,1,-157.47311401367188,4.892984867095947,161.0135498046875,32.91224670410156,F,0,Female,Other
28,25 - 45,0,4,0,0,1,-87.17794799804688,5.5103535652160645,34.04052734375,32.23148727416992,F,0,Female,Other
29,25 - 45,0,4,0,0,0,-14.194915771484375,5.727908134460449,-66.29594421386719,31.69576644897461,F,0,Male,Other
28,Less than 25,0,5,0,0,1,-154.61306762695312,5.02264404296875,155.78317260742188,33.38383483886719,F,0,Female,Other
22,Less than 25,0,8,0,0,10,49.32611083984375,8.81514835357666,393.45208740234375,36.78150177001953,M,1,Male,Other
23,Less than 25,0,8,0,0,9,66.19635009765625,11.103747367858887,379.11859130859375,43.4526481628418,M,1,Male,Other
23,25 - 45,0,8,0,0,12,29.84356689453125,8.38711929321289,382.921875,26.393159866333008,M,1,Male,Other
57,Greater than 45,0,1,0,0,0,17.9368896484375,22.913726806640625,-55.77561950683594,17.908170700073242,F,0,Male,Caucasian
23,Less than 25,0,8,0,0,8,42.69781494140625,8.79848861694336,344.07183837890625,36.34186553955078,M,1,Male,Other
55,Greater than 45,0,1,0,0,0,16.091278076171875,22.429773330688477,-50.96661376953125,18.02193260192871,F,0,Male,Caucasian
28,Less than 25,0,5,0,0,1,-152.79702758789062,5.06370735168457,155.09756469726562,33.11688232421875,F,0,Female,Other
47,25 - 45,0,1,0,0,0,-65.21096801757812,10.557183265686035,122.30691528320312,17.08917808532715,F,1,Male,Caucasian
53,Greater than 45,0,1,0,0,0,18.885345458984375,21.306310653686523,-39.7689208984375,18.014453887939453,F,0,Male,Caucasian
25,25 - 45,0,3,0,0,1,148.45245361328125,4.108972549438477,-139.65835571289062,28.444494247436523,M,1,Male,Other
22,Less than 25,0,8,0,0,3,48.30291748046875,13.717941284179688,118.07095336914062,44.633323669433594,M,1,Male,Other
28,25 - 45,0,5,0,0,1,-113.39273071289062,5.342039108276367,87.87298583984375,32.546260833740234,F,0,Female,Other
51,Greater than 45,0,1,0,0,0,5.264617919921875,20.025081634521484,-2.746795654296875,17.905223846435547,F,0,Male,Caucasian
25,25 - 45,0,4,0,0,1,146.9127197265625,4.112656593322754,-138.7692413330078,27.746061325073242,M,1,Male,Other
28,Less than 25,0,5,0,0,1,-149.08685302734375,4.9033002853393555,140.9310302734375,33.237213134765625,F,0,Female,Other
53,Greater than 45,0,1,0,0,0,18.16033935546875,21.822664260864258,-38.998504638671875,17.921541213989258,F,0,Male,Caucasian
55,Greater than 45,0,1,0,0,0,3.110504150390625,23.27619743347168,-47.64190673828125,18.80738639831543,F,0,Male,Caucasian
24,25 - 45,0,6,0,0,3,96.96575927734375,5.476119518280029,-50.804107666015625,26.40970230102539,M,1,Male,Other
23,Less than 25,0,8,0,0,9,35.147216796875,8.193268775939941,372.1771240234375,33.76953887939453,M,1,Male,Other
28,25 - 45,0,3,0,0,0,106.20599365234375,4.163783550262451,-152.053955078125,31.231203079223633,F,0,Male,Other
24,25 - 45,0,6,0,0,4,86.61959838867188,6.143500804901123,8.206207275390625,27.340869903564453,M,1,Male,Other
50,25 - 45,0,1,0,0,0,-4.84759521484375,18.298376083374023,22.99615478515625,17.990205764770508,F,0,Male,Caucasian
22,Less than 25,0,8,0,0,7,33.484619140625,9.409406661987305,274.7171630859375,31.26972770690918,M,1,Male,Other
36,25 - 45,0,2,0,0,1,-150.49374389648438,12.494867324829102,331.0452880859375,44.70176315307617,F,1,Male,Caucasian
28,25 - 45,0,4,0,0,1,-55.272247314453125,5.3348870277404785,-10.63507080078125,31.758087158203125,F,0,Female,Other
24,25 - 45,0,6,0,0,5,79.49179077148438,6.827757358551025,34.19879150390625,27.127851486206055,M,1,Male,Other
39,25 - 45,0,1,0,0,1,-150.79025268554688,7.118039131164551,329.09063720703125,19.66263771057129,F,1,Male,Caucasian
28,Less than 25,0,5,0,0,1,-125.11502075195312,5.311345100402832,96.21798706054688,33.35007095336914,F,0,Female,Other
24,25 - 45,0,5,0,0,2,126.60888671875,4.9552178382873535,-95.44815063476562,27.41792106628418,M,1,Male,Other
28,25 - 45,0,3,0,0,0,80.24295043945312,4.515436172485352,-138.70518493652344,31.391420364379883,F,0,Male,Other
36,25 - 45,0,2,0,0,0,-150.39932250976562,12.93703842163086,303.4244384765625,51.435455322265625,F,1,Male,Caucasian
28,Less than 25,0,5,0,0,1,-157.3297119140625,4.805718421936035,156.41839599609375,32.913604736328125,F,0,Female,Other
24,25 - 45,0,8,0,0,10,47.697906494140625,8.624028205871582,252.58392333984375,28.08100128173828,M,1,Male,Other
28,Less than 25,0,5,0,0,1,-157.90496826171875,4.837221622467041,151.58090209960938,33.028953552246094,F,0,Female,Other
28,Less than 25,0,5,0,0,1,-153.99505615234375,4.904306411743164,150.91836547851562,33.25534439086914,F,0,Female,Other
27,25 - 45,0,3,0,0,0,165.28472900390625,3.679596424102783,-174.50445556640625,29.542680740356445,M,0,Male,Other
28,25 - 45,0,4,0,0,1,-20.34283447265625,5.735096454620361,-60.30999755859375,31.756500244140625,F,0,Male,Other
28,Less than 25,0,5,0,0,1,-142.16085815429688,5.247314929962158,124.57479858398438,33.819393157958984,F,0,Female,Other
54,Greater than 45,0,1,0,0,0,21.166015625,21.387556076049805,-59.625091552734375,18.408540725708008,F,0,Male,Caucasian
27,Less than 25,0,5,0,0,1,-158.1437530517578,5.061946392059326,165.84115600585938,33.2249755859375,F,0,Female,Other
46,25 - 45,0,1,0,0,0,-94.20181274414062,8.39256477355957,166.58047485351562,16.478899002075195,F,1,Male,Caucasian
24,25 - 45,0,8,0,0,10,50.010833740234375,8.412135124206543,260.25030517578125,27.977664947509766,M,1,Male,Other
48,25 - 45,0,1,0,0,0,-21.0885009765625,17.13985252380371,49.70501708984375,18.27733039855957,F,0,Male,Caucasian
22,Less than 25,0,8,0,0,6,41.5150146484375,9.841748237609863,273.838134765625,37.179893493652344,M,1,Male,Other
25,25 - 45,0,5,0,0,2,125.68023681640625,4.966125965118408,-80.97544860839844,27.773935317993164,M,1,Male,Other
22,Less than 25,0,8,0,0,9,41.80914306640625,8.485365867614746,370.82611083984375,34.7027473449707,M,1,Male,Other
27,25 - 45,0,3,0,0,0,159.34130859375,3.7023472785949707,-178.23968505859375,29.613384246826172,M,0,Male,Other
25,25 - 45,0,4,0,0,1,126.62445068359375,4.4562225341796875,-105.00987243652344,26.586688995361328,M,1,Male,Other
52,Greater than 45,0,1,0,0,0,-10.943939208984375,18.684154510498047,31.976837158203125,17.447912216186523,F,0,Male,Caucasian
22,Less than 25,0,9,0,0,13,45.76129150390625,8.885233879089355,400.51983642578125,28.306711196899414,M,1,Male,Other
28,25 - 45,0,5,0,0,1,-115.2972412109375,5.549835681915283,94.94375610351562,32.1043586730957,F,0,Female,Other
22,Less than 25,0,9,0,0,12,56.399993896484375,8.724233627319336,409.66204833984375,30.39815902709961,M,1,Male,Other
56,Greater than 45,0,1,0,0,0,5.6788330078125,22.006595611572266,-38.37060546875,18.154502868652344,F,0,Male,Caucasian
28,25 - 45,0,4,0,0,1,-67.1044921875,5.710332870483398,12.75469970703125,31.469377517700195,F,0,Female,Other
23,Less than 25,0,9,0,0,11,80.6568603515625,12.423055648803711,399.08404541015625,40.0320930480957,M,1,Male,Other
28,25 - 45,0,3,0,0,0,83.14007568359375,4.5860795974731445,-123.73220825195312,29.683408737182617,F,0,Male,Other
25,25 - 45,0,4,0,0,1,98.42926025390625,4.696276664733887,-90.22343444824219,27.407949447631836,M,1,Male,Other
53,Greater than 45,0,1,0,0,0,-20.949981689453125,20.633716583251953,-32.970184326171875,20.120630264282227,F,0,Male,Caucasian
54,Greater than 45,0,1,0,0,0,9.11334228515625,20.5598201751709,-53.385009765625,18.991851806640625,F,0,Male,Caucasian
21,Less than 25,0,9,0,0,3,54.298095703125,13.93423843383789,22.408294677734375,31.180665969848633,M,1,Male,Other
47,25 - 45,0,1,0,0,0,-49.017730712890625,13.53214168548584,99.92587280273438,18.484230041503906,F,1,Male,Caucasian
51,Greater than 45,0,1,0,0,0,-31.15478515625,21.811002731323242,-38.409912109375,21.47443962097168,F,0,Male,Caucasian
55,Greater than 45,0,1,0,0,0,14.152862548828125,21.167377471923828,-51.39457702636719,18.343048095703125,F,0,Male,Caucasian
28,Less than 25,0,5,0,0,1,-130.48617553710938,5.4282450675964355,126.48516845703125,32.37335205078125,F,0,Female,Other
36,25 - 45,0,2,0,0,1,-146.72720336914062,13.511709213256836,327.86822509765625,42.087738037109375,F,1,Male,Caucasian
49,25 - 45,0,1,0,0,0,-18.65594482421875,16.062700271606445,47.62646484375,18.308149337768555,F,0,Male,Caucasian
42,25 - 45,0,1,0,0,1,-149.71914672851562,6.562166690826416,281.65252685546875,17.374034881591797,F,1,Male,Caucasian
27,25 - 45,0,3,0,0,0,111.58856201171875,4.408078670501709,-133.31936645507812,28.702838897705078,M,0,Male,Other
54,Greater than 45,0,1,0,0,0,-16.58917236328125,21.488929748535156,-35.80853271484375,19.879056930541992,F,0,Male,Caucasian
25,25 - 45,0,5,0,0,2,91.98757934570312,4.954660415649414,-67.111572265625,26.750080108642578,M,1,Male,Other
49,25 - 45,0,1,0,0,0,-35.829559326171875,13.82208251953125,75.50802612304688,17.317380905151367,F,1,Male,Caucasian
53,Greater than 45,0,1,0,0,0,11.038848876953125,19.87710952758789,-18.278411865234375,17.880523681640625,F,0,Male,Caucasian
54,Greater than 45,0,1,0,0,0,0.109649658203125,21.186677932739258,-21.78143310546875,18.13637351989746,F,0,Male,Caucasian
55,Greater than 45,0,1,0,0,0,-8.162841796875,21.335674285888672,-36.104827880859375,19.187423706054688,F,0,Male,Caucasian
21,Less than 25,0,9,0,0,3,74.2987060546875,14.682272911071777,69.04559326171875,41.7054328918457,M,1,Male,Other
24,25 - 45,0,5,0,0,3,87.4185791015625,5.234429836273193,-36.964263916015625,26.72673988342285,M,1,Male,Other
26,25 - 45,0,4,0,0,1,108.327392578125,4.470922470092773,-94.51664733886719,28.211759567260742,M,1,Male,Other
33,25 - 45,0,3,0,2,1,-118.30270385742188,28.337961196899414,255.04425048828125,82.68772888183594,F,1,Male,Caucasian
55,Greater than 45,0,1,0,0,0,13.543975830078125,20.897384643554688,-52.0498046875,18.474485397338867,F,0,Male,Caucasian
56,Greater than 45,0,1,0,0,0,15.67364501953125,21.459941864013672,-39.684600830078125,17.536293029785156,F,0,Male,Caucasian
28,Less than 25,0,5,0,0,1,-141.26187133789062,5.254395484924316,153.25149536132812,32.613792419433594,F,0,Female,Other
50,Greater than 45,0,1,0,0,0,-0.719482421875,18.192401885986328,8.5538330078125,18.567399978637695,F,0,Male,Caucasian
53,Greater than 45,0,1,0,0,0,-20.72943115234375,21.972936630249023,-36.513214111328125,20.22600746154785,F,0,Male,Caucasian
23,25 - 45,0,9,0,0,14,36.8037109375,9.26010513305664,405.45086669921875,27.357866287231445,M,1,Male,Other
28,Less than 25,0,5,0,0,1,-144.91943359375,5.296878814697266,148.09130859375,32.90000915527344,F,0,Female,Other
22,Less than 25,0,9,0,0,13,41.238677978515625,8.712175369262695,435.1417236328125,27.304611206054688,M,1,Male,Other
28,25 - 45,0,5,0,0,1,-124.013427734375,5.493640899658203,109.3154296875,32.20950698852539,F,0,Female,Other
51,Greater than 45,0,2,0,0,0,-38.574493408203125,20.23638153076172,-30.332977294921875,21.586389541625977,F,0,Male,Caucasian
48,25 - 45,0,1,0,0,0,-17.39166259765625,16.4700984954834,47.532958984375,18.539525985717773,F,0,Male,Caucasian
28,25 - 45,0,3,0,0,0,50.818878173828125,5.029311180114746,-101.57516479492188,30.51486587524414,F,0,Male,Other
27,25 - 45,0,3,0,0,0,122.92962646484375,4.281977653503418,-139.95277404785156,28.46103858947754,M,0,Male,Other
22,25 - 45,0,9,0,0,14,30.565673828125,8.930915832519531,408.02374267578125,26.418766021728516,M,1,Male,Other
22,Less than 25,0,9,0,0,6,61.30224609375,11.029492378234863,223.6427001953125,35.34611129760742,M,1,Male,Other
22,Less than 25,0,9,0,0,11,77.787109375,10.096303939819336,402.6744384765625,38.73199462890625,M,1,Male,Other
24,25 - 45,0,7,0,0,6,50.792510986328125,7.598992347717285,89.27532958984375,26.7636775970459,M,1,Male,Other
23,25 - 45,0,8,0,0,14,27.661956787109375,9.348647117614746,392.48077392578125,27.11402702331543,M,1,Male,Other
25,25 - 45,0,4,0,0,1,106.4837646484375,4.571990489959717,-100.900146484375,27.357187271118164,M,1,Male,Other
52,Greater than 45,0,1,0,0,0,-35.674072265625,20.119033813476562,-29.87841796875,21.229013442993164,F,0,Male,Caucasian
54,Greater than 45,0,1,0,0,0,-17.66912841796875,21.37781524658203,-34.42645263671875,19.86750030517578,F,0,Male,Caucasian
22,Less than 25,0,9,0,0,7,54.44073486328125,10.157567024230957,265.052490234375,31.3606014251709,M,1,Male,Other
39,25 - 45,0,1,0,0,1,-159.87869262695312,7.30450439453125,321.99908447265625,24.766277313232422,F,1,Male,Caucasian
27,Less than 25,0,5,0,0,1,-158.65512084960938,4.961615562438965,181.51010131835938,33.18350601196289,F,0,Female,Other
47,25 - 45,0,1,0,0,0,-66.27786254882812,10.618877410888672,123.656494140625,17.369049072265625,F,1,Male,Caucasian
27,Less than 25,0,5,0,0,1,-160.7182159423828,4.910147190093994,184.42547607421875,33.16877746582031,F,0,Female,Other
28,25 - 45,0,4,0,0,1,-83.39999389648438,5.663267135620117,37.664581298828125,31.556623458862305,F,0,Female,Other
27,Less than 25,0,5,0,0,1,-155.21286010742188,4.980592727661133,179.2733154296875,33.18962478637695,F,0,Female,Other
52,Greater than 45,0,1,0,0,0,3.06866455078125,19.915119171142578,1.1434326171875,17.562580108642578,F,0,Male,Caucasian
28,Less than 25,0,5,0,0,1,-148.56320190429688,5.080923557281494,154.7442626953125,33.18690490722656,F,0,Female,Other
27,25 - 45,0,3,0,0,0,108.00933837890625,4.2806477546691895,-135.17367553710938,29.376569747924805,M,0,Male,Other
55,Greater than 45,0,1,0,0,0,6.9931640625,21.04900360107422,-48.65397644042969,18.77747344970703,F,0,Male,Caucasian
28,Less than 25,0,5,0,0,1,-159.0994110107422,4.896524906158447,180.37509155273438,33.149742126464844,F,0,Female,Other
22,Less than 25,0,9,0,0,14,59.41717529296875,8.994227409362793,443.53875732421875,29.56148910522461,M,1,Male,Other
54,Greater than 45,0,1,0,0,0,-9.962677001953125,21.363906860351562,-36.738372802734375,19.491315841674805,F,0,Male,Caucasian
28,Less than 25,0,5,0,0,1,-155.7034912109375,4.923786640167236,176.17611694335938,33.147247314453125,F,0,Female,Other
55,Greater than 45,0,1,0,0,0,-1.117401123046875,21.115604400634766,-40.348541259765625,18.947662353515625,F,0,Male,Caucasian
27,25 - 45,0,3,0,0,0,120.42108154296875,4.286290645599365,-140.44219970703125,28.81999969482422,M,0,Male,Other
22,Less than 25,0,9,0,0,11,63.575347900390625,8.918803215026855,426.4219970703125,34.70931625366211,M,1,Male,Other
28,25 - 45,0,5,0,0,1,-86.52597045898438,5.845149517059326,45.2601318359375,31.700525283813477,F,0,Female,Other
53,Greater than 45,0,1,0,0,0,9.86181640625,20.216434478759766,-19.4993896484375,17.73979377746582,F,0,Male,Caucasian
26,25 - 45,0,3,0,0,1,110.6226806640625,4.570319175720215,-116.34111022949219,28.121564865112305,M,0,Male,Other
24,25 - 45,0,8,0,0,11,35.323028564453125,9.213542938232422,312.046630859375,28.37832260131836,M,1,Male,Other
24,25 - 45,0,7,0,0,9,36.63702392578125,8.925435066223145,221.1103515625,27.6746768951416,M,1,Male,Other
47,25 - 45,0,1,0,0,0,-62.786712646484375,11.255816459655762,118.99139404296875,17.736621856689453,F,1,Male,Caucasian
45,25 - 45,0,1,0,0,0,-78.9510498046875,10.68024730682373,149.76663208007812,18.53340721130371,F,1,Male,Caucasian
24,25 - 45,0,8,0,0,11,39.45184326171875,9.013365745544434,268.3211669921875,28.005990982055664,M,1,Male,Other
28,25 - 45,0,4,0,0,1,-79.82772827148438,5.725697994232178,38.122467041015625,31.346323013305664,F,0,Female,Other
51,Greater than 45,0,1,0,0,0,-19.765594482421875,16.989255905151367,47.407196044921875,17.609262466430664,F,0,Male,Caucasian
51,Greater than 45,0,2,0,0,0,-44.343963623046875,19.19544219970703,-25.37322998046875,21.703096389770508,F,0,Male,Caucasian
44,25 - 45,0,1,0,0,0,-102.64004516601562,8.700979232788086,184.35128784179688,17.70104217529297,F,1,Male,Caucasian
22,Less than 25,0,9,0,0,9,65.76260375976562,9.287403106689453,343.1085205078125,34.34401321411133,M,1,Male,Other
22,Less than 25,0,9,0,0,14,52.987152099609375,8.933467864990234,439.25732421875,28.75156021118164,M,1,Male,Other
25,25 - 45,0,4,0,0,1,94.34957885742188,4.766668319702148,-88.07237243652344,27.222576141357422,M,1,Male,Other
22,Less than 25,0,9,0,0,11,58.30206298828125,8.822785377502441,394.78753662109375,31.332500457763672,M,1,Male,Other
